Lane: 1
Distance: -73.56379445336385
Speed 126: 25.454041386508898
Speed 127: 25.580244960609974
Speed 128: 26.936317169914656
Speed 129: 26.5449693199463
Speed 130: 27.025822000498547
Speed 131: 26.6744410922429
Speed 132: 26.76026454825891
Speed 133: 27.047008266646017
Speed 134: 27.345843530865757
Speed 135: 27.454532912371786
Speed 136: 26.912940480666062
Speed 137: 26.939406519801
Speed 138: 26.584652732621116
Speed 139: 26.261682366892014
Speed 140: 25.32550807889323
Speed 141: 25.47613226884096
Speed 142: 25.406298132469388
Speed 143: 25.994085263002976
Speed 144: 25.854784066045152
Speed 145: 25.46690788718737
Speed 146: 25.31811240637616
Speed 147: 25.756692321626918
Speed 148: 25.367403595689712
Speed 149: 26.231161524062927
Speed 150: 26.505607224143187
Speed 151: 26.643669320047085
Speed 152: 26.75370889050166
Speed 153: 26.113308959306476
Speed 154: 26.009117203759352
Speed 155: 25.287752250411728
Speed 156: 25.394165005214624
Speed 157: 24.854510325650217
Speed 158: 25.860049866768243
Speed 159: 25.94619244740417
Speed 160: 25.1706189759801
Speed 161: 25.22042246986365
Speed 162: 24.59338379300496
Speed 163: 24.484279161096477
Speed 164: 24.156650405139338
Speed 165: 23.629189761099592
Speed 166: 23.60407034187657
Speed 167: 24.19659231177604
Speed 168: 25.234040974440106
Speed 169: 25.715140775107177
Speed 170: 25.26443327103699
Speed 171: 26.094728287880073
Speed 172: 25.926668436316927
Speed 173: 25.87777548414238
Speed 174: 26.168424046253175
Speed 175: 24.59999503894268
Speed 176: 24.0766655222116
Speed 177: 23.802208005939782
Speed 178: 23.80749039162047
Speed 179: 23.601675043691863
Speed 180: 23.907908130311046
Speed 181: 24.04323826762524
Speed 182: 23.63430562951296
Speed 183: 24.401354377472813
Speed 184: 24.277855616717947
Speed 185: 24.98340383444019
Speed 186: 24.455310663243363
Speed 187: 24.183916941459014
Speed 188: 23.03310787276945
Speed 189: 23.717989205205804
Speed 190: 24.180170421801698
Speed 191: 24.439120035194154
Speed 192: 24.339820856555782
Speed 193: 24.177567322289732
Speed 194: 24.053788904698948
Speed 195: 23.874232656038547
Speed 196: 22.95641936869006
Speed 197: 22.896036074038125
Speed 198: 22.950867195591716
Speed 199: 21.77708206186346
Speed 200: 21.183024521073783
Speed 201: 21.84455173219921
Speed 202: 22.168184185868643
Speed 203: 21.95173622935154
Speed 204: 21.07457607328642
Speed 205: 21.380230883334708
Speed 206: 21.75419857555499
Speed 207: 21.94888211882412
Speed 208: 22.0132394704988
Speed 209: 22.003313795028248
Speed 210: 22.480129156702127
Speed 211: 22.547451957691862
Speed 212: 21.481237782756008
Speed 213: 21.398490272919847
Speed 214: 21.198531529261526
Speed 215: 20.662447699532095
Speed 216: 21.350883342440167
Speed 217: 21.44375783123818
Speed 218: 21.579550175611015
Speed 219: 21.17401078123727
Speed 220: 21.468111461219873
Speed 221: 22.087857591140047
Speed 222: 22.568626605398304
Speed 223: 22.8861679827568
Speed 224: 22.389352104217192
Speed 225: 22.556861853320626
Speed 226: 22.211687923574534
Speed 227: 22.124144380774297
Speed 228: 21.59796897977496
Speed 229: 21.000201244508723
Speed 230: 20.45896652885863
Speed 231: 19.39963868879843
Speed 232: 19.318607239958727
Speed 233: 18.33368082048226
Speed 234: 17.021558357077975
Speed 235: 16.96339407739589
Speed 236: 17.189340715797623
Speed 237: 16.7566644253824
Speed 238: 16.103332446331105
Speed 239: 16.117935984807332
Speed 240: 16.50313302641211
Speed 241: 16.831712933202727
Speed 242: 16.73739382359851
Speed 243: 16.67402801684426
Speed 244: 16.703982165439754
Speed 245: 17.377913943467966
Speed 246: 16.973078183319295
Speed 247: 16.657959977482317
Speed 248: 16.58608919028167
Speed 249: 16.41140440970102
Speed 250: 16.05924842042781
Speed 251: 15.80086871127411
Speed 252: 16.834552009961616
Speed 253: 16.042690845703827
Speed 254: 16.1241461587626
Speed 255: 15.849595584829544
Speed 256: 15.696944999499047
Speed 257: 16.03919815994618
Speed 258: 15.836098987905043
Speed 259: 15.70291048739414
Speed 260: 16.439751447656786
Speed 261: 15.908557466501962
Speed 262: 16.03621439809245
Speed 263: 15.862825465917515
Speed 264: 15.36414681482335
Speed 265: 16.1516415391393
Speed 266: 15.97495023986533
Speed 267: 15.377514812794674
Speed 268: 14.801096597301603
Speed 269: 14.786881467527804
Speed 270: 15.586060208826352
Speed 271: 15.847459791330145
Speed 272: 16.27572820489721
Speed 273: 15.46545242812824
Speed 274: 15.192409866213893
Speed 275: 15.341679152788718
Speed 276: 15.538745765447922
Speed 277: 16.398425989422538
Speed 278: 16.230973504922417
Speed 279: 15.649810131158937
Speed 280: 15.296959216548197
Speed 281: 15.714235362580604
Speed 282: 16.71012722772659
Speed 283: 16.17776984917968
Speed 284: 15.899261692568043
Speed 285: 15.868183625400492
Speed 286: 15.57411797850569
Speed 287: 14.903082817003488
Speed 288: 14.887176734250982
Speed 289: 15.243722688940371
Speed 290: 15.576989465850218
Speed 291: 15.250650747478621
Speed 292: 15.866350257472298
Speed 293: 16.084488890835857
Speed 294: 15.801772315261603
Speed 295: 15.269957502350302
Speed 296: 16.934338348773306
Speed 297: 16.63385761056901
Speed 298: 17.06223969856281
Speed 299: 16.60503256295812
Speed 300: 17.08209019735015
Speed 301: 17.095827132051745
Speed 302: 16.89495100467176
Speed 303: 16.86536687063587
Speed 304: 16.556514829389563
Speed 305: 16.66374505013318
Speed 306: 17.233614501679334
Speed 307: 17.87205457308639
Speed 308: 18.12781181899668
Speed 309: 17.12098896497093
Speed 310: 16.625114837289004
Speed 311: 15.568521623646188
Speed 312: 15.561453045121832
Speed 313: 14.779862759040784
Speed 314: 15.230795426973128
Speed 315: 15.539936120486932
Speed 316: 15.57145237645749
Speed 317: 15.212503476749744
Speed 318: 14.812051009239276
Speed 319: 14.548799179786252
Speed 320: 14.219357019382574
Speed 321: 13.5081271226181
Speed 322: 12.96628387551814
Speed 323: 12.279023340084322
Speed 324: 12.146307299936208
Speed 325: 12.313506515565061
Speed 326: 12.31379721939384
Speed 327: 11.688988845498882
Speed 328: 11.62443817373532
Speed 329: 11.525133258508317
Speed 330: 10.911232498076036
Speed 331: 10.279287761366568
Speed 332: 9.93040406863088
Speed 333: 10.14536619489787
Speed 334: 10.577511016896857
Speed 335: 10.970377886804698
Speed 336: 11.429551473987164
Speed 337: 10.582952254795623
Speed 338: 11.441100592512639
Speed 339: 12.12944737067944
Speed 340: 12.117839447817499
Speed 341: 12.769395958664397
Speed 342: 12.79712631869411
Speed 343: 13.15182421638405
Speed 344: 12.933406607917536
Speed 345: 13.094415138132174
Speed 346: 13.365342373088952
Speed 347: 14.016933967688955
Speed 348: 13.014506373234058
Speed 349: 11.697094320322925
Speed 350: 11.628980068567175
Speed 351: 11.52889399572823
Speed 352: 11.971258265989071
Speed 353: 12.140625216545118
Speed 354: 12.029316848126241
Speed 355: 11.958869076796349
Speed 356: 11.73522375429654
Speed 357: 11.42155983291138
Speed 358: 11.9444355204635
Speed 359: 11.26400113521537
Speed 360: 11.16611280431615
Speed 361: 11.858632999630554
Speed 362: 11.339101645696676
Speed 363: 10.53029206177951
Speed 364: 10.771012542899722
Speed 365: 9.850180213692452
Speed 366: 9.8295514741219
Speed 367: 9.867762874937917
Speed 368: 9.374138871550349
Speed 369: 9.348026380885395
Speed 370: 9.674216484122537
Speed 371: 10.003386719299824
Speed 372: 10.09793453476602
Speed 373: 10.45194183078662
Speed 374: 10.854925469985403
Speed 375: 10.772061452696704
Speed 376: 10.541078090949393
Speed 377: 9.652591620491204
Speed 378: 9.858449346169946
Speed 379: 10.437650274499045
Speed 380: 10.796694712129376
Speed 381: 10.643133284330514
Speed 382: 10.323019153213995
Speed 383: 10.123685442584502
Speed 384: 10.480489809094303
Speed 385: 9.635012878604552
Speed 386: 9.829682679140047
Speed 387: 9.474929911995044
Speed 388: 10.429045657613802
Speed 389: 10.091619211963787
Speed 390: 10.574405565253162
Speed 391: 9.435482255124333
Speed 392: 9.63770973982276
Speed 393: 9.428783544542945
Speed 394: 8.971605039475735
Speed 395: 9.340329698554308
Speed 396: 8.968981550173757
Speed 397: 8.602299748154644
Speed 398: 8.69035105113313
Speed 399: 8.10888828165848
Speed 400: 7.9840785359718955
Speed 401: 7.314130041250394
Speed 402: 7.443955808876404
Speed 403: 6.869434874160961
Speed 404: 6.5075387557619155
Speed 405: 6.364894883513448
Speed 406: 6.837557706506897
Speed 407: 6.835909125803415
Speed 408: 8.008971364219665
Speed 409: 8.228798133222552
Speed 410: 8.248345685387294
Speed 411: 8.53318796988442
Speed 412: 7.73290045508017
Speed 413: 7.251714436797009
Speed 414: 6.63046344205685
Speed 415: 7.198426197067776
Speed 416: 6.741168966261656
Speed 417: 6.808128086673463
Speed 418: 7.046998587551913
Speed 419: 6.921851606017248
Speed 420: 6.923365291693472
Speed 421: 6.718517475101152
Speed 422: 6.883268803234391
Speed 423: 6.731788370209274
Speed 424: 7.009526174256902
Speed 425: 7.024059676802231
Speed 426: 6.097409288597495
Speed 427: 6.180301064678861
Speed 428: 7.425323682180352
Speed 429: 7.0311349770415195
Speed 430: 6.802091320602359
Speed 431: 6.32189118751266
Speed 432: 5.556376696391308
Speed 433: 4.93975543367218
Speed 434: 5.244791243546117
Speed 435: 6.4826216297109465
Speed 436: 5.607130593017947
Speed 437: 5.611266601981585
Speed 438: 5.464989857253322
Speed 439: 5.56178726795543
Speed 440: 5.419636378835003
Speed 441: 5.454770707370011
Speed 442: 5.508575569808741
Speed 443: 4.739931633123281
Speed 444: 4.3033173109239184
Speed 445: 4.253018780233538
Speed 446: 3.7280409503553313
Speed 447: 3.6035441689602616
Speed 448: 3.3389376029037328
Speed 449: 3.7933852045266687
Speed 450: 3.586995868670562
Speed 451: 3.729123989287089
Speed 452: 3.7644239014079446
Speed 453: 4.0319146285777885
Speed 454: 4.387027703237909
Speed 455: 4.077927159943286
Speed 456: 3.323104657105427
Speed 457: 3.550068762365959
Speed 458: 4.144431594277964
Speed 459: 4.865072246610604
Speed 460: 4.236801865619169
Speed 461: 4.784455455272103
Speed 462: 4.718244427609044
Speed 463: 4.762542118889153
Speed 464: 4.727806310071983
Speed 465: 4.686152158364015
Speed 466: 4.069744208608398
Speed 467: 4.283249524464141
Speed 468: 4.724299727155946
Speed 469: 4.0376445431979295
Speed 470: 4.600628557354422
Speed 471: 4.5695734451950205
Speed 472: 4.596885204337849
Speed 473: 4.402706836159574
Speed 474: 5.410758260041739
Speed 475: 5.261847697688921
Speed 476: 5.532890123864555
Speed 477: 5.573778039110656
Speed 478: 5.978807676816778
Speed 479: 5.39804070566698
Speed 480: 5.459209293016565
Speed 481: 6.184340614087052
Speed 482: 5.737818272272558
Speed 483: 5.077636883473241
Speed 484: 4.592989114675677
Speed 485: 4.536915626247394
Speed 486: 4.2957497559633895
Speed 487: 4.194166293453608
Speed 488: 3.4133451922858518
Speed 489: 3.2678174531070536
Speed 490: 3.8028086674323065
Speed 491: 3.901674714127838
Speed 492: 3.6597899923596393
Speed 493: 3.048000368352001
Speed 494: 3.0282121124976706
Speed 495: 2.4758539808093123
Speed 496: 1.5934340550556094
Speed 497: 0.25282083556140234
Speed 498: 0.9106333639807482
Speed 499: 0.2726773748470096
Speed 500: 0.583672544281888
Speed 501: 0.1456635154290562
Speed 502: 0.07457193090907845
Speed 503: -0.4555231415854759
Speed 504: -0.8408031636470765
Speed 505: -0.6713581937920811
Speed 506: -0.7858776907954487
Speed 507: -0.4579162696099987
Speed 508: -0.27667607830757734
Speed 509: 0.02305301442536123
Speed 510: -0.030944431786429083
Speed 511: -1.0264409466666145
Speed 512: -0.8525173945625688
Speed 513: -0.7637250343525397
Speed 514: -0.3839935526063935
Speed 515: -0.5707757633207431
Speed 516: -0.8696084983411574
Speed 517: -0.3454271527024163
Speed 518: 0.15009205811176812
Speed 519: -0.26675508389999303
Speed 520: 0.30885354991085867
Speed 521: -0.10389114257377907
Speed 522: 0.4185552702603331
Speed 523: 1.2643487651455856
Speed 524: 1.7081487060884786
Speed 525: 1.0340266480642546
Speed 526: 0.7986433452056929
Speed 527: 0.807853931267373
Speed 528: 0.7956070275231956
Speed 529: 1.2351951658359888
Speed 530: 1.7634307709742685
Speed 531: 0.9433766354533119
Speed 532: 1.312484449502887
Speed 533: 1.195516465240181
Speed 534: 1.7757083365868884
Speed 535: 1.4220964006967594
Speed 536: 1.6746403713927873
Speed 537: 1.6390796898948137
Speed 538: 0.6561801714237084
Speed 539: 0.06391936027523981
Speed 540: -0.23843294955251593
Speed 541: -0.7601932294175657
Speed 542: -0.3794559473387952
Speed 543: -1.0421103119927553
Speed 544: -1.6067887624458992
Speed 545: -2.133119162074893
Speed 546: -2.39653718418128
Speed 547: -2.7387240008426734
Speed 548: -1.8825021888129707
Speed 549: -1.266747814291478
Speed 550: -0.40477738343642644
Speed 551: -0.7392507955113815
Speed 552: -0.6412181641292583
Speed 553: -1.2571027176054392
Speed 554: -0.678508580949968
Speed 555: 0.03416982306525451
Speed 556: -0.4931067701480941
Speed 557: -0.4574703813788341
Speed 558: -0.5568321418909653
Speed 559: -0.8077895693607959
Speed 560: -1.4814854815666587
Speed 561: -1.658136206553944
Speed 562: -0.7247947691720312
Speed 563: -0.7582773287301277
Speed 564: -0.48285277676297816
Speed 565: 0.08658286371099061
Speed 566: -0.26053352907419547
Speed 567: -0.9975863126727401
Speed 568: -1.9386079383616166
Speed 569: -1.960941072921322
Speed 570: -2.0586395427033453
Speed 571: -0.7400610826820677
Speed 572: -0.6925133683451477
Speed 573: -0.657677018839622
Speed 574: -0.195910081236863
Speed 575: -0.3398156667201252
Speed 576: -1.1866291740954509
Speed 577: -1.0514969485076897
Speed 578: -1.1123241586659276
Speed 579: -0.662089022025675
Speed 580: -1.265302014021521
Speed 581: -1.197371049369403
Speed 582: -1.440682333415484
Speed 583: -1.175256404271534
Speed 584: -0.6081699154075425
Speed 585: -1.1017984386718185
Speed 586: -0.678680027957656
Speed 587: -0.6767294418515077
Speed 588: -1.4050493410259772
Speed 589: -1.2540544540668181
Speed 590: -1.3490128780907389
Speed 591: -2.1363428698609144
Speed 592: -1.9799672310767886
Speed 593: -1.3325456140389225
Speed 594: -1.3549308888073288
Speed 595: -1.997524189271417
Speed 596: -1.8761918091420036
Speed 597: -1.7693451674222223
Speed 598: -0.589394785402956
Speed 599: -0.3341402931391335
Speed 600: -0.35445579264486093
Speed 601: -0.36754062438960045
Speed 602: -0.8786697350841023
Speed 603: -1.5884906202213913
Speed 604: -1.3458573120205204
Speed 605: -1.7313662875642726
Speed 606: -0.8288293174546288
Speed 607: 0.10635847015561506
Speed 608: -0.3308080313283869
Speed 609: -0.2987007827381806
Speed 610: -0.5294253621220257
Speed 611: -1.0189102331392341
Speed 612: -1.173098031609318
Speed 613: -1.2017907668565002
Speed 614: -2.0519781652504223
Speed 615: -1.2858008560630159
Speed 616: -1.1715925998118233
Speed 617: -1.1690153234788065
Speed 618: -1.2500166753962776
Speed 619: -1.827665840883537
Speed 620: -2.0635232044796603
Speed 621: -2.444370562875772
Speed 622: -3.1678976056767034
Speed 623: -2.6646821750974197
Speed 624: -2.9131478452758652
Speed 625: -2.8416342501857974
Speed 626: -2.995433772214867
Speed 627: -3.7335683201621475
Speed 628: -5.016622267997533
Speed 629: -5.799670106961422
Speed 630: -7.020764969583173
Speed 631: -6.531488636422063
Speed 632: -5.907416783108046
Speed 633: -6.056689656591497
Speed 634: -5.9600939652035665
Speed 635: -5.221136280792694
Speed 636: -5.635738265337193
Speed 637: -4.29666107143102
Speed 638: -4.000592833442461
Speed 639: -2.5212205679134927
Speed 640: -2.9710829466253545
Speed 641: -3.5984929411041073
Speed 642: -3.379502022168144
Speed 643: -2.9013127738507603
Speed 644: -2.6125158349154605
Speed 645: -2.70714943312024
Speed 646: -3.3654989634523536
Speed 647: -4.286964067197704
Speed 648: -3.8277526588785267
Speed 649: -3.778507867682722
Speed 650: -3.214402189903004
Speed 651: -3.841988207530291
Speed 652: -2.9974005795908525
Speed 653: -3.5187916909488703
Speed 654: -3.7637565780883366
Speed 655: -3.286554793082049
Speed 656: -3.055988375106406
Speed 657: -3.2157908527931687
Speed 658: -2.4182126647426987
Speed 659: -2.834360266729086
Speed 660: -2.210186194930479
Speed 661: -2.0192802624155335
Speed 662: -2.670268193509952
Speed 663: -2.7676819609134196
Speed 664: -3.7864846437615216
Speed 665: -3.774663404490726
Speed 666: -3.3225304961891062
Speed 667: -2.97731113007832
Speed 668: -3.5126892160464696
Speed 669: -3.10275570571766
Speed 670: -3.1789544718669482
Speed 671: -3.212110444702871
Speed 672: -3.2007961726096243
Speed 673: -2.520737801367121
Speed 674: -1.9988657768471287
Speed 675: -2.5949975456040137
Speed 676: -2.8002686667296124
Speed 677: -2.0088573671220002
Speed 678: -2.335678265184228
Speed 679: -3.2585605202314785
Speed 680: -3.5412083867901
Speed 681: -3.815600380454961
Speed 682: -3.4818587842443214
Speed 683: -3.6343878431889043
Speed 684: -3.6985613628028617
Speed 685: -3.8423928638614058
Speed 686: -3.5515791037025672
Speed 687: -4.275986452618595
Speed 688: -4.476844326225278
Speed 689: -4.980415065023141
Speed 690: -4.765690873631599
Speed 691: -4.577859631636517
Speed 692: -5.104043987885365
Speed 693: -4.20865994984552
Speed 694: -4.763968275524262
Speed 695: -4.487800622117312
Speed 696: -4.626040160039495
Speed 697: -3.9166049544650847
Speed 698: -3.4293765388942044
Speed 699: -3.2372069447316294
Speed 700: -2.971635098679444
Speed 701: -4.380142120305336
Speed 702: -4.067281269323083
Speed 703: -4.3589874959624035
Speed 704: -4.1225776136991055
Speed 705: -3.2943033159701804
Speed 706: -3.2729065855896033
Speed 707: -3.116611499607119
Speed 708: -3.674689977161132
Speed 709: -3.8124849470020927
Speed 710: -3.83792003907669
Speed 711: -3.594745030455629
Speed 712: -3.0184244821617754
Speed 713: -3.3716382365084883
Speed 714: -3.339403394252615
Speed 715: -3.5832761721669155
Speed 716: -3.3116621053779074
Speed 717: -3.8213641455444916
Speed 718: -3.7755555305116513
Speed 719: -3.1778142107334384
Speed 720: -3.3971279347279375
Speed 721: -2.8548487021337516
Speed 722: -2.5924329550106457
Speed 723: -2.3632949915771886
Speed 724: -2.2029427355245863
Speed 725: -2.3629927758777742
Speed 726: -2.9155274359349472
Speed 727: -1.8791081354496473
Speed 728: -2.7744167535324835
Speed 729: -2.60920695713329
Speed 730: -2.796295443708723
Speed 731: -2.7666789034307726
Speed 732: -3.089117618052404
Speed 733: -3.705798319918788
Speed 734: -4.2870238403431395
Speed 735: -4.682555938787485
Speed 736: -4.51831213502443
Speed 737: -4.8577084166081566
Speed 738: -5.389250937903192
Speed 739: -5.678530601661281
Speed 740: -6.80248913213922
Speed 741: -6.512935641646827
Speed 742: -6.637247011602141
Speed 743: -7.0666274305878956
Speed 744: -6.750479129733333
Speed 745: -5.921018963825339
Speed 746: -5.5813943780330595
Speed 747: -5.609613568624856
Speed 748: -5.828032833533138
Speed 749: -5.636977857090666
Speed 750: -5.710555408430029
Speed 751: -6.963696931010979
Speed 752: -7.197821694976354
Speed 753: -7.8611526489533405
Speed 754: -6.507284461470476
Speed 755: -6.234077799398342
Speed 756: -6.627033443388045
Speed 757: -7.115717325304582
Speed 758: -7.896453870236477
Speed 759: -7.339734658364608
Speed 760: -7.825793160644443
Speed 761: -7.2961678906576335
Speed 762: -7.2016168072419395
Speed 763: -7.92884353564623
Speed 764: -8.033304613312279
Speed 765: -8.787829637283291
Speed 766: -8.41421670621568
Speed 767: -7.642126542133482
Speed 768: -7.475746469843008
Speed 769: -7.555411382752735
Speed 770: -6.5899578603643185
Speed 771: -6.822566976409412
Speed 772: -7.043320520497444
Speed 773: -7.372952296155905
Speed 774: -7.186627276883346
Speed 775: -7.741115476774578
Speed 776: -7.812647490758509
Speed 777: -8.200234381883426
Speed 778: -8.818088021375974
Speed 779: -8.99676511568573
Speed 780: -9.26676426196116
Speed 781: -9.767413224465582
Speed 782: -8.567727008472778
Speed 783: -8.380589306166325
Speed 784: -7.932273664916585
Speed 785: -7.632403344272718
Speed 786: -8.401032014334866
Speed 787: -9.262673223047091
Speed 788: -8.570726057111782
Speed 789: -8.43886286594634
Speed 790: -9.016385373219396
Speed 791: -8.891378609545615
Speed 792: -9.26537741875306
Speed 793: -8.4497887855148
Speed 794: -8.115358996001872
Speed 795: -7.528279592902486
Speed 796: -7.38656239192255
Speed 797: -7.407568254264491
Speed 798: -7.297070958986649
Speed 799: -7.337355464522191
Speed 800: -7.077096481843981
Speed 801: -6.618082628412689
Speed 802: -6.511995446258408
Speed 803: -6.210161314284526
Speed 804: -5.93039888527386
Speed 805: -6.0423514201851365
Speed 806: -5.869378248890278
Speed 807: -6.089155785539337
Speed 808: -5.686665723497365
Speed 809: -5.55101696806072
Speed 810: -5.930380206495231
Speed 811: -6.246928939548141
Speed 812: -6.52630067911076
Speed 813: -6.287483196352586
Speed 814: -6.113457585471959
Speed 815: -5.66485622338222
Speed 816: -5.300053605785168
Speed 817: -5.143324796437182
Speed 818: -5.292797683853427
Speed 819: -5.229979438199328
Speed 820: -5.583274316797061
Speed 821: -4.325801938785243
Speed 822: -4.959660749493969
Speed 823: -4.42208079054438
Speed 824: -4.475670873813292
Speed 825: -4.706408512351391
Speed 826: -5.073072603029407
Speed 827: -5.695615293759406
Speed 828: -6.252002221417169
Speed 829: -6.750015599918137
Speed 830: -6.96803657092672
Speed 831: -7.698013066681212
Speed 832: -7.162769455591043
Speed 833: -6.724060971686779
Speed 834: -6.058895624419527
Speed 835: -7.056835394049384
Speed 836: -7.3234073310513
Speed 837: -6.783541136723251
Speed 838: -7.0311709171834025
Speed 839: -7.487046216737664
Speed 840: -7.156594316027224
Speed 841: -6.548912425348659
Speed 842: -6.995315921861728
Speed 843: -6.3351146604724775
Speed 844: -6.517559184023043
Speed 845: -6.461347041399031
Speed 846: -5.687056843938457
Speed 847: -5.533670866274994
Speed 848: -4.842712632026944
Speed 849: -4.5100128827706545
Speed 850: -4.4503355655277765
Speed 851: -4.4507456678313275
Speed 852: -4.0720146320568995
Speed 853: -5.128970418381097
Speed 854: -4.545468871662999
Speed 855: -5.116826218243534
Speed 856: -5.318336440437906
Speed 857: -5.984045524549312
Speed 858: -6.399868196635313
Speed 859: -5.701683382663852
Speed 860: -5.697994631273262
Speed 861: -5.567905728350395
Speed 862: -5.422822062725628
Speed 863: -4.741461184159444
Speed 864: -4.180433120079161
Speed 865: -3.4902001951943964
Speed 866: -3.8688855130262625
Speed 867: -4.389133285370826
Speed 868: -4.413052075622292
Speed 869: -4.948063185434688
Speed 870: -5.8510336617666665
Speed 871: -6.096847500966991
Speed 872: -5.950419385542845
Speed 873: -6.192291877070399
Speed 874: -5.57507103856798
Speed 875: -6.2181405391186
Speed 876: -6.0297488236769015
Speed 877: -5.716384557222456
Speed 878: -5.190138228900477
Speed 879: -5.043436264041434
Speed 880: -5.639256030325714
Speed 881: -5.6373202489156515
Speed 882: -5.611306621148143
Speed 883: -4.863952176540328
Speed 884: -4.730853954001579
Speed 885: -5.0282514262422735
Speed 886: -4.998154921306567
Speed 887: -3.8703449915706707
Speed 888: -4.260365311701972
Speed 889: -4.7775379369323385
Speed 890: -4.445417564747119
Speed 891: -4.364566806854786
Speed 892: -4.304040706562691
Speed 893: -4.164886202633327
Speed 894: -4.783183419224281
Speed 895: -5.156723292880775
Speed 896: -5.355391969926609
Speed 897: -5.255360776712368
Speed 898: -5.098240452940485
Speed 899: -5.1108445365766455
Speed 900: -5.013092725778709
Speed 901: -4.600230408481705
Speed 902: -4.8905809228247925
Speed 903: -4.560812497375272
Speed 904: -4.206936135574015
Speed 905: -4.232961120169578
Speed 906: -4.102123535742707
Speed 907: -4.090698842091916
Speed 908: -4.934445739938369
Speed 909: -4.647833430968026
Speed 910: -5.645212832260361
Speed 911: -5.477595463939903
Speed 912: -5.019647177883617
Speed 913: -5.7025074447659145
Speed 914: -5.7439348487322395
Speed 915: -5.673437747042926
