Lane: 2
Distance: -40.62211508968713
Speed 78: 35.17323737698932
Speed 79: 36.006306907901056
Speed 80: 36.438328355113846
Speed 81: 36.10108155445241
Speed 82: 36.40202088781999
Speed 83: 36.63724466612156
Speed 84: 37.00364687079781
Speed 85: 36.9354188729202
Speed 86: 37.66393866984598
Speed 87: 37.24311973698912
Speed 88: 36.41379458139131
Speed 89: 37.03785161852615
Speed 90: 37.401736314907225
Speed 91: 36.8675187155831
Speed 92: 36.76188433056647
Speed 93: 37.18059723095387
Speed 94: 37.04144486199584
Speed 95: 36.78550000332242
Speed 96: 36.00606942874555
Speed 97: 35.17293269615138
Speed 98: 34.75023141776993
Speed 99: 34.901447373599325
Speed 100: 34.71580537941542
Speed 101: 34.524423009823536
Speed 102: 34.60682651469846
Speed 103: 34.61782462731737
Speed 104: 35.17926398167447
Speed 105: 35.03498080633203
Speed 106: 35.478719216532674
Speed 107: 35.315642035147
Speed 108: 35.06798922736278
Speed 109: 35.103642629489386
Speed 110: 34.9596531264227
Speed 111: 35.104721676172566
Speed 112: 34.74058511245856
Speed 113: 34.63167598986357
Speed 114: 34.323599956599026
Speed 115: 33.99516354604233
Speed 116: 33.88147246560712
Speed 117: 34.39097898417818
Speed 118: 33.739814572269516
Speed 119: 33.38850887563205
Speed 120: 33.47790984924619
Speed 121: 33.90380876098448
Speed 122: 33.35024720012473
Speed 123: 33.066864487281215
Speed 124: 33.15637134250666
Speed 125: 32.858322373929475
Speed 126: 32.45207315018543
Speed 127: 32.170939824284225
Speed 128: 31.704449456972956
Speed 129: 32.82813279967127
Speed 130: 32.954381697312236
Speed 131: 32.372907472880414
Speed 132: 32.992392952082035
Speed 133: 33.52701657349759
Speed 134: 33.590428238808514
Speed 135: 32.75684956546232
Speed 136: 33.03856815758493
Speed 137: 32.931283944643944
Speed 138: 34.27170764082407
Speed 139: 33.9149390922346
Speed 140: 33.95956513363878
Speed 141: 33.9623776317393
Speed 142: 33.9076102663829
Speed 143: 33.101311745454964
Speed 144: 34.01579429431084
Speed 145: 33.80160595626291
Speed 146: 33.504137631956546
Speed 147: 34.3151226400228
Speed 148: 33.08117820618542
Speed 149: 34.03996268273575
Speed 150: 34.023230237630194
Speed 151: 34.818296512050544
Speed 152: 35.3012138734114
Speed 153: 35.567288306211594
Speed 154: 35.02442635382255
Speed 155: 35.73695316026452
Speed 156: 34.39781525862381
Speed 157: 33.54286614255664
Speed 158: 33.50484883531493
Speed 159: 33.77657158166836
Speed 160: 33.38608792425437
Speed 161: 33.7092036886506
Speed 162: 34.649461060121716
Speed 163: 34.16421281028167
Speed 164: 33.819444136910185
Speed 165: 33.57252127084632
Speed 166: 34.81615429811642
Speed 167: 34.59495673083799
Speed 168: 35.197097146572766
Speed 169: 35.992566889450394
Speed 170: 35.51388943974659
Speed 171: 34.85615655358133
Speed 172: 34.23034510976822
Speed 173: 33.982363221478785
Speed 174: 33.88100658420524
Speed 175: 33.16404313890946
Speed 176: 32.847759580562325
Speed 177: 32.85159810412982
Speed 178: 33.5887105087929
Speed 179: 33.299635234509026
Speed 180: 33.29957548570096
Speed 181: 33.5294856766142
Speed 182: 33.8904360064942
Speed 183: 33.20534417565316
Speed 184: 32.89785552630166
Speed 185: 33.12234377843655
Speed 186: 33.38573015799954
Speed 187: 32.929930189938126
Speed 188: 32.24597722992279
Speed 189: 31.566854937505965
Speed 190: 30.71931134010481
Speed 191: 30.59597649513287
Speed 192: 31.214805075677678
Speed 193: 31.32472301884914
Speed 194: 30.547410556110858
Speed 195: 30.19508180123412
Speed 196: 30.236709641872686
Speed 197: 30.600293020052817
Speed 198: 30.254654181356486
Speed 199: 29.65024316420665
Speed 200: 29.207694538196307
Speed 201: 29.20870936599133
Speed 202: 29.105720827479725
Speed 203: 29.946916273458196
Speed 204: 30.07346526414308
Speed 205: 30.59496578350189
Speed 206: 30.264319253962977
Speed 207: 30.771086535030584
Speed 208: 30.602183952154377
Speed 209: 31.435291618409043
Speed 210: 31.42678570473515
Speed 211: 32.30243425935129
Speed 212: 32.39141427430485
Speed 213: 32.76168037697612
Speed 214: 32.589103384475045
Speed 215: 32.66733971886842
Speed 216: 32.40516876186071
Speed 217: 32.5285131760238
Speed 218: 31.94136995493314
Speed 219: 31.41909075829087
Speed 220: 31.352881161479086
Speed 221: 31.962151979351816
Speed 222: 32.281065738637096
Speed 223: 32.24141337046878
Speed 224: 32.62720962410693
Speed 225: 32.26483696045089
Speed 226: 32.49971780907016
Speed 227: 31.963312492443716
Speed 228: 32.32075014206487
Speed 229: 31.96012049338137
Speed 230: 32.44309690657129
Speed 231: 32.49540631871693
Speed 232: 32.13607415787267
Speed 233: 32.719320101346774
Speed 234: 32.813901643875234
Speed 235: 32.61339973438131
Speed 236: 31.296273973880435
Speed 237: 31.33891154339213
Speed 238: 31.5956569452175
Speed 239: 31.10494107562835
Speed 240: 31.967387752895853
Speed 241: 31.57374470113032
Speed 242: 32.14406526781442
Speed 243: 31.93897661237572
Speed 244: 32.58778371857034
Speed 245: 32.74190366800172
Speed 246: 32.00907486675941
Speed 247: 32.67679958041728
Speed 248: 33.28827221730114
Speed 249: 33.065019665465215
Speed 250: 33.74604771588871
Speed 251: 34.10845733726362
Speed 252: 34.31753384134459
Speed 253: 34.58936482807836
Speed 254: 35.28059750670756
Speed 255: 35.09118309241768
Speed 256: 35.296566169803505
Speed 257: 35.19885238387035
Speed 258: 35.32090857574565
Speed 259: 35.27729158063286
Speed 260: 35.227645004802085
Speed 261: 34.97441532776269
Speed 262: 36.48116934274345
Speed 263: 37.51489089846264
Speed 264: 37.269314048158975
Speed 265: 36.57821090361241
Speed 266: 37.05589775478808
Speed 267: 37.41925853629588
Speed 268: 36.85234941023894
Speed 269: 37.23686191780581
Speed 270: 36.60959473402633
Speed 271: 37.37176914737736
Speed 272: 36.64718976590576
Speed 273: 36.840667726427306
Speed 274: 37.167950127746984
Speed 275: 37.31213895149917
Speed 276: 37.06642278617061
Speed 277: 36.9732753144914
Speed 278: 37.01217511907963
Speed 279: 37.36069265970205
Speed 280: 37.3897485476121
Speed 281: 37.92426634323629
Speed 282: 37.89905406306284
Speed 283: 38.09237208131699
Speed 284: 38.37408272694768
Speed 285: 38.182614493948314
Speed 286: 37.75891484752577
Speed 287: 38.367436805856215
Speed 288: 38.16424484561587
Speed 289: 38.448873466398005
Speed 290: 37.93295177111348
Speed 291: 38.04499918640914
Speed 292: 37.43996923961163
Speed 293: 37.76607392500785
Speed 294: 37.41388436436988
Speed 295: 37.70009079362764
Speed 296: 37.71893119310766
Speed 297: 38.53128611629378
Speed 298: 38.62289177705175
Speed 299: 39.55054097323331
Speed 300: 40.60489338789003
Speed 301: 41.17574674235322
Speed 302: 41.37899701246995
Speed 303: 40.65007849643386
Speed 304: 40.202275530108366
Speed 305: 39.67493260698052
Speed 306: 38.894079333657444
Speed 307: 38.89127303551199
Speed 308: 38.14005017914816
Speed 309: 38.58599044638194
Speed 310: 38.915436612354526
Speed 311: 38.86770183958368
Speed 312: 38.78859498042335
Speed 313: 38.77481062782905
Speed 314: 39.01523008710079
Speed 315: 38.79959336975513
Speed 316: 39.3003465441419
Speed 317: 39.0982194447964
Speed 318: 38.33036387362222
Speed 319: 37.908084494936794
Speed 320: 37.80118974557322
Speed 321: 38.302693372336286
Speed 322: 37.7493819617299
Speed 323: 37.410989865770986
Speed 324: 37.701599858447445
Speed 325: 37.76284770111329
Speed 326: 37.1506062601591
Speed 327: 36.81512644548062
Speed 328: 36.64563806779407
Speed 329: 36.54105768004087
Speed 330: 36.88417480511239
Speed 331: 36.2577000700555
Speed 332: 35.936260501662325
Speed 333: 36.75897155796496
Speed 334: 36.40983533991794
Speed 335: 37.20380712571383
Speed 336: 36.84743741593065
Speed 337: 36.54326823884146
Speed 338: 37.30063545040433
Speed 339: 36.526199089303596
Speed 340: 37.18302269830234
Speed 341: 37.04017247889006
Speed 342: 37.178490312823854
Speed 343: 37.22019934982747
Speed 344: 36.98984821222998
Speed 345: 37.38490754755948
Speed 346: 36.899188701468056
Speed 347: 37.984775482109626
Speed 348: 38.722182179065946
Speed 349: 39.73186423933457
Speed 350: 39.288066019555274
Speed 351: 39.865729173124315
Speed 352: 40.817575696398265
Speed 353: 40.00319882822833
Speed 354: 39.335293830324396
Speed 355: 39.306335101150495
Speed 356: 39.02699313861765
Speed 357: 39.182008632248184
Speed 358: 39.58821121971476
Speed 359: 39.86915052786543
Speed 360: 40.14421993239375
Speed 361: 40.26656672036698
Speed 362: 39.79101862223301
Speed 363: 40.15206109695238
Speed 364: 39.87747405120053
Speed 365: 40.2218943924984
Speed 366: 40.38066560634975
Speed 367: 40.97309742746553
Speed 368: 42.30982569234184
Speed 369: 42.52397155347885
Speed 370: 41.775145795481876
Speed 371: 41.42800861511489
Speed 372: 40.86817288405271
Speed 373: 40.806911815784666
Speed 374: 41.23202716412068
Speed 375: 42.3174083624251
Speed 376: 42.88055675341249
Speed 377: 43.58549057242107
Speed 378: 43.60186351685699
Speed 379: 44.006687846868914
Speed 380: 44.18682374395573
Speed 381: 43.888928917050166
Speed 382: 43.744674452550434
Speed 383: 43.628805317135914
Speed 384: 43.60287186525436
Speed 385: 43.36703821636866
Speed 386: 42.75430384042776
Speed 387: 42.9166865795173
Speed 388: 43.01982425421147
Speed 389: 43.072585286235004
Speed 390: 42.54431343766866
Speed 391: 42.54219106544893
Speed 392: 42.661108760216834
Speed 393: 43.272922461926946
Speed 394: 43.07877917223027
Speed 395: 43.61452782208231
Speed 396: 43.19326925596654
Speed 397: 43.19294327044673
Speed 398: 43.487708305796275
Speed 399: 43.36300546730555
Speed 400: 43.506922549206685
Speed 401: 44.04717025570727
Speed 402: 43.969066419930364
Speed 403: 44.40234429353253
Speed 404: 44.099622974540836
Speed 405: 44.146712579410995
Speed 406: 44.12497693083586
Speed 407: 44.46914940075914
Speed 408: 44.219254752452805
Speed 409: 44.092815094931346
Speed 410: 44.273962550885955
Speed 411: 44.582075964100795
Speed 412: 44.88874808380342
Speed 413: 45.23273526046394
Speed 414: 45.7565946204363
Speed 415: 45.48693355251157
Speed 416: 45.9266057198704
Speed 417: 46.31274341759513
Speed 418: 46.04279509402967
Speed 419: 46.51861361471016
Speed 420: 46.212785965992474
Speed 421: 45.923268957117095
Speed 422: 45.92158615065245
Speed 423: 45.51200110758412
Speed 424: 45.822101151946754
Speed 425: 46.40874391132182
Speed 426: 46.102841888509865
Speed 427: 46.890337393154425
Speed 428: 46.74579710449899
Speed 429: 46.28997888930385
Speed 430: 46.08875376657481
Speed 431: 46.529625859339085
Speed 432: 46.573243200619956
Speed 433: 46.04813311310705
Speed 434: 45.584612936794954
Speed 435: 45.71509729356007
Speed 436: 45.73863188440144
Speed 437: 46.531696101810915
Speed 438: 46.28621669357138
Speed 439: 46.33255688004374
Speed 440: 46.1814267330974
Speed 441: 45.45991072161507
Speed 442: 45.608995698663854
Speed 443: 45.352232269165455
Speed 444: 45.05362118002331
Speed 445: 44.44395373271247
Speed 446: 44.50088675700967
Speed 447: 45.09380382797632
Speed 448: 44.670509060645976
Speed 449: 45.00653948608271
Speed 450: 45.18721928435416
Speed 451: 44.53236224268612
Speed 452: 44.263598888205344
Speed 453: 43.98974865868094
Speed 454: 44.10642385441323
Speed 455: 43.926268255714405
Speed 456: 43.890051158628125
Speed 457: 43.9964660808285
Speed 458: 43.90382636402799
Speed 459: 43.34070995223303
Speed 460: 42.838139641208
Speed 461: 42.97298274116695
Speed 462: 42.84504060176614
Speed 463: 42.358807435976104
Speed 464: 42.50337886092298
Speed 465: 42.127972983826965
Speed 466: 42.06209433727534
Speed 467: 42.79344925966925
Speed 468: 42.87552340846651
Speed 469: 42.55784760513918
Speed 470: 42.24536199096252
Speed 471: 41.567682353707
Speed 472: 41.82807777199013
Speed 473: 41.25859763273225
Speed 474: 41.4100947156311
Speed 475: 41.54485218139967
Speed 476: 41.67521858257469
Speed 477: 42.43549814401917
Speed 478: 41.73811475538886
Speed 479: 41.86919805393863
Speed 480: 41.887774345482086
Speed 481: 41.735776195847286
Speed 482: 41.31781840757301
Speed 483: 42.112328490812416
Speed 484: 41.42205073732446
Speed 485: 41.98579242879337
Speed 486: 41.36220884554887
Speed 487: 40.60248407424319
Speed 488: 40.4049158586044
Speed 489: 40.63575181167928
Speed 490: 39.788097033538385
Speed 491: 39.75561126032287
Speed 492: 38.52995477503202
Speed 493: 38.255351415956206
Speed 494: 37.52123179966697
Speed 495: 37.06271115885032
Speed 496: 36.23558738253592
Speed 497: 36.06688711194129
Speed 498: 35.861503055220545
Speed 499: 35.674326188593014
Speed 500: 35.73565121002574
Speed 501: 36.020429808793004
Speed 502: 35.5748862054906
Speed 503: 35.13153111615655
Speed 504: 35.34864410607627
Speed 505: 35.102335670539624
Speed 506: 36.048424914585404
Speed 507: 35.69503923010622
Speed 508: 35.157298887692534
Speed 509: 35.28939179033756
Speed 510: 35.461451222832125
Speed 511: 35.2075490971951
Speed 512: 35.606183097986666
Speed 513: 35.11848533817584
Speed 514: 33.722862616401706
Speed 515: 33.73245972532659
Speed 516: 33.529899042222304
Speed 517: 34.19496172411306
Speed 518: 34.242650321552
Speed 519: 34.65625346364516
Speed 520: 34.72030521999035
Speed 521: 34.7534556074254
Speed 522: 34.29984978424655
Speed 523: 34.2084962910715
Speed 524: 34.193516037490504
Speed 525: 33.932761274511435
Speed 526: 32.99714093823534
Speed 527: 33.47274963321721
Speed 528: 32.932778545607924
Speed 529: 32.9154272709589
Speed 530: 32.99064703885266
Speed 531: 32.338891282452614
Speed 532: 32.52334366495968
Speed 533: 32.45277661325527
Speed 534: 32.353982619897465
Speed 535: 32.20660739908105
Speed 536: 31.7251111911172
Speed 537: 31.028426382166526
Speed 538: 30.999128690446405
Speed 539: 31.55668898436495
Speed 540: 31.083892898058828
Speed 541: 31.513633461965124
Speed 542: 31.695262777942034
Speed 543: 31.982671154972998
Speed 544: 31.27556795160614
Speed 545: 31.628058381128135
Speed 546: 31.39193965688555
Speed 547: 31.00136765668675
Speed 548: 31.39956447716264
Speed 549: 32.10122742087632
Speed 550: 31.769383398259258
Speed 551: 31.613025929919814
Speed 552: 31.75172124151846
Speed 553: 31.278303846970772
Speed 554: 30.143569475559655
Speed 555: 29.92458217514056
Speed 556: 29.916941091185212
Speed 557: 29.453417795628905
Speed 558: 29.751840253214326
Speed 559: 29.563899299813286
Speed 560: 29.199997502503543
Speed 561: 30.055029692676534
Speed 562: 30.11176806424439
Speed 563: 30.514860113506508
Speed 564: 30.682967948923405
Speed 565: 31.275546016412928
Speed 566: 31.300751075631428
Speed 567: 31.268626796194763
Speed 568: 31.594907095540474
Speed 569: 32.37337740700274
Speed 570: 32.27831434889656
Speed 571: 32.65679650132981
Speed 572: 32.182875921947165
Speed 573: 32.62408123226045
Speed 574: 31.90018134642179
Speed 575: 32.9211787123086
Speed 576: 33.30345918665242
Speed 577: 32.88287797820095
Speed 578: 32.73478359252676
Speed 579: 32.82338254184906
Speed 580: 33.012143443055734
Speed 581: 32.91397098320774
Speed 582: 34.10979965768748
Speed 583: 33.585597165701365
Speed 584: 33.846500101249795
Speed 585: 34.04757479095429
Speed 586: 34.0867230442552
Speed 587: 33.61159472719552
Speed 588: 33.9382885142522
Speed 589: 33.44334686857208
Speed 590: 34.10490272908555
Speed 591: 34.78501645379601
Speed 592: 35.68845917341917
Speed 593: 35.08241265044536
Speed 594: 35.119059371887765
Speed 595: 35.110772232855595
Speed 596: 35.7646351948969
Speed 597: 35.72412648704041
Speed 598: 35.783177249865794
Speed 599: 35.88837617513895
Speed 600: 36.486169768164274
Speed 601: 36.99953062456687
Speed 602: 36.80435638748849
Speed 603: 36.486745054797126
Speed 604: 35.33319270407057
Speed 605: 34.68830265923887
Speed 606: 34.445779392400425
Speed 607: 33.98414618601219
Speed 608: 33.89447049116288
Speed 609: 33.937677913045405
Speed 610: 33.2366979869761
Speed 611: 33.93009506227511
Speed 612: 33.85053426822266
Speed 613: 34.015350802979576
Speed 614: 34.12292779047146
Speed 615: 34.04457790456545
Speed 616: 33.763981660745124
Speed 617: 32.84310239995917
Speed 618: 32.24121005621731
Speed 619: 32.123014404920376
Speed 620: 31.79188475076014
Speed 621: 31.799928154192703
Speed 622: 31.7631640060994
Speed 623: 31.983339607380152
Speed 624: 31.728352757731482
Speed 625: 32.170595946845296
Speed 626: 32.54997005277077
Speed 627: 31.773466916764587
Speed 628: 31.41921972030889
Speed 629: 31.980992898160707
Speed 630: 31.732245862100328
Speed 631: 31.881404753385237
Speed 632: 31.97074523119816
Speed 633: 31.065799711716632
Speed 634: 30.53245053741318
Speed 635: 29.99738282495463
Speed 636: 29.702052738763594
Speed 637: 29.703889106246947
Speed 638: 29.830452901671773
Speed 639: 30.441249218722422
Speed 640: 29.95677432808462
Speed 641: 29.57291269755211
Speed 642: 29.766590116649073
Speed 643: 30.052724455790916
Speed 644: 30.581173844222654
Speed 645: 30.5718017146886
Speed 646: 30.345902056229956
Speed 647: 30.328390255266807
Speed 648: 29.84833631159287
Speed 649: 30.29892304196662
Speed 650: 30.54922204531197
Speed 651: 30.446317158043936
Speed 652: 31.114984785962655
Speed 653: 31.423987723516852
Speed 654: 32.62639346635632
Speed 655: 33.07263147420788
Speed 656: 33.68801509179627
Speed 657: 33.366376275558586
Speed 658: 32.79705145709868
Speed 659: 33.17081489864949
Speed 660: 32.94732112328417
Speed 661: 32.91713498295636
Speed 662: 32.961437866279354
Speed 663: 32.58293323022112
Speed 664: 32.268053337039895
Speed 665: 32.00023073628718
Speed 666: 32.07820388724729
Speed 667: 32.30579601997885
Speed 668: 32.7464863923276
Speed 669: 31.961024511884027
Speed 670: 32.41252909281166
Speed 671: 32.43450737697785
Speed 672: 32.687443100066
Speed 673: 32.3951460971084
Speed 674: 32.95152707291075
Speed 675: 32.768361233432486
Speed 676: 33.08927622102248
Speed 677: 33.10936704979226
Speed 678: 32.11415423872277
Speed 679: 31.732351965027323
Speed 680: 31.343842593008056
Speed 681: 31.633991194158753
Speed 682: 31.367534483549523
Speed 683: 31.452644407798974
Speed 684: 31.904488663629188
Speed 685: 32.2762202365208
Speed 686: 32.38756511184915
Speed 687: 32.20186182897111
Speed 688: 32.32036057697193
Speed 689: 32.65916410067465
Speed 690: 33.502238144108865
Speed 691: 33.759698485683636
Speed 692: 33.40199914804632
Speed 693: 32.899302019220585
Speed 694: 33.37217899908222
Speed 695: 33.47932019707374
Speed 696: 33.728922463297074
Speed 697: 34.32964475249493
Speed 698: 34.147359435243715
Speed 699: 33.419745029072
Speed 700: 34.281706402338315
Speed 701: 34.614825881518826
Speed 702: 33.93910062778259
Speed 703: 33.25832043030832
Speed 704: 32.6995867031434
Speed 705: 32.520408527662845
Speed 706: 32.57958411113692
Speed 707: 32.35403892011872
Speed 708: 31.464572917851214
Speed 709: 31.300962902796062
Speed 710: 30.85462975568565
Speed 711: 30.7978013157215
Speed 712: 31.55676255938379
Speed 713: 30.822663667592263
Speed 714: 30.821135806474757
Speed 715: 31.206055168612746
Speed 716: 31.034747241139556
Speed 717: 30.245345708061325
Speed 718: 30.30074797441838
Speed 719: 30.262045304933523
Speed 720: 30.06612372948334
Speed 721: 30.863530212953233
Speed 722: 31.03077564694794
Speed 723: 31.63411063393202
Speed 724: 31.753434505663467
Speed 725: 32.232718177305934
Speed 726: 31.902160315127258
Speed 727: 31.728911636480138
Speed 728: 32.63078655418761
Speed 729: 32.87714491674764
Speed 730: 32.822104610199574
Speed 731: 32.83589094810243
Speed 732: 32.756593944461216
Speed 733: 33.233746854823956
Speed 734: 33.329609057603115
Speed 735: 33.13545680022343
Speed 736: 31.966922864995997
Speed 737: 31.68502463088453
Speed 738: 30.719273715668677
Speed 739: 31.009298034008058
Speed 740: 31.158961531966263
Speed 741: 31.062892583289273
Speed 742: 30.772682610823917
Speed 743: 31.301823471729257
Speed 744: 31.798972739430383
Speed 745: 31.391463239360625
Speed 746: 31.30422396712437
Speed 747: 31.882503995689742
Speed 748: 32.0014863883262
Speed 749: 31.604017917998735
Speed 750: 31.852568298155454
Speed 751: 31.748756979019685
Speed 752: 31.50941734411374
Speed 753: 31.728388196125415
Speed 754: 31.35827900394385
Speed 755: 31.768663601558295
Speed 756: 31.93105616009216
Speed 757: 31.67542150963258
Speed 758: 31.27511389033655
Speed 759: 31.61264261891314
Speed 760: 32.03018367153686
Speed 761: 32.77292134277362
Speed 762: 33.53264065130496
Speed 763: 32.91969248015061
Speed 764: 33.45393132167628
Speed 765: 34.245980756627276
Speed 766: 33.92911425027621
Speed 767: 33.43686972424693
Speed 768: 33.48093308042473
Speed 769: 33.57371181641231
Speed 770: 33.252081672267934
Speed 771: 32.89991215092612
Speed 772: 32.499628424917866
Speed 773: 32.47807832330347
Speed 774: 32.377086543794654
Speed 775: 32.81512956655838
Speed 776: 32.475060473289716
Speed 777: 31.433044462646652
Speed 778: 31.598250262229264
Speed 779: 30.778368828769423
Speed 780: 30.48920073701184
Speed 781: 30.446322611195342
Speed 782: 31.23110625712
Speed 783: 31.30319090336804
Speed 784: 31.677222310543307
Speed 785: 32.11341181553248
Speed 786: 31.73808547802507
Speed 787: 32.063042851382576
Speed 788: 31.629771692836865
Speed 789: 31.56110942843367
Speed 790: 30.388439229157157
Speed 791: 30.879933323408167
Speed 792: 31.428091693955277
Speed 793: 30.815607882763487
Speed 794: 31.334132991995276
Speed 795: 31.677000219394834
Speed 796: 31.14650663882803
Speed 797: 32.02207535527683
Speed 798: 31.804665762157498
Speed 799: 31.74590153561712
Speed 800: 31.55339498795704
Speed 801: 31.799699318162784
Speed 802: 31.095427397754413
Speed 803: 31.187427054045312
Speed 804: 31.88453236478886
Speed 805: 32.51964833763749
Speed 806: 32.596689918787376
Speed 807: 33.38731884134627
Speed 808: 33.63979009557917
Speed 809: 33.96034757964531
Speed 810: 34.55028068137984
Speed 811: 34.57833822191643
Speed 812: 35.293477844179094
Speed 813: 35.96577421697107
Speed 814: 35.39109342744347
Speed 815: 34.38260574738566
Speed 816: 33.01902600353507
Speed 817: 34.01580376815148
Speed 818: 33.723442892530876
Speed 819: 33.81080514461285
Speed 820: 33.994383248245654
Speed 821: 33.25197374320476
Speed 822: 32.47973330235015
Speed 823: 32.66685204928288
Speed 824: 31.513560556484542
Speed 825: 31.80362402579409
Speed 826: 31.71781760168062
Speed 827: 31.679018821548645
Speed 828: 32.04593307112347
Speed 829: 32.08808982246396
Speed 830: 31.800191572061618
Speed 831: 31.597487324092814
Speed 832: 31.637753333001026
Speed 833: 31.435363375361838
Speed 834: 30.755798556673124
Speed 835: 30.979015834444024
Speed 836: 30.497103424820907
Speed 837: 30.381277246407034
Speed 838: 30.567302701356034
Speed 839: 30.06724859968261
Speed 840: 29.494031076426218
Speed 841: 28.959399481646106
Speed 842: 28.234521972405798
Speed 843: 28.520876436889747
Speed 844: 28.473258432470466
Speed 845: 29.51075498420464
Speed 846: 29.909381048634224
Speed 847: 29.25239672844838
Speed 848: 28.73250954332664
Speed 849: 28.89355902741288
Speed 850: 29.032919457355124
Speed 851: 29.12148606294522
Speed 852: 28.81040117728385
Speed 853: 28.66215643756155
Speed 854: 29.16202210333913
Speed 855: 28.966579668425283
Speed 856: 29.751591888966484
Speed 857: 29.639367650210012
Speed 858: 29.82045506638431
Speed 859: 29.85294939495684
Speed 860: 30.58007140665869
Speed 861: 30.726915808788764
Speed 862: 30.252764762043526
Speed 863: 29.17886985970355
Speed 864: 28.719210718834503
Speed 865: 28.290569626698154
Speed 866: 29.25810441751872
Speed 867: 29.557782554125943
Speed 868: 29.57420728502216
Speed 869: 29.34062376237279
Speed 870: 29.99227000904966
Speed 871: 31.096348448184738
Speed 872: 32.490013918235455
Speed 873: 32.12164360057711
Speed 874: 32.38299508370857
Speed 875: 32.25748790662407
Speed 876: 32.258807027356546
Speed 877: 32.853782282304586
Speed 878: 33.60965026860099
Speed 879: 34.37788660380528
Speed 880: 34.06401124390455
Speed 881: 33.82517223334246
Speed 882: 33.7018568589868
Speed 883: 34.14462119247974
Speed 884: 34.28019563699112
Speed 885: 34.56669112806143
Speed 886: 34.17006912414125
Speed 887: 34.459583708948244
Speed 888: 34.5593348262113
Speed 889: 34.69090432524884
Speed 890: 35.6191300401853
Speed 891: 35.83347569821305
Speed 892: 35.57377349403558
Speed 893: 35.888131006890944
Speed 894: 36.43171306961115
Speed 895: 36.15397139264957
Speed 896: 36.88674802140415
Speed 897: 36.273737574524866
Speed 898: 36.54471426649192
Speed 899: 36.85905796652742
Speed 900: 37.21512350709171
Speed 901: 37.302986793922436
Speed 902: 36.99648898151658
Speed 903: 36.12880846768463
Speed 904: 36.49501313027396
Speed 905: 36.87631253806658
Speed 906: 36.459035491223744
Speed 907: 36.6369161837628
Speed 908: 36.871626350473235
Speed 909: 36.9111536867992
Speed 910: 36.79592414620656
Speed 911: 36.73281196817796
Speed 912: 36.75117786216002
Speed 913: 36.665021481350394
Speed 914: 36.542761028168485
Speed 915: 36.581408104286865
Speed 916: 36.188272406310915
Speed 917: 36.24582063034737
Speed 918: 36.285676109447316
Speed 919: 35.7624522685765
Speed 920: 36.49161167893206
Speed 921: 36.66772723446306
Speed 922: 36.31811020099333
Speed 923: 36.808874162998436
Speed 924: 37.03503936923261
Speed 925: 35.57297416130329
Speed 926: 36.93021327735284
Speed 927: 36.89524832746933
Speed 928: 37.2622850944884
Speed 929: 36.905768133243775
Speed 930: 37.60888825264674
