Lane: 2
Distance: 54.59229936594245
Speed 114: 39.89321697352884
Speed 115: 39.8204022552535
Speed 116: 39.78356529623622
Speed 117: 39.6519320184073
Speed 118: 39.13961935823668
Speed 119: 39.089743504053594
Speed 120: 39.797086578552005
Speed 121: 39.97079912650882
Speed 122: 39.815512847323774
Speed 123: 39.46633157375276
Speed 124: 39.55155021968727
Speed 125: 39.84602997428009
Speed 126: 39.998328889031676
Speed 127: 39.54819436717876
Speed 128: 39.01132168655254
Speed 129: 39.5001354684145
Speed 130: 39.08932076548653
Speed 131: 38.38633989795051
Speed 132: 37.95712758990944
Speed 133: 37.4856121737793
Speed 134: 37.52880395671472
Speed 135: 37.743836425309404
Speed 136: 38.246183223104005
Speed 137: 38.14815184935488
Speed 138: 37.69507901941747
Speed 139: 37.04963509493351
Speed 140: 36.63065423702915
Speed 141: 35.98897517365369
Speed 142: 35.76770214666097
Speed 143: 36.20872811337469
Speed 144: 37.08586685663873
Speed 145: 36.61319284895375
Speed 146: 36.81913696619666
Speed 147: 36.26015654346029
Speed 148: 36.34793934704147
Speed 149: 36.04698034585121
Speed 150: 35.92503211328096
Speed 151: 36.65544827093828
Speed 152: 36.9570382993326
Speed 153: 37.159960444222875
Speed 154: 37.84518657053956
Speed 155: 37.407701819681854
Speed 156: 37.2879136159184
Speed 157: 37.481253176893745
Speed 158: 38.0719264493582
Speed 159: 38.58710124570263
Speed 160: 38.80357816964427
Speed 161: 39.14354626920132
Speed 162: 39.238488469498535
Speed 163: 39.49688091844122
Speed 164: 40.17132732322759
Speed 165: 39.67918855542075
Speed 166: 39.180655270283104
Speed 167: 39.39630918135156
Speed 168: 40.14127481810546
Speed 169: 40.27548051293601
Speed 170: 39.84513024926346
Speed 171: 40.61452554833822
Speed 172: 40.495850175586234
Speed 173: 40.55495877339116
Speed 174: 39.57247238208571
Speed 175: 39.6367459775917
Speed 176: 39.99482062499463
Speed 177: 40.01292663804693
Speed 178: 40.48964709038591
Speed 179: 40.017983512289284
Speed 180: 39.54441951834474
Speed 181: 39.75069172034779
Speed 182: 40.5410679712382
Speed 183: 40.22851673918737
Speed 184: 40.270494955039396
Speed 185: 39.61508904020203
Speed 186: 40.037313811344234
Speed 187: 39.565502826500236
Speed 188: 39.688748527806354
Speed 189: 39.76381998736853
Speed 190: 39.30551111975959
Speed 191: 39.7335553918801
Speed 192: 38.8509245811463
Speed 193: 39.38731667121811
Speed 194: 38.83189374542289
Speed 195: 39.97167200837027
Speed 196: 40.46600858904503
Speed 197: 40.86584090691549
Speed 198: 40.48669313238017
Speed 199: 40.74831081351848
Speed 200: 40.453682725286164
Speed 201: 40.205708752606114
Speed 202: 40.50528932358316
Speed 203: 40.01271627216731
Speed 204: 40.29806931245883
Speed 205: 39.7249316242628
Speed 206: 39.72682469789821
Speed 207: 39.92338566818328
Speed 208: 40.23421018776404
Speed 209: 40.56404935637661
Speed 210: 40.98385934817671
Speed 211: 41.07297304496761
Speed 212: 40.865693389226365
Speed 213: 40.80851674924948
Speed 214: 41.51843420691474
Speed 215: 41.74555632432255
Speed 216: 42.27004199149136
Speed 217: 42.34870080066912
Speed 218: 43.19452190096216
Speed 219: 43.300397323331055
Speed 220: 43.60320253191484
Speed 221: 43.18221038430114
Speed 222: 43.593918100791335
Speed 223: 44.09295976660056
Speed 224: 44.60400026009776
Speed 225: 44.934636745585806
Speed 226: 44.42651404380593
Speed 227: 44.09043993164823
Speed 228: 43.578441247558104
Speed 229: 43.9479229374594
Speed 230: 44.25114388177672
Speed 231: 44.46750879084322
Speed 232: 44.707869345939
Speed 233: 44.78529433953362
Speed 234: 44.69744960389991
Speed 235: 44.48974787247499
Speed 236: 44.20967915712995
Speed 237: 43.89535417269975
Speed 238: 44.43520019073627
Speed 239: 44.69676637271158
Speed 240: 45.29805779873562
Speed 241: 46.67833213193747
Speed 242: 47.150750739689855
Speed 243: 47.395626257176794
Speed 244: 47.54589131477098
Speed 245: 47.36739199896671
Speed 246: 48.112136812770366
Speed 247: 48.65063437848361
Speed 248: 49.1235064764974
Speed 249: 49.81534709553247
Speed 250: 49.19594072072521
Speed 251: 48.73619863210841
Speed 252: 49.06580728763775
Speed 253: 49.65638901972325
Speed 254: 49.73161947322246
Speed 255: 50.3076323453269
Speed 256: 50.659676578337624
Speed 257: 50.29453384494352
Speed 258: 49.93260808893757
Speed 259: 50.271773053079
Speed 260: 50.54856156399565
Speed 261: 49.953821434874136
Speed 262: 50.04696679238749
Speed 263: 49.68910400010246
Speed 264: 48.84521728334949
Speed 265: 48.973479950358424
Speed 266: 49.44435418134447
Speed 267: 48.88112018865749
Speed 268: 49.06697476391824
Speed 269: 48.72453554522843
Speed 270: 49.14937607674325
Speed 271: 49.424388694625875
Speed 272: 50.0430442820808
Speed 273: 50.30639527945201
Speed 274: 50.137889708112
Speed 275: 51.00800597879916
Speed 276: 51.318418321033214
Speed 277: 51.39324447950483
Speed 278: 51.38598050692179
Speed 279: 50.836464056732005
Speed 280: 51.38220860893115
Speed 281: 51.53953431708911
Speed 282: 51.423142091272425
Speed 283: 50.9267658613669
Speed 284: 51.06682800080325
Speed 285: 50.6305440108135
Speed 286: 50.477667496066296
Speed 287: 49.77213550800981
Speed 288: 49.79771524725098
Speed 289: 49.798187553377446
Speed 290: 50.017266911012456
Speed 291: 50.536178470604476
Speed 292: 50.092866923179294
Speed 293: 50.178333260233
Speed 294: 50.07096470861682
Speed 295: 49.78336542620477
Speed 296: 49.57720243193286
Speed 297: 49.738762504497195
Speed 298: 49.115539992879256
Speed 299: 49.057982775200415
Speed 300: 49.57381917211838
Speed 301: 48.682472066659784
Speed 302: 48.56857660777334
Speed 303: 48.69138150101845
Speed 304: 48.629003886180705
Speed 305: 49.2149093059236
Speed 306: 48.7509013017718
Speed 307: 48.312718228993766
Speed 308: 47.83615208428566
Speed 309: 47.98865463896813
Speed 310: 48.44666478097491
Speed 311: 49.04162573696657
Speed 312: 48.88466612055867
Speed 313: 48.59867002899642
Speed 314: 48.73330603186635
Speed 315: 49.068072945058304
Speed 316: 48.359267925480296
Speed 317: 48.26874986336361
Speed 318: 48.71470066012184
Speed 319: 48.87739179557292
Speed 320: 48.982511413958726
Speed 321: 49.55805360243439
Speed 322: 49.421472341213665
Speed 323: 49.87952276575171
Speed 324: 49.70303041537103
Speed 325: 50.06537602256291
Speed 326: 50.251349300780824
Speed 327: 49.92094745110445
Speed 328: 49.56964996788366
Speed 329: 49.43877168331883
Speed 330: 48.685632441170014
Speed 331: 48.53646330340676
Speed 332: 48.92433554933867
Speed 333: 49.194714276655816
Speed 334: 48.74730624614257
Speed 335: 48.583399231861044
Speed 336: 48.44121508597411
Speed 337: 48.601155392620704
Speed 338: 48.993510270482076
Speed 339: 49.535203688556116
Speed 340: 48.94303320864494
Speed 341: 49.39700474745739
Speed 342: 49.75912224637542
Speed 343: 49.69215444779526
Speed 344: 49.90265405523079
Speed 345: 50.07399192822366
Speed 346: 50.72514322990768
Speed 347: 50.669350395476414
Speed 348: 51.26741946891665
Speed 349: 50.95372892486577
Speed 350: 51.23222629658695
Speed 351: 50.19465014328584
Speed 352: 50.43837750564226
Speed 353: 50.44397778458269
Speed 354: 49.487403732706646
Speed 355: 48.66112376621232
Speed 356: 48.168121767408365
Speed 357: 47.958660944473344
Speed 358: 47.810179833167055
Speed 359: 47.57396907722737
Speed 360: 47.427935030245365
Speed 361: 47.109629679161955
Speed 362: 47.84166968666988
Speed 363: 47.841719721092275
Speed 364: 48.17656376683204
Speed 365: 48.32940410155104
Speed 366: 48.43937007853384
Speed 367: 48.71320659239796
Speed 368: 48.86265780929327
Speed 369: 48.70964300055328
Speed 370: 49.502956377466255
Speed 371: 49.406785135550415
Speed 372: 49.03001339418762
Speed 373: 50.26213288932578
Speed 374: 50.972478071563195
Speed 375: 50.30755594361164
Speed 376: 49.471102471491164
Speed 377: 49.366629585870406
Speed 378: 49.43097763075234
Speed 379: 49.53926473677354
Speed 380: 48.91380947275925
Speed 381: 48.287946509815946
Speed 382: 48.29517045663304
Speed 383: 48.032646662358346
Speed 384: 47.28546494305469
Speed 385: 48.18043499529702
Speed 386: 48.57944175766053
Speed 387: 48.456089553093776
Speed 388: 48.51296584086706
Speed 389: 48.09493409251935
Speed 390: 47.55542104357238
Speed 391: 46.825743770380186
Speed 392: 47.14219788511703
Speed 393: 47.04464134282006
Speed 394: 47.15011962383046
Speed 395: 46.82747702252569
Speed 396: 47.518160414696986
Speed 397: 47.71389470891084
Speed 398: 48.933940684023504
Speed 399: 49.365552468758345
Speed 400: 49.615039669110004
Speed 401: 49.843814080197006
Speed 402: 50.144061999280304
Speed 403: 50.845222476278494
Speed 404: 50.38786533889511
Speed 405: 50.58482734670937
Speed 406: 50.474932983420054
Speed 407: 49.98768158946596
Speed 408: 49.582911473690714
Speed 409: 49.50311993000614
Speed 410: 49.66579085407863
Speed 411: 49.19004816274747
Speed 412: 48.55848345250511
Speed 413: 47.563194164112694
Speed 414: 47.48372102633634
Speed 415: 47.349399645071074
Speed 416: 46.83128069670096
Speed 417: 46.534786981114074
Speed 418: 47.59872493933172
Speed 419: 47.935816130992016
Speed 420: 47.7656973549582
Speed 421: 47.33692473592778
Speed 422: 47.40120874046177
Speed 423: 47.30246959281965
Speed 424: 47.957041088485056
Speed 425: 47.9324592563695
Speed 426: 47.53214455645903
Speed 427: 46.57358616039141
Speed 428: 45.76689822354527
Speed 429: 46.103115534071684
Speed 430: 46.2413493577607
Speed 431: 45.69395799258964
Speed 432: 46.05100667301804
Speed 433: 45.82152171757651
Speed 434: 45.56949487266847
Speed 435: 44.2409194808944
Speed 436: 44.48784964246882
Speed 437: 44.432240413902875
Speed 438: 43.8615731886747
Speed 439: 44.01486464241362
Speed 440: 43.99730556243518
Speed 441: 43.89341848696548
Speed 442: 43.29303656409854
Speed 443: 43.96517261637614
Speed 444: 43.821062859526464
Speed 445: 44.2107912105911
Speed 446: 44.19291134306108
Speed 447: 43.947162530606384
Speed 448: 43.621627592518344
Speed 449: 43.84543865912195
Speed 450: 43.72372056319779
Speed 451: 43.8888873897469
Speed 452: 43.82649589279295
Speed 453: 44.29933812161954
Speed 454: 44.46872023046763
Speed 455: 44.42578735723516
Speed 456: 44.46762859920731
Speed 457: 44.62749426134896
Speed 458: 44.36626437219227
Speed 459: 44.39966083932843
Speed 460: 44.87961596304217
Speed 461: 44.2324023661742
Speed 462: 43.42631070536556
Speed 463: 43.19579974010351
Speed 464: 43.16146534323717
Speed 465: 42.85097089667748
Speed 466: 42.59625809539654
Speed 467: 41.931451705557706
Speed 468: 41.60545425511419
Speed 469: 41.79916752525571
Speed 470: 41.92660245276979
Speed 471: 42.22946959993585
Speed 472: 41.67162567746776
Speed 473: 42.54953719874332
Speed 474: 43.23801592905629
Speed 475: 42.98463492767461
Speed 476: 42.857633998228586
Speed 477: 42.916109094925716
Speed 478: 43.62065265948783
Speed 479: 43.517568221496624
Speed 480: 43.326257334499196
Speed 481: 43.363459989854086
Speed 482: 42.828406308336746
Speed 483: 42.96174603790987
Speed 484: 42.96973139936375
Speed 485: 42.429681165210845
Speed 486: 42.5806814668778
Speed 487: 42.01961766725368
Speed 488: 41.9894332828609
Speed 489: 42.2045448318554
Speed 490: 42.60606321287695
Speed 491: 42.796744949290925
Speed 492: 42.5378616558614
Speed 493: 42.25060008799034
Speed 494: 41.6439281167687
Speed 495: 42.16190445766505
Speed 496: 41.623220449734504
Speed 497: 41.09413236148889
Speed 498: 40.73440517353894
Speed 499: 41.1299988540264
Speed 500: 41.308756245421684
Speed 501: 41.545459600818305
Speed 502: 42.23325603436785
Speed 503: 42.06259334325683
Speed 504: 41.70177254867051
Speed 505: 42.40982592552744
Speed 506: 41.8769599700638
Speed 507: 41.58902323960825
Speed 508: 41.561291607554416
Speed 509: 41.27745130730093
Speed 510: 41.80203944980528
Speed 511: 41.529037886014656
Speed 512: 41.529056756312144
Speed 513: 41.47231827417946
Speed 514: 41.37721174607541
Speed 515: 41.933323797704446
Speed 516: 41.951421688839545
Speed 517: 41.69129291255582
Speed 518: 41.22693253126659
Speed 519: 41.460594123132466
Speed 520: 41.564439821592224
Speed 521: 41.30101111424981
Speed 522: 40.593076315568794
Speed 523: 41.05357320587933
Speed 524: 40.431014333695884
Speed 525: 40.58986484004464
Speed 526: 41.27142718864695
Speed 527: 40.93671755308069
Speed 528: 40.67302926085789
Speed 529: 40.731443174752116
Speed 530: 40.660624749710486
Speed 531: 41.20576991996373
Speed 532: 40.43048639830707
Speed 533: 40.85333875889639
Speed 534: 41.489024300309886
Speed 535: 41.91979278091884
Speed 536: 41.579640506852144
Speed 537: 41.107796336005414
Speed 538: 40.70567485704532
Speed 539: 41.34391907699529
Speed 540: 40.624264789424444
Speed 541: 40.94729658297659
Speed 542: 41.03530814744943
Speed 543: 41.33642170845109
Speed 544: 41.02197061027556
Speed 545: 41.124591660440636
Speed 546: 40.6718760624785
Speed 547: 39.528510268604315
Speed 548: 39.27450610915439
Speed 549: 39.08935986890494
Speed 550: 38.911226170861994
Speed 551: 39.75565574664032
Speed 552: 40.26808802572121
Speed 553: 40.911500486870175
Speed 554: 40.1865729450134
Speed 555: 40.400034535386155
Speed 556: 40.78453750806038
Speed 557: 41.38797404350073
Speed 558: 42.513462319730074
Speed 559: 41.82080830223957
Speed 560: 41.79891245372594
Speed 561: 42.05310917696292
Speed 562: 41.98281443020402
Speed 563: 41.02076455977888
Speed 564: 40.98598024471379
Speed 565: 41.50051992772376
Speed 566: 41.157343702211904
Speed 567: 41.953399201491145
Speed 568: 41.695903849331806
Speed 569: 41.911560980511766
Speed 570: 42.52782221411587
Speed 571: 42.89691337274539
Speed 572: 42.922237460324524
Speed 573: 43.05817506037193
Speed 574: 43.035226444154844
Speed 575: 42.89455262123167
Speed 576: 42.96808944664695
Speed 577: 43.530137618009064
Speed 578: 43.293656019762146
Speed 579: 43.44525721181554
Speed 580: 43.426322826651685
Speed 581: 43.803918031691985
Speed 582: 43.940262514399
Speed 583: 44.343371282810146
Speed 584: 43.84763014155815
Speed 585: 43.17455890419017
Speed 586: 43.87221554694295
Speed 587: 43.67406347802377
Speed 588: 43.60661663080636
Speed 589: 43.69968160863282
Speed 590: 43.6355354505812
Speed 591: 44.295121818120215
Speed 592: 43.59876134080193
Speed 593: 44.424995561497404
Speed 594: 43.69645248076369
Speed 595: 43.794989802389004
Speed 596: 44.18867389309194
Speed 597: 43.395060440576685
Speed 598: 43.78454973337958
Speed 599: 44.147407648793944
Speed 600: 44.60265189975944
Speed 601: 44.07974724448981
Speed 602: 44.145304807331904
Speed 603: 44.17145662293679
Speed 604: 43.89056435637167
Speed 605: 44.2063163851736
Speed 606: 43.80393071292843
Speed 607: 43.43771085692219
Speed 608: 43.71135215500473
Speed 609: 43.14894808209982
Speed 610: 43.52923053733131
Speed 611: 44.494553196932415
Speed 612: 44.04463296752198
Speed 613: 43.58733946492918
Speed 614: 43.97420811806672
Speed 615: 43.59641035222883
Speed 616: 43.592120363205375
Speed 617: 43.89722551537883
Speed 618: 44.432423040253056
Speed 619: 44.43856980114082
Speed 620: 45.30951468790718
Speed 621: 44.88122291286166
Speed 622: 44.8069323139289
Speed 623: 46.100115851091665
Speed 624: 46.2149642370112
Speed 625: 46.46105086230446
Speed 626: 46.353178275350984
Speed 627: 47.23859510663405
Speed 628: 47.960385678412386
Speed 629: 48.11481567240138
Speed 630: 48.305865972483964
Speed 631: 48.69729252208877
Speed 632: 49.11173956512829
Speed 633: 49.74447812205136
Speed 634: 50.01052809552934
Speed 635: 50.812325908620984
Speed 636: 50.840117566900034
Speed 637: 50.4497154983954
Speed 638: 50.21126789491913
Speed 639: 50.241723748729065
Speed 640: 50.00744203512928
Speed 641: 50.027533200749886
Speed 642: 49.62852559850337
Speed 643: 49.529509642180656
Speed 644: 49.71061891395985
Speed 645: 49.70440680153449
Speed 646: 49.70536741503518
Speed 647: 48.7708540669642
Speed 648: 48.43776351346992
Speed 649: 49.0679516442325
Speed 650: 49.26425117869389
Speed 651: 48.79067218103677
Speed 652: 49.25362375297878
Speed 653: 48.90415465044836
Speed 654: 48.60629128394195
Speed 655: 49.00924933456051
Speed 656: 48.999022509253486
Speed 657: 48.61875236748219
Speed 658: 48.18302203126548
Speed 659: 48.1437432989864
Speed 660: 48.25258950195759
Speed 661: 48.20495744239287
Speed 662: 47.8930945701257
Speed 663: 48.339512412714264
Speed 664: 48.34988624098511
Speed 665: 47.94736341469154
Speed 666: 47.36703320961071
Speed 667: 46.26772509780952
Speed 668: 46.55490058108223
Speed 669: 46.3675331566571
Speed 670: 45.87427977475958
Speed 671: 46.17555035152725
Speed 672: 45.36252956180035
Speed 673: 45.574598527557214
Speed 674: 44.786502688968234
Speed 675: 44.524931523699024
Speed 676: 43.90652426959446
Speed 677: 44.56834199369765
Speed 678: 44.43689727884359
Speed 679: 44.887202103078266
Speed 680: 44.59304651693196
Speed 681: 45.05882954394039
Speed 682: 45.253891013672174
Speed 683: 45.43456989882942
Speed 684: 44.98272775620106
Speed 685: 45.309326740188546
Speed 686: 45.047460096263706
Speed 687: 44.82860973766939
Speed 688: 45.44921280471914
Speed 689: 44.545330015212784
Speed 690: 45.09014398618681
Speed 691: 44.79759567561034
Speed 692: 45.29728959215251
Speed 693: 45.78698740020937
Speed 694: 46.663330326450655
Speed 695: 46.5819397656906
Speed 696: 46.621434672873
Speed 697: 46.32100884191725
Speed 698: 46.64220666079432
Speed 699: 45.956306470101254
Speed 700: 46.365180238954174
Speed 701: 46.43186326191996
Speed 702: 46.07603312528198
Speed 703: 45.707432340881155
Speed 704: 45.71709641141895
Speed 705: 46.007922007678445
Speed 706: 46.32402809491882
Speed 707: 45.848417333258105
Speed 708: 44.68850126774689
Speed 709: 44.627219938902826
Speed 710: 44.2498049533298
Speed 711: 45.142304123093496
Speed 712: 44.93369742066146
Speed 713: 45.52423235747756
Speed 714: 45.18268773996348
Speed 715: 45.652115203014915
Speed 716: 45.03395188566074
Speed 717: 44.69735013261866
Speed 718: 44.11039778661253
Speed 719: 43.9222813956761
Speed 720: 42.787206780832804
Speed 721: 41.850147558118266
Speed 722: 41.37675488563891
Speed 723: 41.46904643490534
Speed 724: 41.4835949394326
Speed 725: 40.91698228451817
Speed 726: 41.69107716364509
Speed 727: 42.02494161361049
Speed 728: 42.85321052120295
Speed 729: 42.762514429707956
Speed 730: 42.03890653636073
Speed 731: 41.564222507005006
Speed 732: 40.40405179472063
Speed 733: 40.35170177495482
Speed 734: 40.08359981923648
Speed 735: 40.158781361272645
Speed 736: 40.052806754202905
Speed 737: 40.15040551155075
Speed 738: 40.330149843543936
Speed 739: 40.883708131203086
Speed 740: 41.16078942998584
Speed 741: 40.04120552497823
Speed 742: 39.99209553055485
Speed 743: 40.06709294273998
Speed 744: 39.965173954003475
Speed 745: 39.78311134537571
Speed 746: 40.39949762958117
Speed 747: 39.87807158320708
Speed 748: 39.28518733424683
Speed 749: 39.09725358924864
Speed 750: 38.725357196924115
Speed 751: 38.46241317531803
Speed 752: 39.26692387037067
Speed 753: 38.99307275673282
Speed 754: 38.70151984634391
Speed 755: 38.316857684800716
Speed 756: 38.79646727732291
Speed 757: 39.17710341865858
Speed 758: 39.49154449111414
Speed 759: 39.73427703662665
Speed 760: 39.1969732363996
Speed 761: 39.69971409712296
Speed 762: 39.712769720671524
Speed 763: 39.039506271687394
Speed 764: 39.46796114817222
Speed 765: 39.047831356627675
Speed 766: 38.546090290802944
Speed 767: 38.56309295623615
Speed 768: 38.87942191688025
Speed 769: 38.9106580690713
Speed 770: 38.497017975877505
Speed 771: 38.99065373069959
Speed 772: 38.66599082251912
Speed 773: 38.659756427936465
Speed 774: 38.63421717529149
Speed 775: 38.13318400584989
Speed 776: 39.015865665228894
Speed 777: 39.34246239796539
Speed 778: 40.23279483856312
Speed 779: 39.6253369114427
Speed 780: 39.72401533479714
Speed 781: 40.33644698954473
Speed 782: 39.99184810404779
Speed 783: 39.70154068163946
Speed 784: 38.99697295567618
Speed 785: 38.274327946460865
Speed 786: 38.19327521699664
Speed 787: 38.32094942209042
Speed 788: 38.60134655768249
Speed 789: 38.41558980822432
Speed 790: 37.77459154886656
Speed 791: 37.85525116794214
Speed 792: 38.219441460507774
Speed 793: 38.670353613988254
Speed 794: 38.43538709672277
Speed 795: 38.81151257029924
Speed 796: 38.83518636836989
Speed 797: 38.10688781953394
Speed 798: 38.25057174829131
Speed 799: 38.55582620501663
Speed 800: 39.71018087732797
Speed 801: 39.49125739193096
Speed 802: 40.2843101222483
Speed 803: 40.23919033946146
Speed 804: 40.361718238849306
Speed 805: 41.19500800243922
Speed 806: 41.05123053327748
Speed 807: 40.737861058918384
Speed 808: 40.17785715319153
Speed 809: 40.11901076809694
Speed 810: 39.62480468186703
Speed 811: 39.674745531624175
Speed 812: 39.51953971277708
Speed 813: 40.35157045004225
Speed 814: 41.25393761629345
Speed 815: 42.10789127105416
Speed 816: 41.96059501728919
Speed 817: 42.68739860076161
Speed 818: 42.235297237329284
Speed 819: 41.47277564291231
Speed 820: 40.851964274141274
Speed 821: 41.327543833546265
Speed 822: 42.159558119899096
Speed 823: 42.61704238535308
Speed 824: 42.88446657093349
Speed 825: 42.89802892602829
Speed 826: 42.69298064754464
Speed 827: 42.446817659449884
Speed 828: 42.182591430228484
Speed 829: 42.548939922053385
Speed 830: 42.232917731864475
Speed 831: 42.16483046897011
Speed 832: 43.05587568262931
Speed 833: 42.85074053777722
Speed 834: 42.90821949848457
Speed 835: 43.117023959749126
Speed 836: 43.397816874853554
Speed 837: 43.33574175229187
Speed 838: 43.20014313378062
Speed 839: 43.617102570252776
Speed 840: 43.42151045085157
Speed 841: 43.8232665081933
Speed 842: 44.04063578585266
Speed 843: 44.20345259769222
Speed 844: 43.657816014801625
Speed 845: 43.104602868247575
Speed 846: 42.60340719971214
Speed 847: 42.60269004187831
Speed 848: 42.931292387112784
Speed 849: 43.51971771664249
Speed 850: 43.43910980840843
Speed 851: 43.56063673115962
Speed 852: 43.35028691917434
Speed 853: 43.00934597443643
Speed 854: 42.23641599283565
Speed 855: 42.01565011920352
Speed 856: 42.44571605933195
Speed 857: 42.729850153822824
Speed 858: 42.98453401924788
Speed 859: 43.32150114136326
Speed 860: 43.46160675154248
Speed 861: 43.966237400174506
Speed 862: 44.25322205444005
Speed 863: 44.49240911126973
Speed 864: 44.132973821043784
Speed 865: 43.75521330084044
Speed 866: 43.11652384263024
Speed 867: 43.60022061966976
Speed 868: 43.95871317716609
Speed 869: 44.27465510318055
Speed 870: 44.09913763893483
Speed 871: 43.95989087130393
Speed 872: 44.42217939453769
Speed 873: 44.49498527923432
Speed 874: 44.924832694260424
Speed 875: 45.21834869816433
Speed 876: 45.37945897280208
Speed 877: 44.82651679535964
Speed 878: 44.892020389942545
Speed 879: 44.95961350590471
Speed 880: 45.70844645330709
Speed 881: 45.740575282804656
Speed 882: 46.23087359098125
Speed 883: 46.09959247385641
Speed 884: 45.08813822983364
Speed 885: 44.95924267126322
Speed 886: 45.38221861243792
Speed 887: 44.89138440450888
Speed 888: 44.916108326676365
Speed 889: 44.997772438027184
Speed 890: 45.44139149127638
Speed 891: 45.55870012628996
Speed 892: 44.831016689002794
Speed 893: 44.2272255007039
Speed 894: 44.72221530955771
Speed 895: 44.358955654281175
Speed 896: 44.305421198485035
Speed 897: 44.5211722923503
Speed 898: 45.29672523208094
Speed 899: 45.829170033156586
Speed 900: 46.454845210307184
Speed 901: 45.64585023756513
Speed 902: 45.54782320516025
Speed 903: 44.98909505607255
Speed 904: 44.95773110408747
Speed 905: 45.14013411009226
Speed 906: 45.38733353628935
Speed 907: 45.62232047878607
Speed 908: 46.41717281641753
Speed 909: 46.65652647419092
Speed 910: 46.5267774977919
Speed 911: 47.01873944639754
Speed 912: 46.453917150850025
Speed 913: 46.34633269844546
Speed 914: 47.27974115940303
Speed 915: 47.89769573103557
Speed 916: 47.50388554627757
Speed 917: 48.62439637312879
Speed 918: 48.32430424164342
Speed 919: 48.66382456086619
Speed 920: 49.63315536632958
Speed 921: 49.49734771586994
Speed 922: 48.24794786612839
Speed 923: 48.64738042289287
Speed 924: 47.77976062664966
Speed 925: 47.355352891224165
Speed 926: 47.23509493396112
Speed 927: 47.236225106680195
Speed 928: 46.80796626179542
Speed 929: 45.92519809547591
Speed 930: 45.93658792607765
