Lane: 1
Distance: 23.76227505519473
Speed 295: 40.880768361445476
Speed 296: 40.85183534067275
Speed 297: 41.037244114835644
Speed 298: 41.010152028776375
Speed 299: 41.92141331243063
Speed 300: 42.07280667540395
Speed 301: 42.58472645159913
Speed 302: 41.580456965126885
Speed 303: 41.604552822553785
Speed 304: 41.79941788757559
Speed 305: 41.91058704169997
Speed 306: 42.48729062648169
Speed 307: 42.89768675564587
Speed 308: 42.943113974459195
Speed 309: 42.251028753557044
Speed 310: 41.52222094375857
Speed 311: 40.915725008378985
Speed 312: 40.4518290585975
Speed 313: 40.5330005513501
Speed 314: 40.01985507656135
Speed 315: 41.819010127714066
Speed 316: 42.1198974003904
Speed 317: 42.403535935025815
Speed 318: 42.730767157880535
Speed 319: 42.26567457666961
Speed 320: 42.349804944769616
Speed 321: 43.05527321506711
Speed 322: 42.02767754217132
Speed 323: 42.4879255055837
Speed 324: 42.49340848529526
Speed 325: 42.475609600475714
Speed 326: 42.5476023879538
Speed 327: 42.43278750741447
Speed 328: 42.91811655944616
Speed 329: 43.42967489543927
Speed 330: 42.91382647895265
Speed 331: 43.82388489749212
Speed 332: 43.69221432402659
Speed 333: 43.94089754074439
Speed 334: 43.50283442546661
Speed 335: 43.11793441692428
Speed 336: 43.6009345721896
Speed 337: 43.713399888269365
Speed 338: 43.853864142976235
Speed 339: 43.387339110089606
Speed 340: 43.61473093806235
Speed 341: 43.88597618885548
Speed 342: 43.88806798172984
Speed 343: 44.289233212360955
Speed 344: 44.10331991131438
Speed 345: 44.773786177759234
Speed 346: 43.908400070888554
Speed 347: 43.86191640849672
Speed 348: 43.78867696484203
Speed 349: 44.0913905309747
Speed 350: 43.91216404768994
Speed 351: 44.49026967204286
Speed 352: 44.64980841968594
Speed 353: 45.10136677811476
Speed 354: 45.65628707275777
Speed 355: 45.82224702476401
Speed 356: 45.46096424042976
Speed 357: 45.47558056621434
Speed 358: 45.13565056393414
Speed 359: 44.58738545994016
Speed 360: 44.98877998263243
Speed 361: 44.87895071231963
Speed 362: 44.53970762068645
Speed 363: 44.19661581245671
Speed 364: 43.70913567667273
Speed 365: 44.037099505796
Speed 366: 43.935280936922226
Speed 367: 43.64936615479815
Speed 368: 43.78202986117095
Speed 369: 43.94424886939472
Speed 370: 43.92602034090813
Speed 371: 44.84572333879109
Speed 372: 44.43538772517492
Speed 373: 44.71563795960495
Speed 374: 44.90098344458273
Speed 375: 44.45356507997708
Speed 376: 44.39857155809382
Speed 377: 44.88988134337661
Speed 378: 43.943850703439075
Speed 379: 44.361632215680096
Speed 380: 44.95728677565717
Speed 381: 44.06263775762812
Speed 382: 44.47191096964427
Speed 383: 45.055141456497644
Speed 384: 44.73593830029945
Speed 385: 45.45419715319466
Speed 386: 46.40375152892252
Speed 387: 47.127801283304265
Speed 388: 47.39548024396733
Speed 389: 47.344733554645266
Speed 390: 47.46059998538293
Speed 391: 47.43610541267344
Speed 392: 47.575510747697926
Speed 393: 47.39900984208152
Speed 394: 47.749394704039474
Speed 395: 48.16199273919125
Speed 396: 48.43431593293782
Speed 397: 48.31415860587568
Speed 398: 48.202730321476
Speed 399: 48.536766348190056
Speed 400: 48.07736980883904
Speed 401: 48.046060326941756
Speed 402: 48.21336612656889
Speed 403: 48.20615177755004
Speed 404: 47.74053993214645
Speed 405: 47.67001733992978
Speed 406: 47.581029309276104
Speed 407: 46.833627309103605
Speed 408: 46.40905752975498
Speed 409: 46.10841563494383
Speed 410: 45.53478491421268
Speed 411: 45.01013229792213
Speed 412: 45.4626832550188
Speed 413: 45.03626686371661
Speed 414: 44.60039009754697
Speed 415: 44.19202813724031
Speed 416: 45.292589604235054
Speed 417: 45.58821361951716
Speed 418: 45.977272078349465
Speed 419: 45.533033686898435
Speed 420: 44.84206441403706
Speed 421: 44.26038980502134
Speed 422: 44.90727944782975
Speed 423: 45.0928860663529
Speed 424: 45.15736869914631
Speed 425: 46.01181022035615
Speed 426: 45.95117684548558
Speed 427: 46.96994809932113
Speed 428: 47.09069096280561
Speed 429: 47.38790922758031
Speed 430: 47.71750028225116
Speed 431: 48.342972196085285
Speed 432: 48.781674214775315
Speed 433: 48.81992306170371
Speed 434: 49.63112547924208
Speed 435: 49.73441251700472
Speed 436: 49.31564000604248
Speed 437: 49.49604133012304
Speed 438: 49.1304641192344
Speed 439: 50.07054175155068
Speed 440: 49.458023488130905
Speed 441: 49.82100635927126
Speed 442: 50.54516419899695
Speed 443: 49.75964368588427
Speed 444: 50.206076655172886
Speed 445: 50.117265790878704
Speed 446: 50.40869925362125
Speed 447: 49.8540785091621
Speed 448: 50.38876756568599
Speed 449: 51.26234838960745
Speed 450: 51.230431154694564
Speed 451: 51.088266969505376
Speed 452: 51.148720571597565
Speed 453: 52.035498406287516
Speed 454: 51.33121277738352
Speed 455: 52.01055698788451
Speed 456: 51.120781829428175
Speed 457: 50.832241569936436
Speed 458: 51.751721636439704
Speed 459: 52.518397735368424
Speed 460: 53.66688783451557
Speed 461: 53.97540165256528
Speed 462: 54.26698079494188
Speed 463: 54.267795813993764
Speed 464: 53.55052290477734
Speed 465: 53.384891660968385
Speed 466: 53.74894396498855
Speed 467: 53.71832242967424
Speed 468: 53.803532905895054
Speed 469: 53.43357036206477
Speed 470: 52.954156660507955
Speed 471: 53.65626278707076
Speed 472: 54.69417409491709
Speed 473: 54.31677697824129
Speed 474: 54.345411383268306
Speed 475: 53.849162166209155
Speed 476: 54.42154010104549
Speed 477: 55.458444547220864
Speed 478: 55.66566748964433
Speed 479: 55.42016605403697
Speed 480: 55.856187295794385
Speed 481: 56.94355520993399
Speed 482: 56.772985729621276
Speed 483: 57.347696135247396
Speed 484: 57.542362970198084
Speed 485: 57.4115726664521
Speed 486: 57.344733831850064
Speed 487: 57.52305624803652
Speed 488: 57.42563781555029
Speed 489: 56.871365691280296
Speed 490: 56.89399274877546
Speed 491: 56.07062051547011
Speed 492: 55.52127268588962
Speed 493: 55.29220321928371
Speed 494: 55.75690188098612
Speed 495: 55.284681626335775
Speed 496: 56.40881842322156
Speed 497: 55.461945069252586
Speed 498: 54.91494024686922
Speed 499: 54.14810910741304
Speed 500: 54.6352354156108
Speed 501: 53.00161337455605
Speed 502: 53.300078170953334
Speed 503: 53.08859401389831
Speed 504: 54.05910632616249
Speed 505: 54.23218048069001
Speed 506: 54.13572101158925
Speed 507: 54.56114069435923
Speed 508: 54.11403680898017
Speed 509: 54.081133891458286
Speed 510: 53.629109330376075
Speed 511: 52.79091976666491
Speed 512: 53.78231177015835
Speed 513: 53.989362827335654
Speed 514: 54.350212104893586
Speed 515: 54.51726139534692
Speed 516: 54.74373441458385
Speed 517: 54.94115186739337
Speed 518: 54.745312320363254
Speed 519: 54.420257821382336
Speed 520: 54.33215806912461
Speed 521: 54.08662907272388
Speed 522: 53.61072600495822
Speed 523: 53.8768557988682
Speed 524: 53.29778690579196
Speed 525: 52.90636539782433
Speed 526: 52.46712834646363
Speed 527: 52.09152635873634
Speed 528: 52.21728159028059
Speed 529: 51.820937965115654
Speed 530: 52.27248884105941
Speed 531: 51.94148732976391
Speed 532: 52.0464805983868
Speed 533: 52.1016583911255
Speed 534: 51.93119678199432
Speed 535: 52.098533858609336
Speed 536: 51.8179937870501
Speed 537: 51.47284454825701
Speed 538: 51.79555076165989
Speed 539: 52.85298995639601
Speed 540: 52.75715257109736
Speed 541: 52.50532218662642
Speed 542: 53.19941255372226
Speed 543: 52.58038333788127
Speed 544: 53.43996515998784
Speed 545: 53.601062612124224
Speed 546: 54.36155230735282
Speed 547: 54.54848708488915
Speed 548: 54.158157473220896
Speed 549: 53.9392703198658
Speed 550: 53.73943228348481
Speed 551: 54.215827388207465
Speed 552: 54.116667317268586
Speed 553: 54.23370422961298
Speed 554: 54.07505570937113
Speed 555: 54.78301649770699
Speed 556: 55.15949625567445
Speed 557: 55.549286306915775
Speed 558: 55.44113698918282
Speed 559: 55.3732252576714
Speed 560: 54.89255343859912
Speed 561: 54.20594250445744
Speed 562: 54.81054556587187
Speed 563: 55.13740388728943
Speed 564: 55.154399662854416
Speed 565: 55.900874599243124
Speed 566: 56.561243344417264
Speed 567: 56.178623625458556
Speed 568: 55.6697409939433
Speed 569: 55.35159541786401
Speed 570: 55.98938026238217
Speed 571: 55.9937993875915
Speed 572: 56.53879912674298
Speed 573: 57.15008524780066
Speed 574: 57.541756786782344
Speed 575: 57.74391056125391
Speed 576: 58.63940061562738
Speed 577: 58.46540587582309
Speed 578: 58.856972654108326
Speed 579: 58.148021453744384
Speed 580: 58.09299725526845
Speed 581: 58.738037557285864
Speed 582: 58.86124336013163
Speed 583: 59.33700694429341
Speed 584: 59.182072625305594
Speed 585: 58.99861013877394
Speed 586: 59.047510672912885
Speed 587: 59.49073985981825
Speed 588: 59.39684175469898
Speed 589: 59.68194381417834
Speed 590: 59.62394427135621
Speed 591: 59.448854087181225
Speed 592: 60.400311273526334
Speed 593: 60.5553110829502
Speed 594: 60.29018582881079
Speed 595: 59.96188563629239
Speed 596: 59.72750709473806
Speed 597: 60.188715506673844
Speed 598: 61.423957821842016
Speed 599: 61.42571101021189
Speed 600: 62.256069507599
Speed 601: 61.689376506394474
Speed 602: 61.76802767050976
Speed 603: 61.85468255112758
Speed 604: 62.00744955676861
Speed 605: 61.936609970186176
Speed 606: 62.08941746717716
Speed 607: 61.830151652479195
Speed 608: 61.691148955166945
Speed 609: 62.241916242418746
Speed 610: 61.79014593436082
Speed 611: 61.542555417325126
Speed 612: 61.972484823927125
Speed 613: 62.49397552141668
Speed 614: 62.62722465804123
Speed 615: 62.612282042451845
Speed 616: 63.038967354703324
Speed 617: 63.04095308218739
Speed 618: 63.5192071069822
Speed 619: 62.72311262888283
Speed 620: 62.277417203464495
Speed 621: 63.44563490103327
Speed 622: 62.87216133184219
Speed 623: 62.9060225104411
Speed 624: 62.44264223801188
Speed 625: 62.3405825881008
Speed 626: 62.4937414132363
Speed 627: 62.60444658027558
Speed 628: 63.11177352633342
Speed 629: 62.98384333767802
Speed 630: 62.28665087511294
Speed 631: 62.360076064554505
Speed 632: 63.02494841352042
Speed 633: 62.61781900235901
Speed 634: 62.51120116860452
Speed 635: 63.76095834714901
Speed 636: 63.80595554493428
Speed 637: 63.82745455730336
Speed 638: 63.750558822172714
Speed 639: 63.53725691830603
Speed 640: 63.94005720681182
Speed 641: 64.53464734718791
Speed 642: 64.68337346835871
Speed 643: 64.61063548959036
Speed 644: 64.68349420176607
Speed 645: 64.66441756750827
Speed 646: 63.93268685904283
Speed 647: 63.259579750677155
Speed 648: 63.2927799059841
Speed 649: 62.89948113494734
Speed 650: 62.434134898872095
Speed 651: 62.59578044195716
Speed 652: 63.27158663876773
Speed 653: 62.59372346570786
Speed 654: 62.30547540516438
Speed 655: 62.45234579817096
Speed 656: 62.850368057587765
Speed 657: 62.95052324127493
Speed 658: 63.117295098981295
Speed 659: 63.1745847565384
Speed 660: 62.450906860401616
Speed 661: 62.27335213505279
Speed 662: 61.6387864803939
Speed 663: 61.56439798085507
Speed 664: 61.646239498952255
Speed 665: 62.11425240685986
Speed 666: 61.73098803565916
Speed 667: 62.02309201100898
Speed 668: 62.63855030382769
Speed 669: 62.22340722671509
Speed 670: 63.042639073622055
Speed 671: 62.19830324704412
Speed 672: 62.56130045671739
Speed 673: 62.062095188602754
Speed 674: 62.60238174705983
Speed 675: 62.368368320105866
Speed 676: 62.2004255064323
Speed 677: 61.52685403413009
Speed 678: 60.32739404970742
Speed 679: 59.903489844840365
Speed 680: 59.99843872201922
Speed 681: 60.36194969519708
Speed 682: 61.28451202689984
Speed 683: 60.55857040552867
Speed 684: 60.47081687300658
Speed 685: 59.57220980235964
Speed 686: 59.41175723685139
Speed 687: 59.2849812040168
Speed 688: 58.68538884774162
Speed 689: 58.16705555016487
Speed 690: 57.9810756766466
Speed 691: 57.3643028640871
Speed 692: 56.70156292051762
Speed 693: 57.25922859085503
Speed 694: 56.962422230689214
Speed 695: 56.344678877544695
Speed 696: 56.564351928516274
Speed 697: 57.413935490861334
Speed 698: 58.224127127350336
Speed 699: 58.21192210307787
Speed 700: 58.05919768148666
Speed 701: 58.55738683685912
Speed 702: 58.82341356993036
Speed 703: 59.37597983639412
Speed 704: 59.19563531747021
Speed 705: 59.43610916973915
Speed 706: 59.1259031855533
Speed 707: 59.437112769181596
Speed 708: 58.94513197955549
Speed 709: 58.42383584594801
Speed 710: 58.8381138577683
Speed 711: 59.17263909888392
Speed 712: 58.91410740984368
Speed 713: 58.97547457403233
Speed 714: 58.70714936546978
Speed 715: 58.495614057799656
Speed 716: 58.720351111760024
Speed 717: 58.76042855868424
Speed 718: 58.92471213845187
Speed 719: 58.1970706522941
Speed 720: 58.169789902346814
Speed 721: 58.36734020692143
Speed 722: 58.80481936527819
Speed 723: 59.195727622515314
Speed 724: 58.823807713559944
Speed 725: 58.624644595382556
Speed 726: 58.66316324233351
Speed 727: 58.76136052941665
Speed 728: 59.25717986315952
Speed 729: 58.73731577578164
Speed 730: 57.68054925059148
Speed 731: 57.80550879028726
Speed 732: 58.20794736852441
Speed 733: 58.20257066704247
Speed 734: 58.50785921278733
Speed 735: 57.9583684895807
Speed 736: 57.210479230998025
Speed 737: 57.48999716518514
Speed 738: 57.241156189196005
Speed 739: 57.24309287821898
Speed 740: 55.658103579615194
Speed 741: 55.40695301626093
Speed 742: 54.79305987417594
Speed 743: 55.24548617545594
Speed 744: 55.08012621900983
Speed 745: 55.241944114653656
Speed 746: 55.06659943082746
Speed 747: 54.1433158527131
Speed 748: 54.26450576111207
Speed 749: 53.82890581645128
Speed 750: 54.1065271873454
Speed 751: 53.59390448671069
Speed 752: 53.10131271092282
Speed 753: 52.58450563368957
Speed 754: 52.430886747896125
Speed 755: 52.28010418699004
Speed 756: 52.74514016611685
Speed 757: 52.16341339220815
Speed 758: 52.92528534285306
Speed 759: 53.15548369061429
Speed 760: 53.64779879665472
Speed 761: 54.02793137452761
Speed 762: 54.66279743688313
Speed 763: 54.46751221208687
Speed 764: 53.71835134395667
Speed 765: 52.982184482719795
Speed 766: 52.61693915409891
Speed 767: 52.48700120278903
Speed 768: 52.89952278091754
Speed 769: 53.27673334832145
Speed 770: 53.598947457852574
Speed 771: 53.17976632963098
Speed 772: 53.32815620038524
Speed 773: 53.704312473733914
Speed 774: 53.3161002917725
Speed 775: 53.714030691421634
Speed 776: 54.316877099544
Speed 777: 53.83374504288359
Speed 778: 53.36697402641126
Speed 779: 53.28299094501256
Speed 780: 53.420038320298616
Speed 781: 52.62764198209799
Speed 782: 52.24773392712285
Speed 783: 52.28092161958293
Speed 784: 52.52521849592376
Speed 785: 53.24194899745678
Speed 786: 53.30311803338305
Speed 787: 53.94071049441286
Speed 788: 53.660968777498994
Speed 789: 53.88772542168191
Speed 790: 54.59179276328842
Speed 791: 54.386287576807966
Speed 792: 54.15179881370781
Speed 793: 54.22294186795322
Speed 794: 54.18400808890873
Speed 795: 54.50380251732899
Speed 796: 54.23008843037883
Speed 797: 54.136178537654025
Speed 798: 53.84787184732439
Speed 799: 52.91125542398942
Speed 800: 52.85064887484576
Speed 801: 52.820005957212366
Speed 802: 52.74360633567864
Speed 803: 53.64497395040671
Speed 804: 54.35876812856138
Speed 805: 54.58510745857547
Speed 806: 54.57429874525133
Speed 807: 54.95543882299239
Speed 808: 54.878411149112424
Speed 809: 55.08982258283592
Speed 810: 54.466455423329556
Speed 811: 54.182713344130484
Speed 812: 54.817496853964904
Speed 813: 54.402073036925295
Speed 814: 53.43476758411783
Speed 815: 53.14704150422763
Speed 816: 53.27616369173255
Speed 817: 53.805076554961445
Speed 818: 53.59161356440559
Speed 819: 53.382247907177124
Speed 820: 53.083542858818106
Speed 821: 53.45903368310518
Speed 822: 53.977654292007294
Speed 823: 54.586199602905
Speed 824: 54.55004578918252
Speed 825: 54.07734187400027
Speed 826: 53.95055747859114
Speed 827: 53.922253109391896
Speed 828: 53.843353854080306
Speed 829: 54.22178652263896
Speed 830: 54.942493418729164
Speed 831: 55.14687972965289
Speed 832: 54.39446376248607
Speed 833: 54.64289155380498
Speed 834: 55.29258713587879
Speed 835: 54.83093831712759
Speed 836: 54.59129120091166
Speed 837: 54.921235571622375
Speed 838: 55.88316823551756
Speed 839: 55.90607411885923
Speed 840: 56.7858234759602
Speed 841: 56.66694910755348
Speed 842: 57.29584961123844
Speed 843: 57.341013817546
Speed 844: 56.60314110121868
Speed 845: 56.21576540423871
Speed 846: 56.29079257912585
Speed 847: 56.554880597258105
Speed 848: 55.80221230391794
Speed 849: 56.487344526203245
Speed 850: 55.72022991015747
Speed 851: 54.79142964470586
Speed 852: 54.01385949875177
Speed 853: 53.58440648376139
Speed 854: 54.70470045154732
Speed 855: 55.41472079008315
Speed 856: 55.300763162690615
Speed 857: 56.09290652200501
Speed 858: 55.832572242008375
Speed 859: 56.09846733294934
Speed 860: 56.50029947996693
Speed 861: 55.72122700647579
Speed 862: 55.998285489166534
Speed 863: 56.15202164577627
Speed 864: 56.83032720218743
Speed 865: 56.480508504426425
Speed 866: 56.37609674744446
Speed 867: 56.25129003707085
Speed 868: 55.609818355465606
Speed 869: 56.5653984804449
Speed 870: 56.537822493246956
Speed 871: 57.58381649697347
Speed 872: 57.24473899402202
Speed 873: 57.340929471162475
Speed 874: 56.78451949664967
Speed 875: 56.96322030391459
Speed 876: 56.8642898708738
Speed 877: 57.21276102473115
Speed 878: 57.66440722857172
Speed 879: 57.7438800510561
Speed 880: 57.52635064295556
Speed 881: 57.350730093718624
Speed 882: 57.324757125895275
Speed 883: 57.81997879915419
Speed 884: 58.469217662843036
Speed 885: 58.78343851310659
Speed 886: 58.20826212604672
Speed 887: 57.64724364352682
Speed 888: 57.838830548446985
Speed 889: 58.377756959968266
Speed 890: 58.56995312043474
Speed 891: 58.788689231125076
Speed 892: 59.17918534820063
Speed 893: 59.16764195351943
Speed 894: 59.624922371674266
Speed 895: 59.36216719830313
Speed 896: 58.961465199701415
Speed 897: 58.70376677168589
Speed 898: 58.30145727680433
Speed 899: 58.7654001932454
Speed 900: 59.07150570682811
Speed 901: 58.123678373814165
Speed 902: 57.657751256593315
Speed 903: 57.43396618662601
Speed 904: 56.729513199861046
Speed 905: 56.98173156981551
Speed 906: 57.50505422722802
Speed 907: 57.26094392505304
Speed 908: 58.07670378860468
Speed 909: 57.72995149504447
Speed 910: 59.46414318484286
Speed 911: 59.801966107098316
Speed 912: 60.02015665927418
Speed 913: 60.00752609097803
Speed 914: 60.39685359912443
Speed 915: 59.73774994802109
Speed 916: 60.025304075246616
Speed 917: 61.17822054708931
Speed 918: 61.85487062730185
Speed 919: 61.15647366240565
Speed 920: 60.97441726005869
Speed 921: 60.46395379879688
Speed 922: 60.570289458138575
Speed 923: 60.79654668123354
Speed 924: 60.923407374623814
Speed 925: 60.99764977834473
Speed 926: 60.578759419468085
Speed 927: 60.42221306961823
Speed 928: 59.38351712814548
Speed 929: 59.800944161696385
Speed 930: 60.0042493653381
