Lane: 3
Distance: 53.7216862524765
Speed 133: 33.93316507534347
Speed 134: 34.24018646895283
Speed 135: 34.6201304116172
Speed 136: 35.27251811447892
Speed 137: 36.04617716859631
Speed 138: 35.495324032600834
Speed 139: 35.65970475905815
Speed 140: 35.92379460523469
Speed 141: 37.20063888953117
Speed 142: 37.30452042653931
Speed 143: 36.15841044831011
Speed 144: 35.411729283870635
Speed 145: 35.29322571769987
Speed 146: 34.92682810008947
Speed 147: 36.00716351584195
Speed 148: 35.417991181167885
Speed 149: 34.75741593991644
Speed 150: 34.38345050472421
Speed 151: 34.0981049544354
Speed 152: 32.83053477560918
Speed 153: 33.42451716573133
Speed 154: 33.07765890480432
Speed 155: 33.11948190749929
Speed 156: 32.831420877241364
Speed 157: 33.313811504641286
Speed 158: 33.503336648770954
Speed 159: 33.23487273559233
Speed 160: 32.74040861987693
Speed 161: 32.70474212087222
Speed 162: 31.718160715097586
Speed 163: 31.727012128495225
Speed 164: 31.717826086962607
Speed 165: 31.9070048356052
Speed 166: 31.915160905348536
Speed 167: 31.259759726694206
Speed 168: 32.127650910225476
Speed 169: 32.55087955795429
Speed 170: 32.355729013248244
Speed 171: 32.18730230195305
Speed 172: 32.435685634187166
Speed 173: 31.040266020261154
Speed 174: 30.842006847832124
Speed 175: 30.66080261001338
Speed 176: 30.904859125920737
Speed 177: 30.81972481745065
Speed 178: 30.235179527227263
Speed 179: 29.322086183993523
Speed 180: 29.11056759429021
Speed 181: 29.349992868593347
Speed 182: 29.582920288916807
Speed 183: 29.698437171180867
Speed 184: 29.74770496006355
Speed 185: 29.98462306230252
Speed 186: 29.617400665463244
Speed 187: 30.23660512614269
Speed 188: 28.921291750900394
Speed 189: 28.15525560717946
Speed 190: 27.51758586108501
Speed 191: 28.290956678145555
Speed 192: 29.109934477044344
Speed 193: 29.61143772714272
Speed 194: 30.10634473360878
Speed 195: 30.12757599721816
Speed 196: 29.889011782928034
Speed 197: 30.453915936614486
Speed 198: 30.789448356199472
Speed 199: 30.625735144029413
Speed 200: 30.99144159921313
Speed 201: 30.574063491068753
Speed 202: 30.46357199516979
Speed 203: 30.87886783499248
Speed 204: 30.823485905786278
Speed 205: 30.32024279389031
Speed 206: 29.92682701223503
Speed 207: 30.06966651758524
Speed 208: 29.476064895255483
Speed 209: 28.133341340638133
Speed 210: 28.72520142870146
Speed 211: 28.474304451626594
Speed 212: 28.092781778833203
Speed 213: 27.71281582861982
Speed 214: 26.842514793308567
Speed 215: 26.664045922549786
Speed 216: 26.49927973809543
Speed 217: 26.576482395412267
Speed 218: 25.768865163967984
Speed 219: 25.378031140057043
Speed 220: 25.843166063617414
Speed 221: 25.626582093282074
Speed 222: 24.889236969969357
Speed 223: 24.251295698247024
Speed 224: 23.803524189777114
Speed 225: 24.35949273487948
Speed 226: 24.139277571822742
Speed 227: 24.01108268030588
Speed 228: 23.360686220634783
Speed 229: 22.83338874409076
Speed 230: 23.729568186208994
Speed 231: 23.9967916768811
Speed 232: 23.94399243705659
Speed 233: 24.571010762532843
Speed 234: 24.507255285115914
Speed 235: 24.574209656588103
Speed 236: 24.449850257089633
Speed 237: 24.249550156172017
Speed 238: 24.143838313652157
Speed 239: 24.730471753164164
Speed 240: 24.985051068186344
Speed 241: 24.905916324764174
Speed 242: 25.251754452828198
Speed 243: 25.196641062730436
Speed 244: 25.30155235968777
Speed 245: 25.1673412689794
Speed 246: 25.056796871020243
Speed 247: 25.761209274636695
Speed 248: 25.527133296738374
Speed 249: 24.904392462749193
Speed 250: 24.525146706748913
Speed 251: 24.253014368194023
Speed 252: 24.902394631336826
Speed 253: 24.857208990327393
Speed 254: 24.505306079637144
Speed 255: 23.574397049079458
Speed 256: 24.270091370992013
Speed 257: 23.244756240383914
Speed 258: 23.77816209721918
Speed 259: 24.27937054720441
Speed 260: 23.82705286470111
Speed 261: 23.674354810023868
Speed 262: 23.55861086756667
Speed 263: 23.495419531532736
Speed 264: 23.08019671030703
Speed 265: 22.677130918571255
Speed 266: 22.555993510307175
Speed 267: 21.579988293131567
Speed 268: 21.218162364475603
Speed 269: 21.441857533006928
Speed 270: 21.50474705867698
Speed 271: 21.806999686849398
Speed 272: 21.29791731385272
Speed 273: 21.182854947181333
Speed 274: 21.70879465671149
Speed 275: 21.819367640974328
Speed 276: 20.767386910898583
Speed 277: 21.005753849801106
Speed 278: 20.71784882508627
Speed 279: 20.365803406087817
Speed 280: 19.682976479820933
Speed 281: 19.223579528826583
Speed 282: 19.280673329036553
Speed 283: 19.249128915609326
Speed 284: 19.713395517557654
Speed 285: 18.557578109273543
Speed 286: 17.472442032321723
Speed 287: 17.789603420604212
Speed 288: 16.988937417503543
Speed 289: 16.881226295966773
Speed 290: 17.64502374712274
Speed 291: 17.306383347243987
Speed 292: 18.2700996508677
Speed 293: 18.663150683402268
Speed 294: 18.530505033650893
Speed 295: 18.08630959918729
Speed 296: 18.198981430784748
Speed 297: 17.931380531429582
Speed 298: 17.65034169565703
Speed 299: 17.937345778388238
Speed 300: 18.092896286227788
Speed 301: 18.85660954483988
Speed 302: 18.65843028358686
Speed 303: 18.556935093330335
Speed 304: 19.226538153133866
Speed 305: 19.429566904822227
Speed 306: 18.90204882699354
Speed 307: 18.376570413961762
Speed 308: 17.87460877002395
Speed 309: 17.063903301632703
Speed 310: 16.505835329284597
Speed 311: 16.23423534567966
Speed 312: 15.390239767870039
Speed 313: 16.46384764970711
Speed 314: 16.19671851382528
Speed 315: 15.61009870472241
Speed 316: 15.751524043303457
Speed 317: 16.09992969042626
Speed 318: 15.922261450765294
Speed 319: 15.261779088450629
Speed 320: 16.003867431168853
Speed 321: 16.751456549247337
Speed 322: 16.709268020931894
Speed 323: 16.133736363545232
Speed 324: 16.26754956730291
Speed 325: 15.308004722992308
Speed 326: 15.97668416780336
Speed 327: 16.49282413560381
Speed 328: 16.70750942800153
Speed 329: 16.158852667437056
Speed 330: 16.720275750502896
Speed 331: 16.65727626705428
Speed 332: 16.459454905523334
Speed 333: 16.74601130048424
Speed 334: 16.375326762653103
Speed 335: 16.38806238392208
Speed 336: 16.300700180140392
Speed 337: 15.996151245466674
Speed 338: 14.82190421553711
Speed 339: 14.372458412640547
Speed 340: 14.873150867912099
Speed 341: 14.564213376529317
Speed 342: 16.17146769900288
Speed 343: 17.022290395323378
Speed 344: 16.93056585325258
Speed 345: 17.123107697688265
Speed 346: 18.56214095100442
Speed 347: 18.3950620990704
Speed 348: 18.208335490543288
Speed 349: 18.151802264084395
Speed 350: 18.242480183637646
Speed 351: 17.954406189971127
Speed 352: 17.6873293898015
Speed 353: 18.406317881118497
Speed 354: 18.426583897949357
Speed 355: 18.117414438344422
Speed 356: 18.318328020671544
Speed 357: 18.494600755608815
Speed 358: 18.191689150237796
Speed 359: 17.909278801880607
Speed 360: 17.955394055187686
Speed 361: 18.0329904593074
Speed 362: 18.80560596672573
Speed 363: 18.321537324694788
Speed 364: 18.03230539673452
Speed 365: 18.209933181852588
Speed 366: 18.43577623132124
Speed 367: 17.480839356665264
Speed 368: 17.605834776535232
Speed 369: 17.172487813216456
Speed 370: 17.575077854404242
Speed 371: 17.16787057914005
Speed 372: 17.043862252090936
Speed 373: 17.12263048401769
Speed 374: 17.26970854911352
Speed 375: 17.17188581623387
Speed 376: 16.99288513424257
Speed 377: 16.517717838505607
Speed 378: 16.20360567555233
Speed 379: 15.514638640389038
Speed 380: 16.284202704951383
Speed 381: 16.33293561758794
Speed 382: 15.55046497484584
Speed 383: 15.85896165052527
Speed 384: 15.07171636691234
Speed 385: 14.626294069296758
Speed 386: 14.607159241705942
Speed 387: 14.100319171580894
Speed 388: 13.966065310117632
Speed 389: 14.203351869939123
Speed 390: 13.27677377196306
Speed 391: 14.042649920589442
Speed 392: 14.382674920576568
Speed 393: 14.056380837462791
Speed 394: 15.060423820212579
Speed 395: 14.512478341875012
Speed 396: 15.03858445002196
Speed 397: 14.876879093251311
Speed 398: 15.839135417437923
Speed 399: 16.003634806098994
Speed 400: 15.904977312192129
Speed 401: 15.824971812867918
Speed 402: 15.773973866859002
Speed 403: 15.705500424923386
Speed 404: 15.538561561380842
Speed 405: 15.327695502103849
Speed 406: 15.013886842431868
Speed 407: 15.00947131647416
Speed 408: 15.134239267680268
Speed 409: 15.446832775128193
Speed 410: 15.548976907388498
Speed 411: 15.524877566467199
Speed 412: 15.307015176011767
Speed 413: 15.401578498735931
Speed 414: 15.477955624792017
Speed 415: 15.284610575796085
Speed 416: 15.79507556191811
Speed 417: 16.13626616861136
Speed 418: 15.7889724580457
Speed 419: 15.404394312630801
Speed 420: 15.115527720510846
Speed 421: 15.12203731526127
Speed 422: 14.702113315060622
Speed 423: 14.594323846798158
Speed 424: 14.816908314279168
Speed 425: 14.683385630766207
Speed 426: 14.770438743126357
Speed 427: 14.509588984586955
Speed 428: 14.059987569413623
Speed 429: 14.218958463164387
Speed 430: 13.34098285119789
Speed 431: 14.561705838578913
Speed 432: 14.055940057719818
Speed 433: 13.67014463949431
Speed 434: 13.51637274688735
Speed 435: 13.178587238329452
Speed 436: 12.850264501586151
Speed 437: 13.002835927318088
Speed 438: 12.924862418024219
Speed 439: 12.688267582473971
Speed 440: 11.931595573397432
Speed 441: 11.446952227359489
Speed 442: 11.50434120438671
Speed 443: 11.570850789304764
Speed 444: 10.861494536225715
Speed 445: 10.75618935716221
Speed 446: 9.513544757175076
Speed 447: 9.706004430333238
Speed 448: 9.483028937880404
Speed 449: 9.99718673922342
Speed 450: 10.209000048515225
Speed 451: 10.782384317249374
Speed 452: 10.580524414275562
Speed 453: 10.544638461581977
Speed 454: 10.120024068223442
Speed 455: 10.557946707300022
Speed 456: 10.614187456253628
Speed 457: 10.525384144334138
Speed 458: 11.128418510742346
Speed 459: 10.201105630115359
Speed 460: 10.711188580532669
Speed 461: 10.300437409932512
Speed 462: 10.331979929035185
Speed 463: 9.401045515863743
Speed 464: 9.478644094635822
Speed 465: 9.098776614285907
Speed 466: 8.513231375292936
Speed 467: 9.21478737725564
Speed 468: 8.526823102293156
Speed 469: 8.314469048209968
Speed 470: 8.536202155012422
Speed 471: 8.776247639120914
Speed 472: 8.104379989629031
Speed 473: 7.914674971779996
Speed 474: 8.775489352996415
Speed 475: 8.545101917506031
Speed 476: 9.466265830839173
Speed 477: 9.619132589446728
Speed 478: 9.878094112643568
Speed 479: 8.746253766438645
Speed 480: 8.529569940177891
Speed 481: 9.174397429730394
Speed 482: 8.960111524950447
Speed 483: 8.55976548669635
Speed 484: 8.340972887585462
Speed 485: 8.601094889610202
Speed 486: 8.121702738152054
Speed 487: 7.865800319771666
Speed 488: 7.3947314721481465
Speed 489: 6.835519312214306
Speed 490: 7.64145377307925
Speed 491: 7.004118321728196
Speed 492: 7.3576951698030415
Speed 493: 7.41859838066696
Speed 494: 8.017650339986167
Speed 495: 8.335827068876526
Speed 496: 8.299419316755177
Speed 497: 8.78730862945013
Speed 498: 8.57862856309447
Speed 499: 8.577856790510067
Speed 500: 8.196844334167771
Speed 501: 7.929658373799066
Speed 502: 8.14991486193972
Speed 503: 7.487894060603357
Speed 504: 8.209212933278588
Speed 505: 8.412464247674718
Speed 506: 9.194098079465817
Speed 507: 9.201906846666647
Speed 508: 8.975669305716735
Speed 509: 9.513315679877582
Speed 510: 10.115113338705472
Speed 511: 9.6795563784416
Speed 512: 9.78161197969268
Speed 513: 9.905061558449727
Speed 514: 9.816319436869293
Speed 515: 9.241146491623837
Speed 516: 8.62204545144092
Speed 517: 9.828901516467758
Speed 518: 10.416447396289792
Speed 519: 11.214839191832436
Speed 520: 10.386484995985912
Speed 521: 9.22074457323635
Speed 522: 9.890453905842985
Speed 523: 9.378824946745585
Speed 524: 9.870254528307292
Speed 525: 10.189528372117385
Speed 526: 10.522736017289546
Speed 527: 10.471014534579488
Speed 528: 10.985881720535184
Speed 529: 11.119929289245992
Speed 530: 10.852398378280459
Speed 531: 10.638199561093236
Speed 532: 10.033456205965345
Speed 533: 9.934789117699722
Speed 534: 10.190091895468537
Speed 535: 10.739611648090971
Speed 536: 10.572747240485283
Speed 537: 10.343328616978342
Speed 538: 9.929291116058364
Speed 539: 9.797543821806823
Speed 540: 9.437906190278467
Speed 541: 9.435599369008372
Speed 542: 9.29541236496188
Speed 543: 10.21108689038578
Speed 544: 10.07619227991474
Speed 545: 10.872980696557006
Speed 546: 10.571052305800436
Speed 547: 10.477941683944046
Speed 548: 10.35362047867823
Speed 549: 10.269420515662045
Speed 550: 9.661979622404516
Speed 551: 9.438061095375689
Speed 552: 9.628809401618891
Speed 553: 9.783727546503162
Speed 554: 9.967364399540507
Speed 555: 9.711949304900298
Speed 556: 9.148907904262211
Speed 557: 9.375036801682814
Speed 558: 8.215046599847135
Speed 559: 8.853253110913768
Speed 560: 8.856806665089566
Speed 561: 9.304462967897313
Speed 562: 9.217813325219623
Speed 563: 8.800639799917025
Speed 564: 9.400675770904426
Speed 565: 9.702072892544267
Speed 566: 9.705352076821818
Speed 567: 9.443588552429002
Speed 568: 10.147243818401895
Speed 569: 10.922813521155003
Speed 570: 10.621374306569892
Speed 571: 10.281967559696842
Speed 572: 10.069207201608455
Speed 573: 9.420262984363747
Speed 574: 9.312779003027876
Speed 575: 9.41192337752088
Speed 576: 8.505307711935076
Speed 577: 8.147879869571701
Speed 578: 8.616728216036917
Speed 579: 8.663434526534559
Speed 580: 7.554266640976367
Speed 581: 7.661059204634742
Speed 582: 8.120630297466327
Speed 583: 8.64258347384871
Speed 584: 9.098958793763067
Speed 585: 8.8138676950316
Speed 586: 8.525389144325116
Speed 587: 8.330929558601634
Speed 588: 8.77213569465309
Speed 589: 8.256764246871642
Speed 590: 7.922129380773731
Speed 591: 8.144844441227333
Speed 592: 7.953929606274564
Speed 593: 7.186968682579918
Speed 594: 7.353459848321471
Speed 595: 7.8859865431621605
Speed 596: 7.515248623468523
Speed 597: 7.425311646237929
Speed 598: 7.26862109536656
Speed 599: 7.285161841992863
Speed 600: 7.7210691525736435
Speed 601: 7.887080479960581
Speed 602: 7.612262585740808
Speed 603: 7.294637256281561
Speed 604: 7.537266164159982
Speed 605: 6.844433388448091
Speed 606: 6.336067429843423
Speed 607: 6.496346447865415
Speed 608: 6.7110801252563155
Speed 609: 6.318198803727129
Speed 610: 6.222867903355704
Speed 611: 6.933550622285837
Speed 612: 6.236248397021558
Speed 613: 6.2401486232088015
Speed 614: 5.702139724577176
Speed 615: 6.311252080533445
Speed 616: 5.721849542477259
Speed 617: 5.538292588051528
Speed 618: 5.47711816484576
Speed 619: 5.14062892031165
Speed 620: 4.976070218770453
Speed 621: 4.9566164641827655
Speed 622: 5.252703317167184
Speed 623: 4.40383638817347
Speed 624: 4.279279696283172
Speed 625: 4.078970537302203
Speed 626: 3.8809101433312665
Speed 627: 4.6765803294192265
Speed 628: 4.384072013355233
Speed 629: 4.85373996686638
Speed 630: 5.102459088561428
Speed 631: 4.867187450872179
Speed 632: 5.112525305737756
Speed 633: 5.154383754983164
Speed 634: 5.350669190636463
Speed 635: 5.058074742118654
Speed 636: 5.5911652321719805
Speed 637: 5.349929028277649
Speed 638: 5.236875647371475
Speed 639: 5.844811144946597
Speed 640: 5.764749102866725
Speed 641: 5.715596916527887
Speed 642: 5.983245141622465
Speed 643: 6.817687726908048
Speed 644: 6.541883308733257
Speed 645: 6.612866085096042
Speed 646: 6.806638989782462
Speed 647: 6.644325345838664
Speed 648: 6.369931301054471
Speed 649: 6.8875716863539855
Speed 650: 6.695422545346912
Speed 651: 7.404806417226269
Speed 652: 6.748944775002319
Speed 653: 6.895726385135037
Speed 654: 7.202260603049793
Speed 655: 7.429713801424904
Speed 656: 6.9921513162325
Speed 657: 6.32550480749093
Speed 658: 5.918116371050689
Speed 659: 6.444607601792702
Speed 660: 7.082453956733665
Speed 661: 6.789085837083971
Speed 662: 7.797564006744112
Speed 663: 7.6940282213678035
Speed 664: 8.098746264645458
Speed 665: 8.095676863310224
Speed 666: 7.986945063451111
Speed 667: 8.461033505123186
Speed 668: 9.09832884494553
Speed 669: 9.669691193903844
Speed 670: 9.675064948053016
Speed 671: 9.837148871910625
Speed 672: 10.01826905979811
Speed 673: 11.056544685351799
Speed 674: 10.648982298357769
Speed 675: 10.611810323171678
Speed 676: 10.160815770378935
Speed 677: 10.13340055853241
Speed 678: 9.908062793722493
Speed 679: 10.263097979868814
Speed 680: 9.755531772951272
Speed 681: 10.691446291233206
Speed 682: 11.014164624277516
Speed 683: 10.278339223332347
Speed 684: 9.89760686654122
Speed 685: 9.59532360244999
Speed 686: 8.804957782132984
Speed 687: 9.489144921494702
Speed 688: 9.13475253283946
Speed 689: 8.866722976135843
Speed 690: 8.30984117716077
Speed 691: 8.337183052824676
Speed 692: 8.2294089062102
Speed 693: 8.27503854852796
Speed 694: 8.560628312116041
Speed 695: 8.297409126213527
Speed 696: 8.154979891781622
Speed 697: 7.683695564588552
Speed 698: 6.46854007979805
Speed 699: 6.409460362703798
Speed 700: 5.676087212408254
Speed 701: 6.172720109338323
Speed 702: 6.271005419212337
Speed 703: 6.4553087316476585
Speed 704: 6.295829004446118
Speed 705: 5.612394583907733
Speed 706: 6.1238901894927515
Speed 707: 6.285757347184574
Speed 708: 5.727788558447933
Speed 709: 6.275205539139678
Speed 710: 5.917214823148639
Speed 711: 6.368882085365145
Speed 712: 6.690664942977053
Speed 713: 6.63286605678965
Speed 714: 7.160750822829893
Speed 715: 7.473558891007663
Speed 716: 6.559418352904318
Speed 717: 7.002611344305253
Speed 718: 8.129129269143796
Speed 719: 8.623869143881736
Speed 720: 8.670972139460783
Speed 721: 8.698952524590398
Speed 722: 8.37707561728745
Speed 723: 8.117362347937826
Speed 724: 8.061685933062467
Speed 725: 7.763983383539569
Speed 726: 7.779258935042054
Speed 727: 8.799087728862828
Speed 728: 8.332922754355675
Speed 729: 8.932912155940386
Speed 730: 8.857630533557625
Speed 731: 8.821822468051929
Speed 732: 8.76171597356739
Speed 733: 9.603539706541095
Speed 734: 9.412588904439694
Speed 735: 9.933695002065067
Speed 736: 10.553480246315326
Speed 737: 10.003044097827365
Speed 738: 10.171023630495908
Speed 739: 10.350204731402513
Speed 740: 10.50461860703936
Speed 741: 10.115629115988819
Speed 742: 10.239069202209903
Speed 743: 10.211697071300604
Speed 744: 9.618798528886204
Speed 745: 9.23292551921914
Speed 746: 8.913572959732376
Speed 747: 9.19369326877193
Speed 748: 10.074950940552577
Speed 749: 10.041756646208606
Speed 750: 9.387393428604401
Speed 751: 9.071861557056877
Speed 752: 9.052770900015505
Speed 753: 8.744077921452813
Speed 754: 8.933550228651356
Speed 755: 8.82657002000136
Speed 756: 8.241189293926727
Speed 757: 8.892107483668024
Speed 758: 9.246868701818444
Speed 759: 9.245078930826097
Speed 760: 9.31799419980671
Speed 761: 9.338520050400703
Speed 762: 9.449681497268855
Speed 763: 8.883473508028437
Speed 764: 9.567533407305755
Speed 765: 10.090647474945134
Speed 766: 9.321801171925763
Speed 767: 8.471880546222105
Speed 768: 9.047741439130434
Speed 769: 8.906295237181354
Speed 770: 8.842860104649287
Speed 771: 8.851632728558368
Speed 772: 9.159268912073228
Speed 773: 10.621596486001645
Speed 774: 10.649121839576233
Speed 775: 10.444898744295593
Speed 776: 10.240790048213048
Speed 777: 10.196630157797973
Speed 778: 9.854890088823572
Speed 779: 9.925046127165777
Speed 780: 9.889978954901558
Speed 781: 9.615530290619152
Speed 782: 9.243459173852253
Speed 783: 9.282473089228061
Speed 784: 8.98921672989358
Speed 785: 7.998082269518712
Speed 786: 7.729456752744934
Speed 787: 7.677360101503753
Speed 788: 7.063314564202853
Speed 789: 7.5092203170240595
Speed 790: 7.9117488923544945
Speed 791: 8.306879237800763
Speed 792: 8.391343041254508
Speed 793: 8.796532656163198
Speed 794: 8.639579146935052
Speed 795: 8.102483825941887
Speed 796: 8.537672511877984
Speed 797: 9.060138138103577
Speed 798: 8.406848536445928
Speed 799: 8.24230791124859
Speed 800: 8.290677215409382
Speed 801: 9.103107766504145
Speed 802: 9.607370128569961
Speed 803: 9.988654711787655
Speed 804: 9.644596581662928
Speed 805: 9.625833597701345
Speed 806: 9.53397001482169
Speed 807: 9.234057216765457
Speed 808: 8.90925801532327
Speed 809: 9.83946242038479
Speed 810: 9.688881493338085
Speed 811: 10.082781808799554
Speed 812: 10.249265630613671
Speed 813: 10.269732426396065
Speed 814: 9.800196403184954
Speed 815: 10.402693654963363
Speed 816: 10.322357919331672
Speed 817: 10.654453788550818
Speed 818: 11.2317092228105
Speed 819: 10.997158361094435
Speed 820: 11.47270761088569
Speed 821: 11.645376528869685
Speed 822: 11.961684166683083
Speed 823: 12.382254552817141
Speed 824: 14.072024616793101
Speed 825: 13.793055241984208
Speed 826: 12.653847127454165
Speed 827: 13.28809541025054
Speed 828: 13.204101771280696
Speed 829: 13.491465274447284
Speed 830: 12.878087023023522
Speed 831: 14.227871243838651
Speed 832: 14.850228076166292
Speed 833: 15.862113835078508
Speed 834: 15.242591183524622
Speed 835: 14.615301467797373
Speed 836: 15.481132845801138
Speed 837: 14.418467193277964
Speed 838: 14.614862201668382
Speed 839: 14.969137514341455
Speed 840: 14.547516679253683
Speed 841: 14.504896240154071
Speed 842: 15.319615141059552
Speed 843: 15.011553834400548
Speed 844: 15.473497990317416
Speed 845: 16.499729023333792
Speed 846: 16.911124120571017
Speed 847: 17.158482015885355
Speed 848: 17.590359913214204
Speed 849: 17.453814242527002
Speed 850: 17.860644791235348
Speed 851: 17.673646241693486
Speed 852: 17.91760172576306
Speed 853: 18.746091315733533
Speed 854: 18.936890930895125
Speed 855: 18.29189543252195
Speed 856: 19.273937187992303
Speed 857: 19.244922301056068
Speed 858: 19.167022888809868
Speed 859: 18.82135679638968
Speed 860: 18.120502913733684
Speed 861: 18.306854131694568
Speed 862: 17.988380431479555
Speed 863: 17.67319297375694
Speed 864: 16.360227955089297
Speed 865: 16.335543372161972
Speed 866: 15.843896018212057
Speed 867: 16.345119513408708
Speed 868: 16.156999835131707
Speed 869: 16.81048709162964
Speed 870: 16.197084563422834
Speed 871: 15.805893450710697
Speed 872: 15.761894934160274
Speed 873: 15.69332706270232
Speed 874: 14.6591499110485
Speed 875: 15.316009180812665
Speed 876: 15.044984480254751
Speed 877: 14.110455188937435
Speed 878: 13.898978940746126
Speed 879: 14.52038577903017
Speed 880: 13.510416748998086
Speed 881: 14.089553855075904
Speed 882: 14.256548895808315
Speed 883: 14.179503855537677
Speed 884: 14.014906419457184
Speed 885: 14.286466568377927
Speed 886: 14.563908837015125
Speed 887: 14.966365329102508
Speed 888: 14.470634326627913
Speed 889: 14.349287985428814
Speed 890: 14.569118578091876
Speed 891: 15.133700851400043
Speed 892: 15.910695997721295
Speed 893: 15.921020589494308
Speed 894: 17.47567959059219
Speed 895: 17.169891497262384
Speed 896: 17.490981523480013
Speed 897: 17.66843894126763
Speed 898: 17.389086126441388
Speed 899: 18.069234021926455
Speed 900: 18.4979636740223
Speed 901: 19.591452792138803
Speed 902: 18.549475471025946
Speed 903: 18.478927848988413
Speed 904: 18.368538409446273
Speed 905: 18.541370770550962
Speed 906: 19.42747102363219
Speed 907: 19.532703132897755
Speed 908: 19.48582164592247
Speed 909: 19.13882686837933
Speed 910: 18.416907319944684
Speed 911: 17.701059854902926
Speed 912: 18.374715282677595
Speed 913: 18.960702138280006
Speed 914: 19.0107138827483
Speed 915: 17.7593151342162
Speed 916: 18.03934945697122
Speed 917: 17.168750334333936
Speed 918: 17.506909717196354
Speed 919: 18.08905666124815
Speed 920: 18.144640152153023
Speed 921: 18.658798298310895
Speed 922: 18.167678376909905
Speed 923: 17.39502280334549
Speed 924: 16.9837326427369
Speed 925: 16.661683681571898
Speed 926: 16.626110884862104
Speed 927: 17.603736978386706
Speed 928: 17.453198706515973
