Lane: 1
Distance: 73.00240905900009
Speed 715: 40.59595506220108
Speed 716: 41.05344904009079
Speed 717: 40.89967502306608
Speed 718: 41.55039306601998
Speed 719: 41.56615922611694
Speed 720: 41.06113081573806
Speed 721: 39.74393876140681
Speed 722: 40.2429834215704
Speed 723: 40.276650081615614
Speed 724: 40.80155375847322
Speed 725: 41.088219157960644
Speed 726: 41.0708674622644
Speed 727: 41.049286197713265
Speed 728: 39.988379896709034
Speed 729: 40.74575378634435
Speed 730: 40.80947934482931
Speed 731: 40.64893643928043
Speed 732: 40.58518717924773
Speed 733: 40.95007692317972
Speed 734: 41.072835521410575
Speed 735: 40.3440441370897
Speed 736: 40.58566246445033
Speed 737: 40.18497136023584
Speed 738: 39.51983150045007
Speed 739: 39.58404563676035
Speed 740: 39.656621636147136
Speed 741: 40.20622658463698
Speed 742: 40.8098865773925
Speed 743: 40.75736753077874
Speed 744: 41.273596384706174
Speed 745: 41.78998221528784
Speed 746: 41.88083931312277
Speed 747: 42.371737817313814
Speed 748: 41.938827108259154
Speed 749: 41.90373494085796
Speed 750: 41.88269442909932
Speed 751: 41.70305009357092
Speed 752: 41.6845388436928
Speed 753: 41.239707654267164
Speed 754: 41.6556438087092
Speed 755: 40.96672949394199
Speed 756: 40.08539263644386
Speed 757: 38.90528726819306
Speed 758: 39.44862357046818
Speed 759: 39.42578372863296
Speed 760: 38.599399936065026
Speed 761: 38.01550931024669
Speed 762: 38.69098135523223
Speed 763: 39.04732963523368
Speed 764: 39.40479254765005
Speed 765: 39.6131654890683
Speed 766: 38.67400894964638
Speed 767: 38.003009687088074
Speed 768: 38.17672945280029
Speed 769: 38.23863119355428
Speed 770: 38.37887293993608
Speed 771: 38.27245528401737
Speed 772: 39.06144671725834
Speed 773: 39.205707821194004
Speed 774: 39.36096946130892
Speed 775: 40.03707529077455
Speed 776: 39.127171664674144
Speed 777: 39.92572388765547
Speed 778: 40.100010914740274
Speed 779: 39.90554092092272
Speed 780: 40.5908683389129
Speed 781: 41.2373635532275
Speed 782: 40.37262105007656
Speed 783: 40.56016175060455
Speed 784: 40.41089300380377
Speed 785: 40.69936588709404
Speed 786: 41.17416965976921
Speed 787: 40.803300163749405
Speed 788: 41.52040261564555
Speed 789: 41.02086614494975
Speed 790: 41.571390555668295
Speed 791: 41.34606256282777
Speed 792: 41.520265505056265
Speed 793: 41.97035351477266
Speed 794: 41.604475208504006
Speed 795: 41.31825693261519
Speed 796: 40.90659699806396
Speed 797: 40.85969454141322
Speed 798: 40.77427330317871
Speed 799: 40.351995385569204
Speed 800: 40.0106373750406
Speed 801: 40.97876941947852
Speed 802: 41.47416126385937
Speed 803: 41.56074339011471
Speed 804: 41.86991121461611
Speed 805: 41.7508569239668
Speed 806: 40.940861784607115
Speed 807: 40.514089427562745
Speed 808: 40.385677173719394
Speed 809: 40.79764022450255
Speed 810: 39.82823156032317
Speed 811: 39.21073970573433
Speed 812: 39.18033233079883
Speed 813: 39.24378254654201
Speed 814: 38.55786580060622
Speed 815: 38.98005417725136
Speed 816: 39.43938569041289
Speed 817: 38.78356315048761
Speed 818: 38.657898692358245
Speed 819: 38.54229521555255
Speed 820: 38.48986650563879
Speed 821: 38.97192768818698
Speed 822: 39.08591722298808
Speed 823: 39.25021074573475
Speed 824: 40.12226059268525
Speed 825: 40.76793962579243
Speed 826: 41.244493985651076
Speed 827: 41.57673594057008
Speed 828: 41.22543203342434
Speed 829: 41.674332918175516
Speed 830: 41.558996380299504
Speed 831: 41.379605778179815
Speed 832: 41.493949471678214
Speed 833: 40.885120275574565
Speed 834: 40.986311843700065
Speed 835: 41.92671304215905
Speed 836: 42.79540321367843
Speed 837: 43.182916889980696
Speed 838: 42.39201762081776
Speed 839: 42.48862768129661
Speed 840: 42.37439859533073
Speed 841: 42.670390030830426
Speed 842: 43.19770292837546
Speed 843: 43.38837471480148
Speed 844: 42.9534099545532
Speed 845: 43.32835383154161
Speed 846: 42.23654304403059
Speed 847: 43.02430441247098
Speed 848: 42.75256738514999
Speed 849: 43.73876292976292
Speed 850: 43.07546739556884
Speed 851: 42.64054199563145
Speed 852: 42.89582286885518
Speed 853: 43.302620104844785
Speed 854: 44.69603465500684
Speed 855: 45.9703798080902
Speed 856: 46.24830666503004
Speed 857: 45.88471296915528
Speed 858: 46.697401757890276
Speed 859: 46.09092232972972
Speed 860: 45.018087606940995
Speed 861: 45.16545891980822
Speed 862: 45.36404832485079
Speed 863: 44.95929577792249
Speed 864: 45.37690128745425
Speed 865: 44.9856905998502
Speed 866: 45.6120329062316
Speed 867: 45.59121102396047
Speed 868: 45.21361179906503
Speed 869: 44.900520098224895
Speed 870: 45.96209557345697
Speed 871: 45.70700303952143
Speed 872: 45.962813439882034
Speed 873: 46.13075088061738
Speed 874: 46.48616158435621
Speed 875: 46.15534398887289
Speed 876: 46.70916242165622
Speed 877: 45.79335146979057
Speed 878: 45.892095685709535
Speed 879: 45.912850302506584
Speed 880: 46.2786198546166
Speed 881: 46.56826916468801
Speed 882: 46.48947853618118
Speed 883: 46.04124909566348
Speed 884: 46.597547053012384
Speed 885: 47.22285696406745
Speed 886: 48.28660808005616
Speed 887: 48.37372569884894
Speed 888: 48.925806657770195
Speed 889: 48.78920910735146
Speed 890: 48.59265097009627
Speed 891: 47.975489031033106
Speed 892: 47.39003637059516
Speed 893: 47.44258642563672
Speed 894: 47.11024283019922
Speed 895: 48.00138379812187
Speed 896: 48.20998464638339
Speed 897: 47.59482024479906
Speed 898: 47.79851557890961
Speed 899: 48.58698598492349
Speed 900: 48.70934808145502
Speed 901: 48.73312533983871
Speed 902: 48.57643742076888
Speed 903: 48.346256380973486
Speed 904: 48.44365503081609
Speed 905: 47.97066574180253
Speed 906: 47.69819152114768
Speed 907: 48.320033467979734
Speed 908: 48.458478174705604
Speed 909: 48.30930012815196
Speed 910: 48.458609438605045
Speed 911: 48.962552193889664
Speed 912: 49.68575025161885
Speed 913: 49.31204627695711
Speed 914: 48.925434792449074
Speed 915: 48.503366304462226
Speed 916: 48.603557344667564
Speed 917: 49.083369460644384
Speed 918: 48.46493174194151
Speed 919: 48.782966232756316
Speed 920: 49.539742473383896
Speed 921: 50.611679792805035
Speed 922: 50.949371091578364
Speed 923: 50.76222883556622
Speed 924: 50.90747943713576
Speed 925: 50.54006207423184
Speed 926: 50.55038616793575
Speed 927: 50.850479589451865
Speed 928: 51.64246898328797
Speed 929: 51.87592967341729
Speed 930: 51.95804349779709
