Lane: 3
Distance: 20.00902286485133
Speed 113: 32.11843628212446
Speed 114: 32.1402549195145
Speed 115: 31.677002379055434
Speed 116: 32.25578549331243
Speed 117: 32.78131989071342
Speed 118: 32.614208526400816
Speed 119: 32.332297560286996
Speed 120: 32.45464977256818
Speed 121: 32.03723891849089
Speed 122: 32.10330347917369
Speed 123: 31.509767985851695
Speed 124: 32.32927899240882
Speed 125: 32.60761853507003
Speed 126: 32.91856276375
Speed 127: 32.69833747206232
Speed 128: 32.470946260665315
Speed 129: 31.633009359185095
Speed 130: 32.13397605057858
Speed 131: 32.1030418577839
Speed 132: 32.89919422490448
Speed 133: 33.46912686922144
Speed 134: 34.36099678515269
Speed 135: 35.305623031409965
Speed 136: 35.44972917008984
Speed 137: 35.8507096920451
Speed 138: 35.89409094499996
Speed 139: 36.30044174481516
Speed 140: 36.35047973157433
Speed 141: 36.557660065714735
Speed 142: 36.740272625467945
Speed 143: 36.68859493253063
Speed 144: 36.75761945239266
Speed 145: 37.12089439539238
Speed 146: 36.97768034290719
Speed 147: 36.960970412221464
Speed 148: 36.36619289959954
Speed 149: 35.500964884014444
Speed 150: 36.24120186461364
Speed 151: 36.38626372551906
Speed 152: 35.0249616364686
Speed 153: 35.020517407015035
Speed 154: 36.08581863089322
Speed 155: 35.545440523902926
Speed 156: 35.26710362368809
Speed 157: 34.14920074371665
Speed 158: 33.83006415507629
Speed 159: 34.805996324302164
Speed 160: 35.38597177068052
Speed 161: 34.46339653669633
Speed 162: 34.54003159472649
Speed 163: 34.948660185484535
Speed 164: 35.7397356062257
Speed 165: 36.556090394753284
Speed 166: 37.134611598301575
Speed 167: 36.80241911191243
Speed 168: 36.730130252058856
Speed 169: 36.28091066966876
Speed 170: 36.11306840686383
Speed 171: 36.13817684785846
Speed 172: 36.07485727219619
Speed 173: 35.553285492312575
Speed 174: 35.44878894857327
Speed 175: 34.4147789595116
Speed 176: 33.99896661926924
Speed 177: 34.13588515962689
Speed 178: 33.74610128558292
Speed 179: 34.39651723738728
Speed 180: 35.06961033613215
Speed 181: 35.08119024192085
Speed 182: 34.84511355508018
Speed 183: 34.97384545675679
Speed 184: 34.964927446650236
Speed 185: 34.34496733523937
Speed 186: 33.54852644520182
Speed 187: 33.747867155915486
Speed 188: 34.29152433320275
Speed 189: 33.09514905197461
Speed 190: 33.42605527654622
Speed 191: 33.80338900694522
Speed 192: 34.49708467366037
Speed 193: 34.34597543589319
Speed 194: 34.499021735804035
Speed 195: 34.833075110142815
Speed 196: 34.88585328465898
Speed 197: 34.62105355157214
Speed 198: 34.572261873386196
Speed 199: 34.06224057709784
Speed 200: 34.10637870923577
Speed 201: 34.07477815933363
Speed 202: 33.664545909831375
Speed 203: 34.029973554896216
Speed 204: 33.852461373391755
Speed 205: 34.32548655790861
Speed 206: 34.0550693729395
Speed 207: 33.979951013590224
Speed 208: 33.75692216096911
Speed 209: 33.13002144970217
Speed 210: 33.70710412139056
Speed 211: 33.29268382355444
Speed 212: 34.02363881356185
Speed 213: 34.306737778112705
Speed 214: 34.686152199617176
Speed 215: 34.262628341372476
Speed 216: 34.35243142313897
Speed 217: 34.360533015386636
Speed 218: 34.54942624369147
Speed 219: 34.86566078965622
Speed 220: 34.12311549796958
Speed 221: 33.97824977708829
Speed 222: 34.90007914138249
Speed 223: 34.49900177732993
Speed 224: 34.64413192814981
Speed 225: 34.83138557345903
Speed 226: 35.21896386702355
Speed 227: 35.02652905397752
Speed 228: 35.16252947565924
Speed 229: 36.131851018718955
Speed 230: 36.22900061969787
Speed 231: 35.761081746050984
Speed 232: 35.787096715707946
Speed 233: 35.86605053017769
Speed 234: 35.56706106117
Speed 235: 34.82638133682118
Speed 236: 35.01317175066297
Speed 237: 34.566026383545584
Speed 238: 34.45812385933661
Speed 239: 35.034984728641696
Speed 240: 34.88892529348755
Speed 241: 34.61405455989156
Speed 242: 34.54672655111653
Speed 243: 34.78993408091148
Speed 244: 34.31106822685564
Speed 245: 33.82156620688722
Speed 246: 34.13156030568519
Speed 247: 33.828893009184824
Speed 248: 34.25723941348325
Speed 249: 33.338332534289684
Speed 250: 33.60457597499585
Speed 251: 33.127138546461744
Speed 252: 33.86875429709154
Speed 253: 33.81801372480377
Speed 254: 34.61952878222197
Speed 255: 34.93252870936271
Speed 256: 35.03557823307684
Speed 257: 35.864350540931426
Speed 258: 34.80630964096216
Speed 259: 35.101194717540416
Speed 260: 34.62725865879837
Speed 261: 34.96399773331124
Speed 262: 34.454713985524606
Speed 263: 34.5453311211552
Speed 264: 35.244043280614775
Speed 265: 35.16681422889902
Speed 266: 35.78335973445392
Speed 267: 36.5218929923839
Speed 268: 36.07263649907228
Speed 269: 35.35616251999757
Speed 270: 34.75384303564543
Speed 271: 34.157080861724566
Speed 272: 34.22630652672193
Speed 273: 35.00711371627642
Speed 274: 35.03941115693405
Speed 275: 35.90272980312466
Speed 276: 35.12781088783758
Speed 277: 36.249899585447004
Speed 278: 36.92135142669829
Speed 279: 36.286790591937304
Speed 280: 36.245086860869016
Speed 281: 36.44873774211126
Speed 282: 36.31519994496511
Speed 283: 36.24261159520701
Speed 284: 36.06616644825948
Speed 285: 36.03002219627172
Speed 286: 36.30386390524668
Speed 287: 36.95722035627583
Speed 288: 37.934681452083794
Speed 289: 38.149242684577686
Speed 290: 37.81565250478429
Speed 291: 37.84535719677885
Speed 292: 37.499751588130216
Speed 293: 36.80225882258059
Speed 294: 36.925399130710026
Speed 295: 37.140360296753784
Speed 296: 37.27623771642751
Speed 297: 37.5203069701367
Speed 298: 37.41099035810745
Speed 299: 38.253523964209556
Speed 300: 38.370640176162155
Speed 301: 37.99942987790223
Speed 302: 37.49381846529532
Speed 303: 37.36743268837802
Speed 304: 36.689396319395684
Speed 305: 37.16372962009705
Speed 306: 37.1688932894745
Speed 307: 37.54666591335344
Speed 308: 38.02164127237777
Speed 309: 37.1065631504198
Speed 310: 37.49449095580832
Speed 311: 37.43621971200466
Speed 312: 37.33235179598328
Speed 313: 37.03408410167457
Speed 314: 36.699412963930975
Speed 315: 36.51292328451008
Speed 316: 35.77928425972763
Speed 317: 35.01098000819501
Speed 318: 34.44856549846665
Speed 319: 34.335691482952626
Speed 320: 34.48045176449701
Speed 321: 33.51613787938609
Speed 322: 34.06798946343065
Speed 323: 35.08277170870757
Speed 324: 35.47639341293877
Speed 325: 35.48964565339574
Speed 326: 36.11015537709709
Speed 327: 35.61197167259307
Speed 328: 35.34210511758298
Speed 329: 34.846713111315005
Speed 330: 34.990509115611324
Speed 331: 34.77522096142968
Speed 332: 35.04000483042006
Speed 333: 35.91792496938695
Speed 334: 35.87168251429091
Speed 335: 35.638702914169976
Speed 336: 36.31275030234653
Speed 337: 36.065837716151286
Speed 338: 36.065551536147304
Speed 339: 35.43795694883828
Speed 340: 35.02738766789087
Speed 341: 34.25040732699404
Speed 342: 33.8214202640822
Speed 343: 34.784531169369714
Speed 344: 34.290256964889664
Speed 345: 34.353827584191706
Speed 346: 34.72816236673566
Speed 347: 34.87612963613787
Speed 348: 34.68487710467394
Speed 349: 34.443319032456024
Speed 350: 35.13885465716388
Speed 351: 33.95927659512807
Speed 352: 34.57790772075874
Speed 353: 34.937656568661446
Speed 354: 34.560347522107755
Speed 355: 34.94653646302679
Speed 356: 35.58845636641527
Speed 357: 34.67116898375444
Speed 358: 33.51499304188221
Speed 359: 32.98918476233614
Speed 360: 32.53681166206062
Speed 361: 32.82951107311711
Speed 362: 32.71079875049905
Speed 363: 32.33370704817203
Speed 364: 31.742903858643235
Speed 365: 31.636667385594425
Speed 366: 31.698362794977392
Speed 367: 32.20062789440456
Speed 368: 32.79881575904786
Speed 369: 33.3429320752309
Speed 370: 32.84175539863312
Speed 371: 32.28872831520712
Speed 372: 32.315574126564556
Speed 373: 32.302682881507984
Speed 374: 32.79458915222456
Speed 375: 33.37168874976105
Speed 376: 32.25838399422325
Speed 377: 31.93837042599728
Speed 378: 31.37876298845163
Speed 379: 31.59924577429157
Speed 380: 32.41729104736287
Speed 381: 32.80385707255842
Speed 382: 33.19088682298529
Speed 383: 32.8918472990033
Speed 384: 33.104966571155856
Speed 385: 32.96201640494499
Speed 386: 34.04532827338567
Speed 387: 33.51555456720345
Speed 388: 33.74730303333251
Speed 389: 33.781025487878416
Speed 390: 33.189775630402316
Speed 391: 32.968823123769646
Speed 392: 32.904419063066044
Speed 393: 32.364535839398286
Speed 394: 31.694251983639866
Speed 395: 32.6332835859338
Speed 396: 32.60347619001995
Speed 397: 32.624883845815035
Speed 398: 32.970165092783006
Speed 399: 32.44594761917564
Speed 400: 32.5820114088847
Speed 401: 31.78294563438774
Speed 402: 32.0193094313589
Speed 403: 31.775558343363546
Speed 404: 30.94261839281373
Speed 405: 31.533900627794587
Speed 406: 32.30866346654663
Speed 407: 32.16221968264128
Speed 408: 31.367570117800014
Speed 409: 31.473133515498954
Speed 410: 31.864839966216852
Speed 411: 31.98590749661089
Speed 412: 32.47197784592584
Speed 413: 31.51411328097903
Speed 414: 31.19653963958745
Speed 415: 31.18516072500729
Speed 416: 31.431084088324802
Speed 417: 31.79437977406049
Speed 418: 31.668965168823444
Speed 419: 31.84907828040294
Speed 420: 32.482064471938536
Speed 421: 32.42506824593875
Speed 422: 33.84631014222206
Speed 423: 33.98997165552264
Speed 424: 33.68066777026521
Speed 425: 33.63237175125782
Speed 426: 33.61992555682258
Speed 427: 33.299171735008905
Speed 428: 33.49477356204342
Speed 429: 33.17025301224761
Speed 430: 33.572358794703796
Speed 431: 34.342906879639486
Speed 432: 35.297283256633655
Speed 433: 35.1772688044448
Speed 434: 34.54113752659781
Speed 435: 34.78084263858591
Speed 436: 35.5258054031272
Speed 437: 36.06510187421503
Speed 438: 36.815460578940694
Speed 439: 36.38247154133136
Speed 440: 36.49030157628229
Speed 441: 36.38342220603841
Speed 442: 35.5991371106393
Speed 443: 36.15967370207115
Speed 444: 35.83172198136435
Speed 445: 35.23496958371867
Speed 446: 35.78976082482737
Speed 447: 35.860711401652985
Speed 448: 36.08259584503756
Speed 449: 35.86795103001629
Speed 450: 35.23333470802512
Speed 451: 35.48577415866566
Speed 452: 36.77449571444436
Speed 453: 37.631335502053226
Speed 454: 37.384599647402375
Speed 455: 37.098187988761325
Speed 456: 36.31449637630363
Speed 457: 36.36698841406752
Speed 458: 36.70985247289614
Speed 459: 37.274763574460465
Speed 460: 37.69225840098465
Speed 461: 36.64569796528658
Speed 462: 35.83971126686156
Speed 463: 36.40307968530302
Speed 464: 36.35671222129385
Speed 465: 36.779980044413826
Speed 466: 36.630149240091136
Speed 467: 36.31425121064991
Speed 468: 35.98775976667756
Speed 469: 35.634109513628864
Speed 470: 36.283147060285465
Speed 471: 35.96440291638221
Speed 472: 35.620441631187816
Speed 473: 36.058287158769254
Speed 474: 35.80080922959386
Speed 475: 35.269203494213826
Speed 476: 35.207017442786245
Speed 477: 34.471052711807864
Speed 478: 33.93639379696065
Speed 479: 33.70662454911419
Speed 480: 34.53156205061598
Speed 481: 34.0235181974516
Speed 482: 34.65835131707914
Speed 483: 34.659016015422736
Speed 484: 35.02961011884005
Speed 485: 34.99778922845588
Speed 486: 34.49928667549531
Speed 487: 34.34046476999652
Speed 488: 34.29278395092245
Speed 489: 34.323325055361614
Speed 490: 34.313689037208974
Speed 491: 34.755495657430046
Speed 492: 34.281445710804206
Speed 493: 34.13658707007663
Speed 494: 33.985078344842776
Speed 495: 34.2332045963572
Speed 496: 34.22456731623262
Speed 497: 34.69663294492404
Speed 498: 34.08935962376859
Speed 499: 33.969222024166534
Speed 500: 33.69973618799404
Speed 501: 33.332026991749906
Speed 502: 34.00920620055019
Speed 503: 33.26794041351251
Speed 504: 34.479196658267966
Speed 505: 35.3774160178521
Speed 506: 34.771552265006264
Speed 507: 34.69579029202093
Speed 508: 35.093029057775844
Speed 509: 34.30451291502032
Speed 510: 33.665746343694344
Speed 511: 33.910140823373155
Speed 512: 33.68921456343192
Speed 513: 33.84192478091425
Speed 514: 33.08460290160083
Speed 515: 31.808232368925836
Speed 516: 31.854102953529413
Speed 517: 31.005224864182132
Speed 518: 30.35829162097892
Speed 519: 30.04709351405566
Speed 520: 31.00186226883276
Speed 521: 31.493559798398884
Speed 522: 30.486284019751643
Speed 523: 31.13558779123827
Speed 524: 30.780354968555187
Speed 525: 31.177974592951053
Speed 526: 31.580652720420478
Speed 527: 31.688702764448465
Speed 528: 32.41035053100215
Speed 529: 32.1258349068517
Speed 530: 32.51917311893559
Speed 531: 32.42697624688958
Speed 532: 32.816976424469736
Speed 533: 32.187002467473505
Speed 534: 32.24403578780687
Speed 535: 32.00628120555767
Speed 536: 32.74782670631977
Speed 537: 32.21539289513231
Speed 538: 32.380671920953446
Speed 539: 32.56648145319377
Speed 540: 33.09528823183972
Speed 541: 33.56602329272904
Speed 542: 33.3709671267919
Speed 543: 33.04856743957823
Speed 544: 33.87950347580082
Speed 545: 33.29009599853537
Speed 546: 33.0198068535192
Speed 547: 32.92428294194657
Speed 548: 32.28396845662226
Speed 549: 31.998139990801533
Speed 550: 31.91340763412715
Speed 551: 31.524110631817692
Speed 552: 31.322318751650652
Speed 553: 31.27139350651047
Speed 554: 31.97759130712821
Speed 555: 31.774909972594816
Speed 556: 31.585828557074787
Speed 557: 31.701544601999366
Speed 558: 32.350808801842824
Speed 559: 30.84924904198681
Speed 560: 30.93347030876504
Speed 561: 31.101472254352643
Speed 562: 31.91781688819567
Speed 563: 31.955569363912765
Speed 564: 31.539861940142977
Speed 565: 31.77222635810155
Speed 566: 31.177350966139105
Speed 567: 31.397316017371168
Speed 568: 30.783796763550598
Speed 569: 30.767089562057244
Speed 570: 31.119247805698915
Speed 571: 29.913962594682744
Speed 572: 30.66080988147519
Speed 573: 29.798834561692694
Speed 574: 29.934671860989376
Speed 575: 30.48156553961996
Speed 576: 30.98937748495363
Speed 577: 31.561298681356153
Speed 578: 31.59445347986688
Speed 579: 31.551418632543996
Speed 580: 32.61527822189944
Speed 581: 32.756850684277936
Speed 582: 33.33125180688003
Speed 583: 33.100687065512865
Speed 584: 33.75709567179358
Speed 585: 33.26520787178446
Speed 586: 33.780535748912484
Speed 587: 33.898787941440695
Speed 588: 34.96344944095468
Speed 589: 34.49405674366936
Speed 590: 35.37781532887909
Speed 591: 35.24741021158758
Speed 592: 34.676234182221584
Speed 593: 35.68088181691921
Speed 594: 35.55327779025134
Speed 595: 36.00599717108959
Speed 596: 35.336211340004056
Speed 597: 35.71365739518989
Speed 598: 35.334424866863074
Speed 599: 35.03108985788698
Speed 600: 35.20734604011149
Speed 601: 34.8062326530596
Speed 602: 34.896450215251896
Speed 603: 34.86705151454263
Speed 604: 34.952841596301354
Speed 605: 34.95437363835861
Speed 606: 34.75106238318026
Speed 607: 34.919091338426156
Speed 608: 34.49815032218619
Speed 609: 34.83199481669263
Speed 610: 35.04665502867209
Speed 611: 34.87946476214254
Speed 612: 35.220463201142245
Speed 613: 35.313203271858846
Speed 614: 35.285401111464125
Speed 615: 34.292000320760344
Speed 616: 33.60316343860498
Speed 617: 32.77992448697252
Speed 618: 31.315549968833622
Speed 619: 31.101909371583773
Speed 620: 31.904149530382462
Speed 621: 32.10334697317261
Speed 622: 32.52833492493684
Speed 623: 32.46814494112863
Speed 624: 32.57714594267867
Speed 625: 32.49508673578919
Speed 626: 32.56198055075483
Speed 627: 32.77663429119924
Speed 628: 32.96248169838565
Speed 629: 33.78175641341379
Speed 630: 33.39916718318598
Speed 631: 33.14926774201989
Speed 632: 33.214502720199384
Speed 633: 32.768022207957976
Speed 634: 32.56719261010524
Speed 635: 33.727772308817045
Speed 636: 34.141367610647606
Speed 637: 34.22857318604325
Speed 638: 34.72308366500933
Speed 639: 34.56871834892641
Speed 640: 34.97948356425781
Speed 641: 35.04145205070736
Speed 642: 34.32989273901031
Speed 643: 34.77064575633875
Speed 644: 34.80419012054332
Speed 645: 35.11004976386184
Speed 646: 35.185348944694006
Speed 647: 34.81998339810297
Speed 648: 35.489888328125204
Speed 649: 34.80156796237139
Speed 650: 35.513762970694124
Speed 651: 35.710579354101654
Speed 652: 37.18145937337383
Speed 653: 37.029537761796654
Speed 654: 36.37439078919928
Speed 655: 36.88633401698607
Speed 656: 36.27615944547959
Speed 657: 36.67542157056695
Speed 658: 37.04781036826476
Speed 659: 36.42949522567083
Speed 660: 36.21782460985967
Speed 661: 36.37320615264785
Speed 662: 35.45189820075484
Speed 663: 36.081441566944896
Speed 664: 36.32760855671237
Speed 665: 35.920490014722866
Speed 666: 36.19521511275642
Speed 667: 35.93799247308944
Speed 668: 36.101052363111926
Speed 669: 36.22227906908607
Speed 670: 36.489144130898694
Speed 671: 37.076990705588784
Speed 672: 37.57196177676771
Speed 673: 38.81058521153611
Speed 674: 38.66187352611713
Speed 675: 39.53409148274422
Speed 676: 38.60532536741532
Speed 677: 38.29933673646101
Speed 678: 38.59468080772879
Speed 679: 38.407138399399464
Speed 680: 38.77053908527247
Speed 681: 38.95984533221787
Speed 682: 38.46398262681184
Speed 683: 37.538628133786474
Speed 684: 37.64697969161144
Speed 685: 38.36205426539419
Speed 686: 38.7896298329812
Speed 687: 38.498119855308126
Speed 688: 38.32519359770203
Speed 689: 37.41326475595457
Speed 690: 37.45656723486653
Speed 691: 37.42121974576693
Speed 692: 36.396883379448006
Speed 693: 35.86673961929769
Speed 694: 35.83606864424693
Speed 695: 35.61294880799499
Speed 696: 35.941027516993366
Speed 697: 35.668440033177134
Speed 698: 35.61062116875966
Speed 699: 36.175193994227705
Speed 700: 35.92085423856152
Speed 701: 36.507846679585334
Speed 702: 36.63871037576944
Speed 703: 36.90203135306228
Speed 704: 36.420144079750564
Speed 705: 36.02618995466428
Speed 706: 36.647069131411456
Speed 707: 36.809538818433225
Speed 708: 36.55080957891826
Speed 709: 35.23544885855931
Speed 710: 36.16847566975405
Speed 711: 36.15527028108049
Speed 712: 36.78280749331266
Speed 713: 37.29424791514952
Speed 714: 36.87216882579231
Speed 715: 36.40810925154729
Speed 716: 35.930694464085256
Speed 717: 35.82881080664601
Speed 718: 35.753989282476965
Speed 719: 36.0684963586787
Speed 720: 36.54111608645608
Speed 721: 37.27262119522747
Speed 722: 36.892905422148274
Speed 723: 36.8725224977897
Speed 724: 37.15107498435262
Speed 725: 38.69468965170152
Speed 726: 38.072445123910306
Speed 727: 37.62296598469964
Speed 728: 37.20658495457687
Speed 729: 37.32829386187749
Speed 730: 35.39296437724449
Speed 731: 35.71699580430326
Speed 732: 34.887487488354154
Speed 733: 35.25642525069088
Speed 734: 35.783410561569376
Speed 735: 35.97893062935514
Speed 736: 35.494370492161465
Speed 737: 36.20731549885709
Speed 738: 36.11330649085597
Speed 739: 36.29403058389619
Speed 740: 36.60884653585543
Speed 741: 35.7070411743791
Speed 742: 35.643778606559835
Speed 743: 35.11258390870896
Speed 744: 34.14614812535277
Speed 745: 33.57140127648439
Speed 746: 33.03307752474266
Speed 747: 33.59444447908951
Speed 748: 33.8534396499893
Speed 749: 34.32784863269465
Speed 750: 34.90394061098224
Speed 751: 35.41040554357224
Speed 752: 35.709121030733805
Speed 753: 35.34597394397551
Speed 754: 35.56851766254267
Speed 755: 35.13061067637583
Speed 756: 35.29402507135833
Speed 757: 36.33288255983739
Speed 758: 36.07957855912994
Speed 759: 36.23471626872409
Speed 760: 35.08210256327309
Speed 761: 35.015131072295645
Speed 762: 35.172998046906834
Speed 763: 34.78254082294069
Speed 764: 32.987868129829096
Speed 765: 33.128822420649016
Speed 766: 33.82351363180097
Speed 767: 33.67425261966161
Speed 768: 34.64038815125788
Speed 769: 34.129089406225006
Speed 770: 33.9622554921906
Speed 771: 33.721178716048065
Speed 772: 32.19176649604402
Speed 773: 32.5672808462724
Speed 774: 33.04548689654822
Speed 775: 33.2858262545123
Speed 776: 34.25420855630874
Speed 777: 34.33227140487977
Speed 778: 34.3070533685841
Speed 779: 34.279513984502564
Speed 780: 34.719904458419755
Speed 781: 34.45429177336761
Speed 782: 34.12947905393992
Speed 783: 34.01209063795273
Speed 784: 32.881377395258816
Speed 785: 33.60639084994828
Speed 786: 33.671818307687914
Speed 787: 33.344706920440466
Speed 788: 33.43214266399285
Speed 789: 33.04356601405172
Speed 790: 31.95150030603322
Speed 791: 32.409449198266046
Speed 792: 32.761301147045266
Speed 793: 32.386439891053996
Speed 794: 31.802453030678627
Speed 795: 32.05237104464991
Speed 796: 31.870892894002615
Speed 797: 32.39819284434132
Speed 798: 31.96411684230516
Speed 799: 32.46451192681194
Speed 800: 32.62035869213018
Speed 801: 32.660655535162114
Speed 802: 31.953445593808766
Speed 803: 32.14020101394848
Speed 804: 32.70363526274665
Speed 805: 33.178718665812106
Speed 806: 33.9635668751416
Speed 807: 33.69561447172463
Speed 808: 33.949976663688204
Speed 809: 34.13461332822387
Speed 810: 34.08375267173906
Speed 811: 33.040889409304036
Speed 812: 32.93927951608298
Speed 813: 32.565107776920456
Speed 814: 33.40384670461775
Speed 815: 33.527917524126345
Speed 816: 33.217533346494434
Speed 817: 34.375352877996136
Speed 818: 33.945972493744975
Speed 819: 33.92628969452457
Speed 820: 33.35078330158225
Speed 821: 32.749340654440886
Speed 822: 32.781898430418074
Speed 823: 33.280532164089365
Speed 824: 33.226383839567404
Speed 825: 32.58335715042514
Speed 826: 32.73732869351979
Speed 827: 33.474863239184934
Speed 828: 33.63896816452599
Speed 829: 34.55433547875676
Speed 830: 34.806230074293914
Speed 831: 35.50720373810776
Speed 832: 36.47021297617954
Speed 833: 36.65099731743468
Speed 834: 36.54975469049628
Speed 835: 36.90596927574315
Speed 836: 36.400114415152956
Speed 837: 36.39215947201771
Speed 838: 35.88800490126439
Speed 839: 35.984455525864604
Speed 840: 35.88565934506903
Speed 841: 36.01915665053142
Speed 842: 36.05104758672221
Speed 843: 35.70035630492152
Speed 844: 36.4289014424705
Speed 845: 36.12585177321224
Speed 846: 36.444062025364175
Speed 847: 37.18896329389689
Speed 848: 37.52056046543146
Speed 849: 37.07202783245405
Speed 850: 37.03712122541891
Speed 851: 36.48085632419009
Speed 852: 37.39010974283478
Speed 853: 36.69266434274773
Speed 854: 36.663100897793086
Speed 855: 36.41045688373635
Speed 856: 36.29875381695691
Speed 857: 36.63664464302295
Speed 858: 36.744355746941366
Speed 859: 37.70547728476601
Speed 860: 38.18067061878426
Speed 861: 38.697655795890554
Speed 862: 38.18370519450238
Speed 863: 37.860763028604126
Speed 864: 37.220973312618796
Speed 865: 37.05237598346404
Speed 866: 36.98448006574924
Speed 867: 36.71635277633006
Speed 868: 36.31066508516837
Speed 869: 36.4595905093425
Speed 870: 36.30183527962807
Speed 871: 35.54077502223963
Speed 872: 35.59654576621387
Speed 873: 35.82115842035598
Speed 874: 36.12078772500871
Speed 875: 36.665312214722505
Speed 876: 36.4838260276113
Speed 877: 37.1505809751465
Speed 878: 37.892885746012304
Speed 879: 37.79020748936734
Speed 880: 37.34716707666016
Speed 881: 37.26655200464244
Speed 882: 36.91786480940332
Speed 883: 38.019528926310514
Speed 884: 37.61257930545926
Speed 885: 38.30990177703636
Speed 886: 38.474433562245586
Speed 887: 38.70214722611935
Speed 888: 38.18473867948001
Speed 889: 38.64677049282312
Speed 890: 39.161052170197834
Speed 891: 39.23581618278746
Speed 892: 38.999102462304
Speed 893: 38.75753963320702
Speed 894: 38.339287694951565
Speed 895: 38.41783383860613
Speed 896: 38.972464840616
Speed 897: 38.90488939100039
Speed 898: 39.4740120342959
Speed 899: 39.8797460550804
Speed 900: 39.946181630371
Speed 901: 40.585575837860496
Speed 902: 40.41535570069589
Speed 903: 40.773885428732704
Speed 904: 41.23351710592721
Speed 905: 40.79703002511196
Speed 906: 39.58050814173902
Speed 907: 39.240997000896066
Speed 908: 38.79639225771512
Speed 909: 38.2244555253789
Speed 910: 38.82161705777707
Speed 911: 39.217913288875366
Speed 912: 39.93238526571528
Speed 913: 39.41076760951124
Speed 914: 39.18551118628785
Speed 915: 38.65049986412201
Speed 916: 37.93495510720247
Speed 917: 37.667428697515874
Speed 918: 37.756434980500416
Speed 919: 37.92035762932704
Speed 920: 38.39932366102385
Speed 921: 38.530673208907224
Speed 922: 37.96991577603329
Speed 923: 36.99801684276496
Speed 924: 37.4919821112726
Speed 925: 37.75037996880268
Speed 926: 37.9029871727344
Speed 927: 38.211477576036
Speed 928: 37.988952875575514
Speed 929: 38.01561400709678
Speed 930: 37.958023095670164
