Lane: 2
Distance: -62.188827938722
Speed 391: 19.26888312056706
Speed 392: 18.531302879051378
Speed 393: 19.03664973704528
Speed 394: 18.665035967036623
Speed 395: 18.467424934111595
Speed 396: 18.05453525248596
Speed 397: 18.099345181405585
Speed 398: 17.14643624400562
Speed 399: 16.862393383862024
Speed 400: 16.604515111219346
Speed 401: 17.23648021240094
Speed 402: 17.31182928429455
Speed 403: 17.6595884400427
Speed 404: 17.662557847235952
Speed 405: 17.138107661504595
Speed 406: 17.59171009559622
Speed 407: 17.168989424562437
Speed 408: 16.905867754176057
Speed 409: 16.99691764358084
Speed 410: 17.469687038304393
Speed 411: 17.368994766663022
Speed 412: 18.12425713265466
Speed 413: 17.83851792512861
Speed 414: 18.171312568605927
Speed 415: 18.17312071908128
Speed 416: 18.946456638187488
Speed 417: 19.05365964481798
Speed 418: 18.11500323578993
Speed 419: 18.659170840694685
Speed 420: 18.61839658402442
Speed 421: 18.34186562849023
Speed 422: 18.95334800945065
Speed 423: 18.787693691435898
Speed 424: 19.087687063017068
Speed 425: 18.70349540336823
Speed 426: 18.285430339954235
Speed 427: 19.19072122024604
Speed 428: 18.797204851614698
Speed 429: 18.504819383405962
Speed 430: 17.65065898747212
Speed 431: 18.46565010947603
Speed 432: 18.66464927112358
Speed 433: 18.783539087849878
Speed 434: 19.271108293139193
Speed 435: 18.60644000847206
Speed 436: 18.335916617512225
Speed 437: 18.29019775188747
Speed 438: 17.51596222652324
Speed 439: 18.171675789698213
Speed 440: 18.16246126460153
Speed 441: 18.00081694647378
Speed 442: 18.11892969125792
Speed 443: 17.742638549089524
Speed 444: 17.765195050996006
Speed 445: 19.47896432449725
Speed 446: 19.781305339620154
Speed 447: 20.615460869437317
Speed 448: 20.437919308209356
Speed 449: 20.06213481314389
Speed 450: 20.216986607829718
Speed 451: 19.5461341361177
Speed 452: 18.392655253394803
Speed 453: 18.758451505905875
Speed 454: 19.07912057839199
Speed 455: 19.496046189268526
Speed 456: 19.510131125863523
Speed 457: 20.499317475803355
Speed 458: 20.455653382274548
Speed 459: 20.17867101187926
Speed 460: 18.675421654375597
Speed 461: 18.651838720548977
Speed 462: 19.067777613078817
Speed 463: 19.071208212348566
Speed 464: 19.633319079571947
Speed 465: 20.780759662699644
Speed 466: 20.694084558511044
Speed 467: 21.309711338307697
Speed 468: 20.516785050717683
Speed 469: 21.032444602895996
Speed 470: 21.06418984308938
Speed 471: 20.95349459391585
Speed 472: 20.871795133912606
Speed 473: 20.793643399743285
Speed 474: 20.63924194507066
Speed 475: 20.73857843014549
Speed 476: 20.65143236311229
Speed 477: 20.07353612363069
Speed 478: 20.28206306812675
Speed 479: 19.978129093932015
Speed 480: 20.50212240132808
Speed 481: 20.48520891804189
Speed 482: 20.548720894702488
Speed 483: 19.524104938080153
Speed 484: 18.895764873996093
Speed 485: 19.365572070749817
Speed 486: 18.99866370773673
Speed 487: 18.732444878237253
Speed 488: 18.593474894603112
Speed 489: 19.275346191016784
Speed 490: 19.462415189917575
Speed 491: 20.11754749160924
Speed 492: 19.983673592843644
Speed 493: 20.09026172472684
Speed 494: 19.488639997038852
Speed 495: 20.07765561461054
Speed 496: 20.131979716457966
Speed 497: 20.154044265856104
Speed 498: 20.323202035468935
Speed 499: 21.046598072429095
Speed 500: 20.9393505191848
Speed 501: 21.770869998062253
Speed 502: 21.34510870586036
Speed 503: 21.556201009844905
Speed 504: 22.560810290432343
Speed 505: 22.31590292480304
Speed 506: 22.43853085152475
Speed 507: 22.877283382942966
Speed 508: 22.808333533493613
Speed 509: 22.058156895411447
Speed 510: 21.530177215876968
Speed 511: 21.820643510303885
Speed 512: 22.266401170298508
Speed 513: 22.658678837459007
Speed 514: 23.23189484439293
Speed 515: 23.26788744186094
Speed 516: 23.37200402721644
Speed 517: 22.612569697637678
Speed 518: 22.771234174488846
Speed 519: 23.077574567184396
Speed 520: 22.7859689197764
Speed 521: 23.107969769223857
Speed 522: 22.200025346964946
Speed 523: 22.575575145862214
Speed 524: 22.725717307672614
Speed 525: 23.781021574466624
Speed 526: 24.487564342899258
Speed 527: 25.241054522178523
Speed 528: 25.649753070362607
Speed 529: 25.973060877320236
Speed 530: 25.382245219863773
Speed 531: 25.21469956968788
Speed 532: 26.128063805018314
Speed 533: 25.39998158065677
Speed 534: 25.174840663250205
Speed 535: 24.46522362284287
Speed 536: 25.190699529858936
Speed 537: 24.90780886558613
Speed 538: 25.680076048551776
Speed 539: 25.473194801692127
Speed 540: 25.22112876161026
Speed 541: 25.86039335610259
Speed 542: 26.32980921929948
Speed 543: 24.971669064690694
Speed 544: 25.197239459619293
Speed 545: 25.49732289874544
Speed 546: 25.602226364195896
Speed 547: 25.27339736228351
Speed 548: 25.287601584603305
Speed 549: 25.088570844120472
Speed 550: 25.19423235792546
Speed 551: 25.09303522649493
Speed 552: 24.782071147375458
Speed 553: 24.863956370527767
Speed 554: 25.265175825619963
Speed 555: 25.409678771817646
Speed 556: 25.13285757685203
Speed 557: 25.300984587037235
Speed 558: 25.83588078296672
Speed 559: 26.633582867254812
Speed 560: 27.23735915933453
Speed 561: 27.506049256014048
Speed 562: 27.001487240407105
Speed 563: 26.318710876946668
Speed 564: 26.21752027008713
Speed 565: 25.51292787930905
Speed 566: 25.120535514778737
Speed 567: 25.035474362403153
Speed 568: 24.793369151533703
Speed 569: 24.629410123378495
Speed 570: 23.96540780972944
Speed 571: 24.081141189626045
Speed 572: 24.579395215159497
Speed 573: 24.305326481264913
Speed 574: 24.66820415336052
Speed 575: 25.99956751021956
Speed 576: 25.953661995152334
Speed 577: 26.2792669991271
Speed 578: 26.377652044170777
Speed 579: 26.8624639087828
Speed 580: 26.00313897047675
Speed 581: 25.474660586504143
Speed 582: 25.546392550539835
Speed 583: 25.989873833619068
Speed 584: 26.05513584655154
Speed 585: 25.22284922106772
Speed 586: 24.81104258283852
Speed 587: 24.413689524039913
Speed 588: 24.608185496541438
Speed 589: 24.227166016621226
Speed 590: 23.88676246422084
Speed 591: 24.429136252539692
Speed 592: 25.09679439093899
Speed 593: 24.89015698827097
Speed 594: 25.102608324445907
Speed 595: 24.161866425180236
Speed 596: 24.261029954857907
Speed 597: 24.85601897975582
Speed 598: 25.119409832384495
Speed 599: 25.16994025456323
Speed 600: 24.975618767826912
Speed 601: 24.65222276003121
Speed 602: 24.56268155743431
Speed 603: 23.786960988316153
Speed 604: 24.592190477465277
Speed 605: 24.874295797662686
Speed 606: 24.823077280556046
Speed 607: 24.513174893142377
Speed 608: 24.478005083063504
Speed 609: 24.876902554194924
Speed 610: 25.3826264998044
Speed 611: 24.930781034771528
Speed 612: 24.4440166546847
Speed 613: 25.483131636088835
Speed 614: 26.051428064946677
Speed 615: 26.40568803536068
Speed 616: 26.336364913501995
Speed 617: 26.798375082633388
Speed 618: 26.16175849471783
Speed 619: 26.92764270548535
Speed 620: 26.90975659311677
Speed 621: 27.30518734419615
Speed 622: 27.628296231643738
Speed 623: 27.562510776012775
Speed 624: 27.474827598464042
Speed 625: 28.085619169102035
Speed 626: 28.59886787139333
Speed 627: 27.71275231140312
Speed 628: 26.866549442874888
Speed 629: 26.39343913269681
Speed 630: 25.94666643354696
Speed 631: 25.387403497253345
Speed 632: 25.52345881888449
Speed 633: 25.291606595317504
Speed 634: 25.89466890619859
Speed 635: 26.62110778895712
Speed 636: 26.60676617020832
Speed 637: 27.44849514454477
Speed 638: 27.46060229961513
Speed 639: 27.243206976240177
Speed 640: 27.275599845887136
Speed 641: 27.748029846883668
Speed 642: 26.94079936053372
Speed 643: 26.83649969942149
Speed 644: 26.985202529579926
Speed 645: 27.166744862199195
Speed 646: 26.98252669053774
Speed 647: 27.226919561859475
Speed 648: 27.372980370834906
Speed 649: 27.07702631409871
Speed 650: 28.167825628568096
Speed 651: 28.38760073158375
Speed 652: 28.222009056496834
Speed 653: 27.936149539757615
Speed 654: 28.45085399887307
Speed 655: 28.501883894405104
Speed 656: 29.7759402433127
Speed 657: 29.557978181836656
Speed 658: 28.93667471261051
Speed 659: 28.92282548319371
Speed 660: 29.010359212612432
Speed 661: 27.951133895292283
Speed 662: 27.796549638101542
Speed 663: 27.612341917407743
Speed 664: 27.42796014930497
Speed 665: 27.112847275489667
Speed 666: 26.441251003945446
Speed 667: 26.820270029656324
Speed 668: 26.528349607661486
Speed 669: 26.016498881461057
Speed 670: 25.636531747552105
Speed 671: 25.400370127678627
Speed 672: 25.45469369003514
Speed 673: 25.788863183215383
Speed 674: 25.31227343420785
Speed 675: 25.072624735430633
Speed 676: 24.399870871420646
Speed 677: 22.703720874709457
Speed 678: 22.781617840075253
Speed 679: 23.541619598825623
Speed 680: 23.802661225502035
Speed 681: 23.54913124743054
Speed 682: 23.597370818733157
Speed 683: 23.009960768235626
Speed 684: 22.948814589219335
Speed 685: 22.734959962690546
Speed 686: 22.308602846656854
Speed 687: 22.51142896155918
Speed 688: 23.811362543748707
Speed 689: 24.644087296966063
Speed 690: 24.608050786305014
Speed 691: 25.050108113662944
Speed 692: 25.481461830697757
Speed 693: 25.157692817854848
Speed 694: 25.479644854605155
Speed 695: 24.75914880535208
Speed 696: 24.35649960942629
Speed 697: 24.475876044629356
Speed 698: 24.268482213450792
Speed 699: 25.146721534965902
Speed 700: 25.470741752243576
Speed 701: 25.27972269166059
Speed 702: 25.04443283510385
Speed 703: 25.137918139210495
Speed 704: 24.6101524948894
Speed 705: 24.907958471536677
Speed 706: 24.22030749656394
Speed 707: 24.53181259454431
Speed 708: 24.4495152285541
Speed 709: 24.656821987599734
Speed 710: 24.15052902493075
Speed 711: 24.27302162847481
Speed 712: 25.47919549923114
Speed 713: 25.250587123000805
Speed 714: 25.40928705316532
Speed 715: 26.162070528043973
Speed 716: 26.54292260047404
Speed 717: 26.758865342546354
Speed 718: 26.25202070628576
Speed 719: 25.613226520137435
Speed 720: 25.639942740478663
Speed 721: 25.408324812822062
Speed 722: 25.39879570593442
Speed 723: 25.501624042944176
Speed 724: 25.163410123522734
Speed 725: 25.410461636529693
Speed 726: 26.339739730825244
Speed 727: 25.835069237135023
Speed 728: 25.60029605787457
Speed 729: 25.57549072853457
Speed 730: 26.145720565504867
Speed 731: 25.552529565164015
Speed 732: 25.019955512971976
Speed 733: 23.938125006563794
Speed 734: 23.717943899956868
Speed 735: 24.058016782967783
Speed 736: 24.590629137456855
Speed 737: 24.76920596811072
Speed 738: 24.468727478419492
Speed 739: 24.82196328527068
Speed 740: 24.92412258057874
Speed 741: 23.963769781113776
Speed 742: 23.349722364806006
Speed 743: 24.105655017404153
Speed 744: 24.26675755889179
Speed 745: 23.579360364637502
Speed 746: 23.989336918668393
Speed 747: 24.52005439854971
Speed 748: 24.302537383819864
Speed 749: 24.631378432013257
Speed 750: 22.76132811303737
Speed 751: 23.248116510631448
Speed 752: 23.835694206591384
Speed 753: 23.273342849209516
Speed 754: 23.414385548967168
Speed 755: 23.24532527744345
Speed 756: 23.194060537058036
Speed 757: 22.9816203147905
Speed 758: 22.31547258136309
Speed 759: 23.260674432903915
Speed 760: 23.105519008114307
Speed 761: 23.15789653024542
Speed 762: 22.653196240119705
Speed 763: 22.13476265955753
Speed 764: 22.34106186709528
Speed 765: 22.604257907170837
Speed 766: 23.043219991833208
Speed 767: 23.59510699308005
Speed 768: 23.49000322282967
Speed 769: 23.267901690833195
Speed 770: 23.641308607257663
Speed 771: 23.322589005542447
Speed 772: 23.758468253491362
Speed 773: 23.945718397112508
Speed 774: 24.523231614404256
Speed 775: 24.85842745882817
Speed 776: 24.331204546882592
Speed 777: 23.898387726089577
Speed 778: 24.26463037459327
Speed 779: 25.21815829580216
Speed 780: 24.55675244541065
Speed 781: 24.568358247573286
Speed 782: 24.709195526313533
Speed 783: 23.946306770380758
Speed 784: 24.185369268562265
Speed 785: 24.138807872538546
Speed 786: 23.090529131930722
Speed 787: 23.90139312105552
Speed 788: 23.469789011519982
Speed 789: 22.82853730437246
Speed 790: 23.038608115478308
Speed 791: 23.317351513430754
Speed 792: 23.68555721527889
Speed 793: 23.492555534174237
Speed 794: 23.487098365228782
Speed 795: 23.12169498364185
Speed 796: 22.466596330825745
Speed 797: 23.006161655352862
Speed 798: 22.954780312843965
Speed 799: 22.863623185132486
Speed 800: 21.86398938913482
Speed 801: 21.77480383699465
Speed 802: 21.353556588448924
Speed 803: 21.266249761874015
Speed 804: 21.15662768594558
Speed 805: 20.933395290279098
Speed 806: 21.402814611734666
Speed 807: 21.626341687896744
Speed 808: 22.18991894513252
Speed 809: 21.527505260152655
Speed 810: 21.203027296428747
Speed 811: 21.182886887267603
Speed 812: 20.979567402315887
Speed 813: 20.939938539567517
Speed 814: 20.348886839913355
Speed 815: 19.990797811282235
Speed 816: 19.170020833856228
Speed 817: 18.725008057969607
Speed 818: 19.072096418165614
Speed 819: 18.96499297578264
Speed 820: 19.717869595161392
Speed 821: 19.420102658008553
Speed 822: 19.479638198444718
Speed 823: 18.873012033368507
Speed 824: 20.17334796857721
Speed 825: 20.084037669226984
Speed 826: 20.498852589376693
Speed 827: 20.70554509981027
Speed 828: 20.413605692390632
Speed 829: 19.74815505162279
Speed 830: 19.826226613892192
Speed 831: 19.547831741710525
Speed 832: 19.47007959096466
Speed 833: 19.79573062036335
Speed 834: 19.83485119828354
Speed 835: 20.02340934696784
Speed 836: 20.098432634995724
Speed 837: 19.36480796867047
Speed 838: 20.06283906652114
Speed 839: 20.650765214738517
Speed 840: 20.082682787610157
Speed 841: 20.335333093323744
Speed 842: 20.004320958242815
Speed 843: 19.63086278971118
Speed 844: 19.628441959043656
Speed 845: 20.502276074292507
Speed 846: 21.03125485503345
Speed 847: 21.33386553419938
Speed 848: 20.758562716322352
Speed 849: 22.03578742569804
Speed 850: 22.472652948528378
Speed 851: 21.29823423857082
Speed 852: 21.49797140617507
Speed 853: 21.253624048216025
Speed 854: 21.45861522619051
Speed 855: 21.658935409595273
Speed 856: 21.19967587136022
Speed 857: 22.112618747514066
Speed 858: 22.21251105822378
Speed 859: 22.683185011478983
Speed 860: 23.358896793853084
Speed 861: 22.98981799487709
Speed 862: 22.53393375247383
Speed 863: 23.09488742689771
Speed 864: 23.791306143276138
Speed 865: 23.10279685788057
Speed 866: 24.1084184509594
Speed 867: 23.990666793792474
Speed 868: 24.336559058048667
Speed 869: 24.61875316260103
Speed 870: 24.133082002684368
Speed 871: 23.701057933210755
Speed 872: 22.659261763563293
Speed 873: 22.083686695750014
Speed 874: 21.3424487153787
Speed 875: 21.362543973263847
Speed 876: 22.047245049624888
Speed 877: 22.03367258429165
Speed 878: 22.203099665383018
Speed 879: 22.592101437066983
Speed 880: 22.931956157577133
Speed 881: 22.739040407521383
Speed 882: 22.007367877104635
Speed 883: 21.79246512208431
Speed 884: 21.823944799716262
Speed 885: 21.388122193330858
Speed 886: 21.569102548681382
Speed 887: 21.42274650071031
Speed 888: 21.733657264465755
Speed 889: 21.33203752637334
Speed 890: 20.87105369671865
Speed 891: 21.75808186557062
Speed 892: 21.772459984427464
Speed 893: 22.048941909125233
Speed 894: 21.49973078267916
Speed 895: 21.311098554938095
Speed 896: 21.652183296341903
Speed 897: 22.434991226164946
Speed 898: 22.072748688765174
Speed 899: 21.67128998304569
Speed 900: 21.659955512873516
Speed 901: 20.897757937999085
Speed 902: 20.882691284760273
Speed 903: 20.850327092452577
Speed 904: 21.212701667617207
Speed 905: 21.920006538961694
Speed 906: 22.20492869786174
Speed 907: 22.575704223341585
Speed 908: 22.601843698908734
Speed 909: 22.421971410670654
Speed 910: 21.423982976092272
Speed 911: 20.980872566504964
Speed 912: 21.089505908851628
Speed 913: 20.26670904695663
Speed 914: 20.388153958348266
Speed 915: 20.18773660321429
Speed 916: 19.676956676923446
Speed 917: 19.441944518595946
Speed 918: 19.806335279226747
Speed 919: 20.249085834036485
Speed 920: 19.280575130311867
Speed 921: 19.205833124237532
Speed 922: 19.662775453379286
Speed 923: 19.533828023574607
Speed 924: 19.588235659031714
Speed 925: 18.84053022140158
Speed 926: 18.600513392992433
Speed 927: 19.514901107686544
Speed 928: 19.12086709042887
Speed 929: 18.400550918830863
