Lane: 1
Distance: -61.868589959640374
Speed 226: 14.983569370233557
Speed 227: 13.932394082493285
Speed 228: 13.503153688031151
Speed 229: 14.058239704456785
Speed 230: 13.930952817333267
Speed 231: 13.810139951346054
Speed 232: 14.09526265876868
Speed 233: 14.365530304775744
Speed 234: 15.23516802071507
Speed 235: 15.55078992208331
Speed 236: 15.330647622782537
Speed 237: 15.358165918620356
Speed 238: 15.745218083052318
Speed 239: 16.226052530186724
Speed 240: 15.774740601243654
Speed 241: 16.109632227737563
Speed 242: 16.993198018920143
Speed 243: 16.90648758770786
Speed 244: 16.912142718888944
Speed 245: 16.449411462566584
Speed 246: 15.918474454566313
Speed 247: 15.924241692607898
Speed 248: 16.318287876286277
Speed 249: 16.168916439626887
Speed 250: 16.721742027831016
Speed 251: 17.175643333144166
Speed 252: 16.992569825518128
Speed 253: 17.357616735965813
Speed 254: 17.292946301239855
Speed 255: 17.339421269261432
Speed 256: 17.876350534893
Speed 257: 19.095692533160985
Speed 258: 18.39758484996044
Speed 259: 18.232419240274044
Speed 260: 18.812549275807278
Speed 261: 18.6904287273738
Speed 262: 18.4757475458317
Speed 263: 19.30959213545572
Speed 264: 19.27917389923705
Speed 265: 19.672822934219294
Speed 266: 19.51815498391004
Speed 267: 18.738836169370174
Speed 268: 18.483285494868255
Speed 269: 18.825168513051867
Speed 270: 18.921659648518716
Speed 271: 18.5227290989688
Speed 272: 19.554664900071664
Speed 273: 19.613612592320827
Speed 274: 19.11593258456826
Speed 275: 19.765688790436414
Speed 276: 20.22399022648455
Speed 277: 19.94402307979937
Speed 278: 20.271110294026755
Speed 279: 20.66638386082816
Speed 280: 20.89755451816713
Speed 281: 20.962481713003527
Speed 282: 20.07844272276236
Speed 283: 19.91675241945026
Speed 284: 19.89029515312703
Speed 285: 19.59861373528756
Speed 286: 19.42049076004489
Speed 287: 19.771244324514846
Speed 288: 19.52189288472854
Speed 289: 18.67380688619339
Speed 290: 18.36089264547941
Speed 291: 18.093100790527075
Speed 292: 18.012155119063852
Speed 293: 17.398774970670708
Speed 294: 17.243455914016586
Speed 295: 16.805025710086714
Speed 296: 17.194799299451386
Speed 297: 17.098029883322415
Speed 298: 17.37181415575908
Speed 299: 17.510220118481524
Speed 300: 16.86793478762233
Speed 301: 16.846755022183135
Speed 302: 17.681697195165444
Speed 303: 16.876271985480283
Speed 304: 17.350195362667836
Speed 305: 17.399518544311807
Speed 306: 16.644186456889454
Speed 307: 16.930894552089327
Speed 308: 17.432621751095116
Speed 309: 17.402126335390914
Speed 310: 17.555708902719378
Speed 311: 18.466905158366977
Speed 312: 18.164196284358898
Speed 313: 19.078203955118905
Speed 314: 19.899098109436924
Speed 315: 19.236451469471316
Speed 316: 19.29822196418202
Speed 317: 19.331688128408484
Speed 318: 19.97839334098275
Speed 319: 20.562932824264884
Speed 320: 21.318012534142866
Speed 321: 20.5083508652761
Speed 322: 21.196928722120006
Speed 323: 21.48088697295346
Speed 324: 20.561550510132022
Speed 325: 21.218091805153744
Speed 326: 20.664545717217877
Speed 327: 21.051025148017416
Speed 328: 20.757984205523584
Speed 329: 20.655064390191335
Speed 330: 20.87686638845091
Speed 331: 20.772017192459963
Speed 332: 20.04593082133707
Speed 333: 20.198832246309863
Speed 334: 19.622572256478858
Speed 335: 19.894750036429027
Speed 336: 19.268615127634476
Speed 337: 19.338281898815122
Speed 338: 19.52038584857522
Speed 339: 20.527244521759336
Speed 340: 19.558445817049698
Speed 341: 19.716525917247935
Speed 342: 19.08635780738541
Speed 343: 19.32566426266558
Speed 344: 19.269540380297965
Speed 345: 19.654130832333983
Speed 346: 20.362223675496917
Speed 347: 20.193491676433478
Speed 348: 20.186806606178184
Speed 349: 20.63887774834246
Speed 350: 20.374307177050948
Speed 351: 20.575889327090326
Speed 352: 20.995318797481136
Speed 353: 20.457224872772155
Speed 354: 19.694738600664955
Speed 355: 19.782595057390573
Speed 356: 20.22095818700782
Speed 357: 19.46847475386212
Speed 358: 19.714021658522473
Speed 359: 19.53132530523958
Speed 360: 19.44552353369575
Speed 361: 19.961353061606403
Speed 362: 20.03160532837245
Speed 363: 19.60406294692951
Speed 364: 19.59793545926534
Speed 365: 19.481124343252247
Speed 366: 19.340549503906033
Speed 367: 19.930217140864126
Speed 368: 19.602873200604616
Speed 369: 19.206317009160216
Speed 370: 19.33154378261017
Speed 371: 19.651000075619088
Speed 372: 19.58408135469836
Speed 373: 18.968305539818026
Speed 374: 19.022678754318836
Speed 375: 20.234806187379302
Speed 376: 20.51796283453927
Speed 377: 19.686852862643477
Speed 378: 19.21103011197652
Speed 379: 19.25778045812312
Speed 380: 19.528693979486363
Speed 381: 19.180857201130742
Speed 382: 20.2629436658181
Speed 383: 20.531869932336537
Speed 384: 20.69819186540846
Speed 385: 21.32666528854726
Speed 386: 21.449474754127248
Speed 387: 20.466744253038954
Speed 388: 20.269632896041582
Speed 389: 19.949989556915305
Speed 390: 19.781336338217304
Speed 391: 19.83835065270508
Speed 392: 20.184604179551734
Speed 393: 19.797722506337315
Speed 394: 19.415109626730636
Speed 395: 19.376289755904036
Speed 396: 19.664124912026164
Speed 397: 19.9396419077844
Speed 398: 20.23978860082348
Speed 399: 20.794567732462607
Speed 400: 20.614075104714775
Speed 401: 21.174139419843446
Speed 402: 21.341411543114393
Speed 403: 21.420359687114853
Speed 404: 22.321081921487107
Speed 405: 22.161709494766615
Speed 406: 21.77857667767251
Speed 407: 22.5111521210566
Speed 408: 22.48872250403844
Speed 409: 23.04137181362193
Speed 410: 23.240610579624473
Speed 411: 22.364401117306187
Speed 412: 22.504912598234963
Speed 413: 22.81721720411529
Speed 414: 22.780944067820066
Speed 415: 23.0926195914871
Speed 416: 23.688707284961332
Speed 417: 24.42447339567472
Speed 418: 24.820458917904784
Speed 419: 24.398080367340025
Speed 420: 24.46015258661327
Speed 421: 24.10320073125767
Speed 422: 23.872989335651464
Speed 423: 23.63514850793291
Speed 424: 23.608449028760614
Speed 425: 23.719388815264995
Speed 426: 24.761335472448916
Speed 427: 24.88509298015374
Speed 428: 25.77646600264293
Speed 429: 25.769721483677753
Speed 430: 26.153707233654913
Speed 431: 25.975961381857637
Speed 432: 25.99406739640192
Speed 433: 25.635745689457185
Speed 434: 25.982116938620415
Speed 435: 25.592549944057158
Speed 436: 25.443839313380057
Speed 437: 25.554007355700474
Speed 438: 25.771499440332754
Speed 439: 26.033951207303463
Speed 440: 25.797055976230283
Speed 441: 25.117395913867604
Speed 442: 23.987408076531494
Speed 443: 23.54066752952756
Speed 444: 23.212309877903827
Speed 445: 22.865814698536752
Speed 446: 22.444987838110602
Speed 447: 22.675298021914287
Speed 448: 22.537846942274534
Speed 449: 22.4692703991494
Speed 450: 22.07612821299301
Speed 451: 22.89201789753873
Speed 452: 22.754005026939318
Speed 453: 21.57842861813766
Speed 454: 21.189811838155816
Speed 455: 20.525622647814895
Speed 456: 19.825024048147956
Speed 457: 20.05637048633104
Speed 458: 21.247213689329044
Speed 459: 20.64272077797292
Speed 460: 20.43328705541038
Speed 461: 20.04062634603354
Speed 462: 18.958350634786655
Speed 463: 19.53064122983785
Speed 464: 19.05539033170653
Speed 465: 19.437451939168803
Speed 466: 20.097196824388465
Speed 467: 20.037034487065476
Speed 468: 19.50987971400016
Speed 469: 18.130415951881396
Speed 470: 18.460293660772123
Speed 471: 19.531996416445697
Speed 472: 19.30655794702689
Speed 473: 19.539111679617942
Speed 474: 19.34523967156047
Speed 475: 19.04187188753926
Speed 476: 19.810151331652488
Speed 477: 19.89572978005657
Speed 478: 19.902511389345456
Speed 479: 19.966772303283463
Speed 480: 20.028664854469554
Speed 481: 19.222321565731065
Speed 482: 19.137368434512954
Speed 483: 19.9967640018646
Speed 484: 20.394402034870804
Speed 485: 20.113308939997268
Speed 486: 20.210284076536148
Speed 487: 20.840437877752024
Speed 488: 21.00674945137146
Speed 489: 22.25474673259595
Speed 490: 22.42218298220559
Speed 491: 22.54422554779242
Speed 492: 22.003488276783646
Speed 493: 21.167882983006148
Speed 494: 21.682608735299265
Speed 495: 21.484832585189174
Speed 496: 21.102441599413574
Speed 497: 21.38444235415918
Speed 498: 21.077477700353153
Speed 499: 21.43029600664876
Speed 500: 21.5508321698334
Speed 501: 21.238199895860863
Speed 502: 21.36699788124717
Speed 503: 20.628747931552795
Speed 504: 20.848563190719513
Speed 505: 20.59185795950996
Speed 506: 20.573404698821815
Speed 507: 21.19043697386025
Speed 508: 21.20598393978054
Speed 509: 20.878673420891477
Speed 510: 21.371887979378542
Speed 511: 21.349109279265903
Speed 512: 21.950750334005576
Speed 513: 21.577819169657808
Speed 514: 21.42889636366429
Speed 515: 20.93777871236664
Speed 516: 20.2768660947301
Speed 517: 20.35854450437359
Speed 518: 20.046060886033946
Speed 519: 19.67520467911727
Speed 520: 19.743316068990488
Speed 521: 19.21359135552545
Speed 522: 19.173104385936785
Speed 523: 18.910830294960938
Speed 524: 19.82996321913787
Speed 525: 19.41192745662526
Speed 526: 18.732348513580213
Speed 527: 18.45560192720344
Speed 528: 18.532970212147344
Speed 529: 18.094039574562064
Speed 530: 17.816778005455877
Speed 531: 17.178833423093938
Speed 532: 16.755195624077174
Speed 533: 16.924940694340314
Speed 534: 17.368332663601844
Speed 535: 17.566833069079134
Speed 536: 18.048312890352292
Speed 537: 18.008449440197744
Speed 538: 18.330870838235725
Speed 539: 18.53320676365274
Speed 540: 18.522565267225133
Speed 541: 17.303498987467794
Speed 542: 17.220643715129537
Speed 543: 17.68182125865759
Speed 544: 17.279076685471605
Speed 545: 18.187906030417842
Speed 546: 18.60119576462966
Speed 547: 19.360454610824984
Speed 548: 20.242181245755155
Speed 549: 19.191841449076158
Speed 550: 19.6704976511707
Speed 551: 19.79443528500489
Speed 552: 20.385721201791196
Speed 553: 20.8749808717102
Speed 554: 20.588398657859813
Speed 555: 20.09617562464669
Speed 556: 19.599082447921578
Speed 557: 19.683736496867155
Speed 558: 19.21787935839896
Speed 559: 18.7406977777734
Speed 560: 18.434394515648666
Speed 561: 18.59763235728997
Speed 562: 18.1968476096686
Speed 563: 18.721120788237815
Speed 564: 18.330331527141926
Speed 565: 19.01407325680538
Speed 566: 18.5033602584656
Speed 567: 18.402903214039327
Speed 568: 18.454179266968243
Speed 569: 17.972374574873438
Speed 570: 17.605058258897934
Speed 571: 17.728500008811714
Speed 572: 17.495419209274964
Speed 573: 17.21178663967621
Speed 574: 17.00340059362473
Speed 575: 17.09480170402744
Speed 576: 16.675093024750737
Speed 577: 17.506803598569697
Speed 578: 16.564980798509694
Speed 579: 16.5845160521017
Speed 580: 16.510123629625763
Speed 581: 16.332035844901377
Speed 582: 15.631349848076534
Speed 583: 15.94129520876604
Speed 584: 15.105513292497136
Speed 585: 15.366519352150753
Speed 586: 15.315149206735555
Speed 587: 15.045652087072607
Speed 588: 14.406459172169923
Speed 589: 14.045799010086702
Speed 590: 12.870143431290819
Speed 591: 13.178729832342956
Speed 592: 13.247777038442424
Speed 593: 13.50404778076358
Speed 594: 12.903487843331368
Speed 595: 12.605280348377764
Speed 596: 12.902847989998234
Speed 597: 13.01980147342512
Speed 598: 13.570117181105758
Speed 599: 13.782485089111185
Speed 600: 13.951106562397554
Speed 601: 14.020574797619568
Speed 602: 14.723546654262167
Speed 603: 14.484369944392252
Speed 604: 14.161910625232334
Speed 605: 14.16848564213855
Speed 606: 14.149747643690876
Speed 607: 14.027940573030156
Speed 608: 14.46764278132413
Speed 609: 14.661274519287838
Speed 610: 14.409147032680774
Speed 611: 15.48799774752576
Speed 612: 15.203354913183734
Speed 613: 15.497848104801857
Speed 614: 15.07189312259942
Speed 615: 14.80158261899004
Speed 616: 14.625953395721924
Speed 617: 15.555556291436206
Speed 618: 15.609120215170504
Speed 619: 15.703180963378887
Speed 620: 14.98379228861071
Speed 621: 15.097716241640976
Speed 622: 14.582630321483421
Speed 623: 14.24453221152499
Speed 624: 14.46653000003469
Speed 625: 14.230950440544028
Speed 626: 14.98767037558323
Speed 627: 15.633705918960027
Speed 628: 15.726231246206419
Speed 629: 15.762448728217548
Speed 630: 15.67196651487054
Speed 631: 15.833873566722714
Speed 632: 16.068895756719204
Speed 633: 15.941732651088362
Speed 634: 15.359621979236627
Speed 635: 15.487986699085559
Speed 636: 15.57642244006867
Speed 637: 15.239361350854999
Speed 638: 15.212160060438178
Speed 639: 14.803780407049015
Speed 640: 15.105111921411414
Speed 641: 15.183695601239943
Speed 642: 15.276113557856542
Speed 643: 15.638425470093614
Speed 644: 16.73424253839035
Speed 645: 16.754007159526132
Speed 646: 17.048272167297775
Speed 647: 17.5913904259955
Speed 648: 17.54471784878105
Speed 649: 17.993429120172568
Speed 650: 18.620731574835812
Speed 651: 18.626940123228053
Speed 652: 20.047823795541763
Speed 653: 19.174198787336486
Speed 654: 18.78784342596712
Speed 655: 18.205405751670753
Speed 656: 18.779849093540008
Speed 657: 18.919052357331523
Speed 658: 18.544638393203325
Speed 659: 18.944019201681737
Speed 660: 18.79821913023264
Speed 661: 20.113247542250413
Speed 662: 19.861200190692145
Speed 663: 20.40574384363927
Speed 664: 19.902227826575253
Speed 665: 20.171727128711304
Speed 666: 19.946776075454462
Speed 667: 19.296461091764563
Speed 668: 18.271449152510012
Speed 669: 18.128830635367617
Speed 670: 18.619765953278588
Speed 671: 18.63936889169922
Speed 672: 17.93128952181847
Speed 673: 18.63660029379096
Speed 674: 18.84897772891111
Speed 675: 19.240091481207855
Speed 676: 19.46364807606436
Speed 677: 20.732105175076462
Speed 678: 20.822367171433932
Speed 679: 20.422059476443344
Speed 680: 20.96196928655317
Speed 681: 19.870535607776063
Speed 682: 20.01469068375698
Speed 683: 19.825322460145426
Speed 684: 20.466813065560004
Speed 685: 20.48998920112929
Speed 686: 20.11236788035106
Speed 687: 20.181948866808877
Speed 688: 19.527863307882285
Speed 689: 20.45157031779398
Speed 690: 20.3366203462782
Speed 691: 20.681093437536877
Speed 692: 20.366485012019915
Speed 693: 20.586294068162125
Speed 694: 20.544470624194595
Speed 695: 21.507747941851573
Speed 696: 20.7718771712417
Speed 697: 20.565226517919005
Speed 698: 20.310743100437328
Speed 699: 19.695218089066667
Speed 700: 19.630935290963404
Speed 701: 20.057753779505948
Speed 702: 19.693877937562924
Speed 703: 19.687563381736613
Speed 704: 19.91476918138973
Speed 705: 20.189674383936
Speed 706: 19.930686194726327
Speed 707: 18.724505344543335
Speed 708: 18.501009695904088
Speed 709: 19.535747391739495
Speed 710: 19.066035232431524
Speed 711: 18.53997314891245
Speed 712: 18.641821301852577
Speed 713: 18.64538689790009
Speed 714: 18.30186169687882
Speed 715: 18.294070694776476
Speed 716: 18.2116982683201
Speed 717: 18.397940461814212
Speed 718: 18.618830319563937
Speed 719: 18.077350176142463
Speed 720: 18.42520346946415
Speed 721: 18.315159205250847
Speed 722: 17.995945852117952
Speed 723: 18.518468661050523
Speed 724: 18.504701540865582
Speed 725: 18.324718786039146
Speed 726: 18.193250798665275
Speed 727: 18.457633007444578
Speed 728: 18.549091872422135
Speed 729: 18.88750768445864
Speed 730: 17.974334888150878
Speed 731: 18.539524998805675
Speed 732: 18.49741025934473
Speed 733: 18.77475469072512
Speed 734: 19.473435014073832
Speed 735: 20.158358737461256
Speed 736: 19.471821460970705
Speed 737: 19.979381341191775
Speed 738: 20.111741068221463
Speed 739: 20.62750235921869
Speed 740: 19.83827304739668
Speed 741: 19.342891422058585
Speed 742: 19.47125447324371
Speed 743: 19.021440571791235
Speed 744: 18.82805286833382
Speed 745: 19.532939232312753
Speed 746: 20.64792618858988
Speed 747: 20.553116973306384
Speed 748: 21.029350286525325
Speed 749: 21.11445498691575
Speed 750: 21.584397393486963
Speed 751: 21.850478345876315
Speed 752: 21.23109105348981
Speed 753: 21.875807074471552
Speed 754: 21.446704072518575
Speed 755: 20.796305185221417
Speed 756: 21.3953987321281
Speed 757: 21.227073691469514
Speed 758: 21.648047417831563
Speed 759: 21.919733542330942
Speed 760: 21.438239742137625
Speed 761: 20.63776210355791
Speed 762: 21.51643075469949
Speed 763: 21.863228409197994
Speed 764: 22.595968594487417
Speed 765: 22.506099391219568
Speed 766: 23.12797837068991
Speed 767: 23.98426316443513
Speed 768: 23.85976091606416
Speed 769: 23.725440735634812
Speed 770: 23.77195980828252
Speed 771: 23.753178890655878
Speed 772: 22.423167931798393
Speed 773: 21.94771151495251
Speed 774: 22.08803119677363
Speed 775: 22.234871542376812
Speed 776: 22.363237212032487
Speed 777: 22.212524359367155
Speed 778: 21.195880806965814
Speed 779: 21.25740240896811
Speed 780: 21.364265953059444
Speed 781: 20.910498093022973
Speed 782: 21.08684422961294
Speed 783: 21.215023240691202
Speed 784: 20.944635027555815
Speed 785: 20.882798258109407
Speed 786: 21.301310472930908
Speed 787: 21.447854111446915
Speed 788: 20.98217053178662
Speed 789: 21.765750900450865
Speed 790: 22.346526267773342
Speed 791: 21.93814561877657
Speed 792: 21.579040762793817
Speed 793: 21.26235274824923
Speed 794: 21.555172437466055
Speed 795: 21.89421672139884
Speed 796: 22.18873243246865
Speed 797: 22.54491209946557
Speed 798: 21.90246430891474
Speed 799: 21.621999155777402
Speed 800: 20.66629084027096
Speed 801: 21.085236599435024
Speed 802: 21.593095299061567
Speed 803: 22.140752019103903
Speed 804: 21.94070994196629
Speed 805: 22.10788868088973
Speed 806: 22.30104917283796
Speed 807: 23.059383426025693
Speed 808: 22.10314905928082
Speed 809: 22.47435924388423
Speed 810: 22.305240510079273
Speed 811: 22.129749611279244
Speed 812: 22.44493812975278
Speed 813: 22.66047941780141
Speed 814: 22.235626726552386
Speed 815: 22.496695673074516
Speed 816: 22.69899877751338
Speed 817: 23.524126667958086
Speed 818: 23.648737084865463
Speed 819: 24.04081633817847
Speed 820: 23.29960632440781
Speed 821: 23.07233348736789
Speed 822: 22.586196569621304
Speed 823: 22.56072917939777
Speed 824: 23.414455924715945
Speed 825: 22.551746735518506
Speed 826: 22.397245885904326
Speed 827: 22.374556281414314
Speed 828: 22.121646840247962
Speed 829: 22.815226722395096
Speed 830: 23.37561245926198
Speed 831: 23.881826011266813
Speed 832: 23.72995586625544
Speed 833: 23.677251456017824
Speed 834: 23.93913563598486
Speed 835: 24.010622801822826
Speed 836: 23.601248802964236
Speed 837: 23.974164136587117
Speed 838: 22.918980620604533
Speed 839: 23.45539238789654
Speed 840: 24.32103474428522
Speed 841: 24.50068715702578
Speed 842: 24.938978629595525
Speed 843: 24.924858987917883
Speed 844: 24.406157765550983
Speed 845: 25.080923080434985
Speed 846: 24.64101771535754
Speed 847: 25.748427452532194
Speed 848: 25.571659262785396
Speed 849: 25.603401104701966
Speed 850: 25.60662454061281
Speed 851: 25.811748362494363
Speed 852: 25.52291048385957
Speed 853: 25.358792832525108
Speed 854: 25.964974472027475
Speed 855: 25.249267340837967
Speed 856: 24.908072263540795
Speed 857: 24.464840901145298
Speed 858: 24.411556434915987
Speed 859: 24.445221500760606
Speed 860: 24.341474045647338
Speed 861: 24.487081971313298
Speed 862: 24.9638217513678
Speed 863: 25.36275372069894
Speed 864: 25.277683388248615
Speed 865: 25.392022573845185
Speed 866: 24.956971278949858
Speed 867: 25.61808093903501
Speed 868: 25.708833697725133
Speed 869: 24.489129075943023
Speed 870: 24.315422922005546
Speed 871: 23.861930232813993
Speed 872: 24.35600558304448
Speed 873: 24.058806194935702
Speed 874: 23.71995955418083
Speed 875: 23.467225485922313
Speed 876: 22.589215003606036
Speed 877: 21.857552281274437
Speed 878: 22.123710131659866
Speed 879: 21.72369623790544
Speed 880: 22.30786162947428
Speed 881: 21.785477799683264
Speed 882: 21.817263182783734
Speed 883: 21.649421983710585
Speed 884: 21.075598131040852
Speed 885: 21.1470882669706
Speed 886: 20.822951991838295
Speed 887: 20.826564908112015
Speed 888: 21.04452600170471
Speed 889: 20.60059980338057
Speed 890: 21.833298051874248
Speed 891: 21.54001919146953
Speed 892: 21.933761006836786
Speed 893: 21.895151686014014
Speed 894: 21.940484967910642
Speed 895: 22.027551228164615
Speed 896: 21.670079009527434
Speed 897: 21.648352903251908
Speed 898: 21.6603412744775
Speed 899: 21.744053122292062
Speed 900: 21.55303843835504
Speed 901: 21.53673135529587
Speed 902: 20.895906797744818
Speed 903: 20.75104398985174
Speed 904: 20.453696499778214
Speed 905: 20.47522493685375
Speed 906: 20.662700275757075
Speed 907: 20.668759400422726
Speed 908: 21.550500826570943
Speed 909: 20.874977138941645
Speed 910: 21.46905224675964
Speed 911: 21.714810749873045
Speed 912: 21.715277748640915
Speed 913: 20.76959817513332
Speed 914: 20.996425404791513
Speed 915: 20.810257296830745
Speed 916: 20.925887650029434
Speed 917: 20.21904095176107
Speed 918: 19.92701567794766
Speed 919: 19.873794411915433
Speed 920: 20.56189576677579
Speed 921: 20.349336448408426
Speed 922: 19.395545521143834
Speed 923: 19.536914048152255
Speed 924: 20.284540953328445
Speed 925: 20.135741854637804
Speed 926: 19.762684849217635
Speed 927: 19.92390679892628
Speed 928: 19.219772502540096
Speed 929: 19.29279420746681
