Lane: 3
Distance: -22.005493584550166
Speed 262: 44.07808984363094
Speed 263: 45.089825818515926
Speed 264: 45.3425192878046
Speed 265: 45.52214386606133
Speed 266: 44.73089662707045
Speed 267: 45.85269757436177
Speed 268: 45.1413001200486
Speed 269: 46.102462497770794
Speed 270: 45.04493449017689
Speed 271: 45.7476172095391
Speed 272: 46.55664434403921
Speed 273: 46.1444397833753
Speed 274: 46.35572996951174
Speed 275: 46.62947025556407
Speed 276: 46.22257301394842
Speed 277: 45.49801420857995
Speed 278: 44.83915553700957
Speed 279: 45.10965964698947
Speed 280: 45.067101845729766
Speed 281: 44.78495132907869
Speed 282: 45.26833533466192
Speed 283: 45.522369289357655
Speed 284: 45.14463792617484
Speed 285: 44.54403716666614
Speed 286: 44.80566803601018
Speed 287: 44.53687635173115
Speed 288: 44.586478782996906
Speed 289: 45.37462826931076
Speed 290: 45.62579238934815
Speed 291: 45.19465888947153
Speed 292: 45.27498948438142
Speed 293: 44.79866700797373
Speed 294: 45.602928085948086
Speed 295: 45.32213871114648
Speed 296: 45.42577408463329
Speed 297: 45.57964037197301
Speed 298: 45.659265606159856
Speed 299: 44.67999112859159
Speed 300: 43.95678059659993
Speed 301: 43.73060545881538
Speed 302: 43.89032137548115
Speed 303: 43.821431768338265
Speed 304: 43.34285803176276
Speed 305: 42.66864587220191
Speed 306: 42.46786709995224
Speed 307: 42.23362907761238
Speed 308: 42.490047306408755
Speed 309: 42.3268880753296
Speed 310: 42.628241903544264
Speed 311: 42.33091701868406
Speed 312: 42.20293818407693
Speed 313: 42.028914994255615
Speed 314: 41.63773151080457
Speed 315: 41.950290839021434
Speed 316: 41.54349284047418
Speed 317: 41.28267208548887
Speed 318: 41.24611226251477
Speed 319: 40.5974224345364
Speed 320: 40.43495495537615
Speed 321: 40.07930177550475
Speed 322: 39.88522467926363
Speed 323: 39.85526067792809
Speed 324: 39.45530386635775
Speed 325: 39.34526597644757
Speed 326: 39.99960035262366
Speed 327: 39.98670107349641
Speed 328: 40.55933216000602
Speed 329: 40.7325793810094
Speed 330: 41.11965968591881
Speed 331: 40.7324302015334
Speed 332: 40.78488378407615
Speed 333: 40.85184024538389
Speed 334: 40.54552737594642
Speed 335: 40.13411321379928
Speed 336: 39.38898051984563
Speed 337: 40.137050338321444
Speed 338: 39.6508488936452
Speed 339: 40.323959430256345
Speed 340: 40.090212843427416
Speed 341: 39.65896619356505
Speed 342: 39.97022576371755
Speed 343: 39.65462979284412
Speed 344: 39.93885925230626
Speed 345: 39.772453369880154
Speed 346: 40.01266561793905
Speed 347: 39.52857258598549
Speed 348: 39.944248114977874
Speed 349: 40.188234456309374
Speed 350: 39.72840911127804
Speed 351: 41.04987697178541
Speed 352: 41.319938484985656
Speed 353: 42.465172020250925
Speed 354: 43.265305929625306
Speed 355: 43.17088853951641
Speed 356: 42.96475266221414
Speed 357: 42.763023070503735
Speed 358: 41.84800879528983
Speed 359: 41.50009123561505
Speed 360: 41.62347424760504
Speed 361: 42.38645302804744
Speed 362: 42.00006708655834
Speed 363: 42.441095386239844
Speed 364: 41.81479871548819
Speed 365: 41.52163870288262
Speed 366: 41.292818405737854
Speed 367: 41.4787239464866
Speed 368: 41.70737876984701
Speed 369: 42.18854964225418
Speed 370: 42.57396812245665
Speed 371: 42.695552230157894
Speed 372: 42.89073470191221
Speed 373: 43.685000047460974
Speed 374: 43.42953695684484
Speed 375: 43.816901116378425
Speed 376: 42.9128291531293
Speed 377: 43.118496274578106
Speed 378: 42.876871503338556
Speed 379: 42.87815709455431
Speed 380: 43.39820021708116
Speed 381: 43.48052212184436
Speed 382: 43.92311589244882
Speed 383: 44.659998300018025
Speed 384: 44.854545284450886
Speed 385: 45.44006581676113
Speed 386: 45.27678532792152
Speed 387: 45.27268038678672
Speed 388: 45.011370678587475
Speed 389: 45.53285947591066
Speed 390: 45.73990515280746
Speed 391: 45.48628792186
Speed 392: 45.56362233868316
Speed 393: 46.08440653309245
Speed 394: 46.06477253757347
Speed 395: 45.590306132148584
Speed 396: 45.65626201004229
Speed 397: 44.66597921450782
Speed 398: 45.05036453670756
Speed 399: 44.83970074304522
Speed 400: 44.605045374905664
Speed 401: 45.04289321429542
Speed 402: 44.36031177568283
Speed 403: 45.33386109709301
Speed 404: 45.0937400762239
Speed 405: 44.832114604531455
Speed 406: 45.34272697611504
Speed 407: 45.69707461267025
Speed 408: 46.922689472207786
Speed 409: 46.81708648039203
Speed 410: 46.756883161059825
Speed 411: 46.017225171078195
Speed 412: 45.85117403240378
Speed 413: 45.4904583846179
Speed 414: 45.266074878065155
Speed 415: 44.39398099978818
Speed 416: 45.224284779735434
Speed 417: 44.51598303852261
Speed 418: 43.114881639326754
Speed 419: 42.52066942853524
Speed 420: 42.21874965213717
Speed 421: 41.64397262050861
Speed 422: 42.19312439087487
Speed 423: 42.12420480157682
Speed 424: 42.13689760378005
Speed 425: 42.44209348593276
Speed 426: 42.585099749421815
Speed 427: 43.07438339814484
Speed 428: 42.51964462132677
Speed 429: 42.245885570987056
Speed 430: 42.57886914402182
Speed 431: 41.31159191297971
Speed 432: 40.62399967332109
Speed 433: 40.874495789411064
Speed 434: 40.6343712719136
Speed 435: 41.10242504696845
Speed 436: 41.50701519539503
Speed 437: 40.90796875529951
Speed 438: 41.11129729903295
Speed 439: 41.7121462268667
Speed 440: 41.785863427692185
Speed 441: 41.29713098906925
Speed 442: 41.73682596002594
Speed 443: 42.054538223302934
Speed 444: 42.325843615052335
Speed 445: 42.683813061770834
Speed 446: 41.186506631657025
Speed 447: 41.62697541219751
Speed 448: 42.531041317486995
Speed 449: 42.74936055480164
Speed 450: 42.8457250530515
Speed 451: 43.19394438974722
Speed 452: 43.36305712658978
Speed 453: 43.68894775744009
Speed 454: 43.6896832575628
Speed 455: 43.30633083029435
Speed 456: 42.80416947418704
Speed 457: 42.30507361007111
Speed 458: 41.61855233459566
Speed 459: 41.08468132908611
Speed 460: 41.96531439279604
Speed 461: 42.34236222462416
Speed 462: 42.02984852928183
Speed 463: 41.83465218228908
Speed 464: 41.890930947742305
Speed 465: 41.563158433000126
Speed 466: 41.59691686158729
Speed 467: 41.985718930538745
Speed 468: 41.96784756376466
Speed 469: 42.13585543509566
Speed 470: 42.57910120477546
Speed 471: 42.443035326766356
Speed 472: 42.58543062633354
Speed 473: 42.43074182989186
Speed 474: 42.41647739497465
Speed 475: 42.25411226243317
Speed 476: 41.98967733565511
Speed 477: 42.07653326214862
Speed 478: 42.35980592005773
Speed 479: 42.43295814305825
Speed 480: 42.68232162221422
Speed 481: 42.313355732093605
Speed 482: 41.71148813599372
Speed 483: 41.92000988747752
Speed 484: 42.2639505830649
Speed 485: 42.28887921636481
Speed 486: 42.962897106577174
Speed 487: 43.416746505571126
Speed 488: 44.75703192595563
Speed 489: 44.656627668957796
Speed 490: 44.15720327091011
Speed 491: 43.78713487554035
Speed 492: 43.50438597235303
Speed 493: 43.742401664072084
Speed 494: 42.66336738209146
Speed 495: 43.32264289113688
Speed 496: 43.202994595565706
Speed 497: 43.07959781667133
Speed 498: 42.53992623365883
Speed 499: 42.482813457933744
Speed 500: 42.48943334176751
Speed 501: 42.42846087796737
Speed 502: 42.59799050593858
Speed 503: 42.303174484963066
Speed 504: 41.85526660475765
Speed 505: 42.12943067000664
Speed 506: 42.17876439691454
Speed 507: 42.27735492451322
Speed 508: 42.806868551734205
Speed 509: 42.29558635610386
Speed 510: 41.86796612747843
Speed 511: 42.49657595289293
Speed 512: 41.75513427410591
Speed 513: 41.10042820094041
Speed 514: 41.509359116532906
Speed 515: 41.62845921254392
Speed 516: 41.68107528107356
Speed 517: 41.63524557702337
Speed 518: 41.65087935053715
Speed 519: 41.604823293191174
Speed 520: 42.28254464448838
Speed 521: 42.08347058011334
Speed 522: 42.00278381197445
Speed 523: 42.90000821458699
Speed 524: 42.913763065601906
Speed 525: 44.02977126036449
Speed 526: 43.97728140985502
Speed 527: 44.6609889010851
Speed 528: 43.83331688193026
Speed 529: 43.91013911233809
Speed 530: 43.117902330762625
Speed 531: 43.54012948406492
Speed 532: 42.93369557596041
Speed 533: 43.07558035315208
Speed 534: 42.93448241480686
Speed 535: 42.35538082221484
Speed 536: 41.545700830766066
Speed 537: 41.29018059897601
Speed 538: 42.160495321923676
Speed 539: 42.01375279447899
Speed 540: 42.47236356553692
Speed 541: 42.44384213170582
Speed 542: 42.88220551855105
Speed 543: 41.96874982939879
Speed 544: 41.767155675974024
Speed 545: 42.24185843787063
Speed 546: 42.16023096345404
Speed 547: 42.11700332209852
Speed 548: 41.90177236615562
Speed 549: 42.47646205783918
Speed 550: 42.625219234816655
Speed 551: 42.64723037290433
Speed 552: 42.96875764557398
Speed 553: 43.26287011013295
Speed 554: 43.36916363335172
Speed 555: 44.14267938184714
Speed 556: 44.11253561502758
Speed 557: 44.251576139011554
Speed 558: 43.93009986233511
Speed 559: 44.005157475838175
Speed 560: 44.79903823771086
Speed 561: 44.477409436816494
Speed 562: 43.910613023997264
Speed 563: 44.40899284540717
Speed 564: 44.33460976929033
Speed 565: 44.38261187177522
Speed 566: 44.36005521992855
Speed 567: 44.39961608189331
Speed 568: 44.824881423655036
Speed 569: 44.4053193283554
Speed 570: 43.899432286302655
Speed 571: 43.94191635482151
Speed 572: 43.138696510096594
Speed 573: 42.45216974207563
Speed 574: 43.38551131624145
Speed 575: 43.76424548127215
Speed 576: 43.75921724533764
Speed 577: 44.37822071331686
Speed 578: 43.85792109827428
Speed 579: 43.700119536581354
Speed 580: 44.01184634129355
Speed 581: 44.45718218200925
Speed 582: 44.71364060542314
Speed 583: 43.44302120157902
Speed 584: 42.95898014274673
Speed 585: 43.19751418892516
Speed 586: 43.01953844240176
Speed 587: 44.28965425278135
Speed 588: 44.7529334032649
Speed 589: 45.031974343574234
Speed 590: 44.47349956670087
Speed 591: 44.45585119689942
Speed 592: 44.576453179008894
Speed 593: 45.1403449940728
Speed 594: 45.58091054262261
Speed 595: 46.09740513988258
Speed 596: 45.63544913197758
Speed 597: 46.341524981126895
Speed 598: 45.651309604973264
Speed 599: 45.38335232414018
Speed 600: 45.598737891613006
Speed 601: 45.52379209574644
Speed 602: 45.02077366678624
Speed 603: 44.60999875398468
Speed 604: 43.83587159256015
Speed 605: 44.10185891206375
Speed 606: 44.73214333458482
Speed 607: 44.68194658288414
Speed 608: 44.48177217537742
Speed 609: 43.74561071114418
Speed 610: 44.20221167327027
Speed 611: 45.30786383989002
Speed 612: 44.40913593770657
Speed 613: 43.87741946862927
Speed 614: 43.5376229473572
Speed 615: 43.255463992515956
Speed 616: 43.3691369675877
Speed 617: 44.17626174122781
Speed 618: 44.680560384657866
Speed 619: 44.944359076045025
Speed 620: 44.58239472401572
Speed 621: 44.02258060717549
Speed 622: 43.62419295402234
Speed 623: 44.39822635471171
Speed 624: 44.36735470398276
Speed 625: 44.14393657715145
Speed 626: 44.05205871202645
Speed 627: 44.464367821845684
Speed 628: 43.807942984570786
Speed 629: 44.515380052531995
Speed 630: 44.59361818100515
Speed 631: 44.485446191857285
Speed 632: 44.706869248730655
Speed 633: 44.81606778529562
Speed 634: 44.64396955706193
Speed 635: 44.51761422104113
Speed 636: 44.08318294760815
Speed 637: 44.4113783230378
Speed 638: 44.14538141833222
Speed 639: 43.66725220711608
Speed 640: 43.75018396844285
Speed 641: 44.414754609815624
Speed 642: 44.39058229792571
Speed 643: 44.08653166944987
Speed 644: 44.288479679867855
Speed 645: 45.25683591106913
Speed 646: 44.53088314635326
Speed 647: 44.721984540245906
Speed 648: 44.824527852861834
Speed 649: 45.405294754641396
Speed 650: 45.90074934148382
Speed 651: 45.80739478557893
Speed 652: 44.96513615786649
Speed 653: 45.36841804181462
Speed 654: 44.95082169671888
Speed 655: 44.47745149124029
Speed 656: 45.05162678158585
Speed 657: 44.596201592766526
Speed 658: 45.29762396281665
Speed 659: 45.465546323519305
Speed 660: 45.625105523562446
Speed 661: 45.77873791381524
Speed 662: 44.959526100944345
Speed 663: 44.071331792771055
Speed 664: 44.179108319665396
Speed 665: 44.4631119992786
Speed 666: 44.5044175153567
Speed 667: 44.093650256846935
Speed 668: 44.10311130878803
Speed 669: 44.06209423221529
Speed 670: 43.58351518307758
Speed 671: 44.090501260133664
Speed 672: 43.22536322935862
Speed 673: 43.51973443276238
Speed 674: 43.711896135368
Speed 675: 44.21675206277386
Speed 676: 43.71409612659943
Speed 677: 43.76479969993353
Speed 678: 44.85038217459262
Speed 679: 45.18141931909247
Speed 680: 45.231709923456954
Speed 681: 45.50129056051405
Speed 682: 45.544378981704114
Speed 683: 46.639827988324036
Speed 684: 47.13164608621862
Speed 685: 47.08883860910338
Speed 686: 47.215004324795636
Speed 687: 47.019605326755126
Speed 688: 47.62453038996028
Speed 689: 46.92147800426477
Speed 690: 46.11910873933428
Speed 691: 46.848466114172275
Speed 692: 47.925026010457564
Speed 693: 48.15917846430236
Speed 694: 48.215547434920225
Speed 695: 48.544181280072614
Speed 696: 48.22065451688123
Speed 697: 48.30627628945734
Speed 698: 48.325730642385444
Speed 699: 48.639012767758125
Speed 700: 47.86001350366643
Speed 701: 47.60649611878376
Speed 702: 48.02899392028418
Speed 703: 47.691197006469146
Speed 704: 47.19451631875758
Speed 705: 48.215552393671054
Speed 706: 48.23461139376075
Speed 707: 47.945152323789145
Speed 708: 47.09896710505209
Speed 709: 47.4636402781923
Speed 710: 47.81320835505165
Speed 711: 47.66382855476668
Speed 712: 47.112713459313134
Speed 713: 47.10043874749194
Speed 714: 46.682510713751135
Speed 715: 46.211463919314575
Speed 716: 46.15985754358372
Speed 717: 45.63416234425369
Speed 718: 45.75748682187991
Speed 719: 46.06148307658311
Speed 720: 45.641666852996515
Speed 721: 44.95754430532732
Speed 722: 45.73818410480522
Speed 723: 45.26804898682662
Speed 724: 44.93807763427545
Speed 725: 45.04458621799039
Speed 726: 45.344270904251545
Speed 727: 45.21611245740672
Speed 728: 45.44650962125735
Speed 729: 45.24601654230915
Speed 730: 44.76043120989696
Speed 731: 45.47358964029047
Speed 732: 46.71781044745603
Speed 733: 47.56579521396311
Speed 734: 47.63669853353984
Speed 735: 48.55341621444768
Speed 736: 48.731267972309674
Speed 737: 48.49262483710806
Speed 738: 48.72581462429905
Speed 739: 48.67861837109346
Speed 740: 48.187059279220605
Speed 741: 47.7378982935046
Speed 742: 48.13892416287486
Speed 743: 47.215658172042524
Speed 744: 47.517726542263865
Speed 745: 46.702934740889646
Speed 746: 45.64234651843843
Speed 747: 44.72292321655918
Speed 748: 45.70630520252655
Speed 749: 45.60818822005478
Speed 750: 45.65147981013749
Speed 751: 46.36110733309296
Speed 752: 46.828197207342825
Speed 753: 46.132444572640715
Speed 754: 46.5669477440501
Speed 755: 46.65903837640187
Speed 756: 46.48819932760393
Speed 757: 46.50034478467282
Speed 758: 47.140250794986834
Speed 759: 46.697267553966356
Speed 760: 46.897710393518416
Speed 761: 46.892881775251965
Speed 762: 45.99429946755416
Speed 763: 45.59317288168875
Speed 764: 45.689779658305596
Speed 765: 46.33845070285204
Speed 766: 46.83911621152541
Speed 767: 47.13772246372712
Speed 768: 46.730084633158896
Speed 769: 47.63069162856316
Speed 770: 47.73831186238297
Speed 771: 47.2351291015437
Speed 772: 47.143676611115225
Speed 773: 47.59180082379331
Speed 774: 47.595609572952384
Speed 775: 48.03904191624376
Speed 776: 48.59088889497484
Speed 777: 48.79115423727419
Speed 778: 48.36230292575075
Speed 779: 48.430030257345734
Speed 780: 48.45261318531515
Speed 781: 49.38228635224097
Speed 782: 48.56912538332755
Speed 783: 48.50171415778038
Speed 784: 48.20966738438292
Speed 785: 48.37722019448092
Speed 786: 47.15843801488124
Speed 787: 47.71590029462638
Speed 788: 47.722774538294146
Speed 789: 46.800423956480124
Speed 790: 46.61986738911019
Speed 791: 46.92434855993745
Speed 792: 46.128624622208434
Speed 793: 46.13023573043001
Speed 794: 45.601498906529244
Speed 795: 45.32350639058976
Speed 796: 45.33687558192708
Speed 797: 45.42860070871787
Speed 798: 45.19322945962651
Speed 799: 45.32962765439164
Speed 800: 45.738616458019045
Speed 801: 45.59915932046743
Speed 802: 46.31494319919207
Speed 803: 47.04605028458228
Speed 804: 46.83169925178937
Speed 805: 46.51277897355257
Speed 806: 45.68069248096948
Speed 807: 45.61740781514979
Speed 808: 45.43568892509176
Speed 809: 45.82521453515825
Speed 810: 45.07038373212411
Speed 811: 44.93168803625255
Speed 812: 45.41606023280813
Speed 813: 45.05088168502915
Speed 814: 44.66970091666534
Speed 815: 43.94623074928744
Speed 816: 45.25651767229656
Speed 817: 44.88278108326387
Speed 818: 44.2326076671547
Speed 819: 43.83068246513894
Speed 820: 43.44353492489554
Speed 821: 43.30884003566992
Speed 822: 43.721526151713675
Speed 823: 43.57236456721576
Speed 824: 43.11095290971734
Speed 825: 42.38528366062183
Speed 826: 42.39621233973177
Speed 827: 42.41748187674666
Speed 828: 43.182948052261075
Speed 829: 43.22917191999598
Speed 830: 43.17966776435394
Speed 831: 42.654340846060194
Speed 832: 42.501364558511
Speed 833: 42.2821273294937
Speed 834: 42.09704524723685
Speed 835: 41.61741755091656
Speed 836: 41.88658235255465
Speed 837: 41.815359643799965
Speed 838: 41.71518290379747
Speed 839: 40.858159845772974
Speed 840: 41.10498188953541
Speed 841: 41.3484895525256
Speed 842: 40.92892485110449
Speed 843: 41.42398554304409
Speed 844: 40.741606428002875
Speed 845: 40.73067147360833
Speed 846: 40.59506780366325
Speed 847: 39.93648040926035
Speed 848: 40.03133171530035
Speed 849: 40.88261679142124
Speed 850: 40.9164339064547
Speed 851: 40.684923029400174
Speed 852: 40.90843510784301
Speed 853: 40.96129510557659
Speed 854: 40.97517617138934
Speed 855: 40.76240506500362
Speed 856: 41.47339284464985
Speed 857: 41.701574526390246
Speed 858: 41.437239196922505
Speed 859: 41.38323727853203
Speed 860: 41.012803926429996
Speed 861: 40.708658351389246
Speed 862: 40.388295489294144
Speed 863: 39.82113969243303
Speed 864: 40.20977817431701
Speed 865: 40.06425744268049
Speed 866: 40.34132123184388
Speed 867: 40.00625828298023
Speed 868: 39.97607703578406
Speed 869: 39.620556737388505
Speed 870: 39.98039082265717
Speed 871: 39.856181169304655
Speed 872: 39.49074437632896
Speed 873: 38.66989276192407
Speed 874: 38.80772603659445
Speed 875: 38.4535335104254
Speed 876: 38.445643901864905
Speed 877: 38.19977884785814
Speed 878: 38.67687363830753
Speed 879: 38.94894601448653
Speed 880: 39.172552058213945
Speed 881: 38.864491496552205
Speed 882: 39.0976365183273
Speed 883: 39.95505232266532
Speed 884: 39.53895930559029
Speed 885: 39.62512887520489
Speed 886: 38.80052038799632
Speed 887: 39.49980143405909
Speed 888: 39.30084538476367
Speed 889: 39.69213482518466
Speed 890: 38.8305206998265
Speed 891: 39.729290393389455
Speed 892: 39.55085462937666
Speed 893: 39.82368329111167
Speed 894: 39.899092394277965
Speed 895: 39.77135700118408
Speed 896: 40.61425315251373
Speed 897: 39.790230049330646
Speed 898: 39.93958687932665
Speed 899: 40.394909715441635
Speed 900: 40.37998165462345
Speed 901: 40.32089626244015
Speed 902: 40.24955240640342
Speed 903: 39.635734196198214
Speed 904: 39.65479788824568
Speed 905: 39.91115664998188
Speed 906: 39.945456263722214
Speed 907: 39.80931821314967
Speed 908: 39.56445570196316
Speed 909: 39.42480736732398
Speed 910: 40.053679476072
Speed 911: 39.01036198636173
Speed 912: 39.03039771463562
Speed 913: 38.86652025598741
Speed 914: 39.59442423190583
Speed 915: 39.62217034462773
Speed 916: 40.36463314397771
Speed 917: 39.302688134954934
Speed 918: 39.532480587371964
Speed 919: 39.67250951739081
Speed 920: 40.367776500927775
Speed 921: 39.54710219651626
Speed 922: 39.4695842924571
Speed 923: 39.502614423350344
Speed 924: 39.25471667607774
Speed 925: 39.86300553294921
Speed 926: 39.69366444022651
Speed 927: 40.71104571223709
Speed 928: 41.23813466670655
Speed 929: 41.71355151520845
Speed 930: 41.99320100590389
