Lane: 2
Distance: 44.654944057885345
Speed 260: 24.177899085779885
Speed 261: 23.41651504052779
Speed 262: 23.694997100817236
Speed 263: 22.77590873098223
Speed 264: 23.102427372685444
Speed 265: 23.00820283162041
Speed 266: 22.420285337651293
Speed 267: 22.56391399388469
Speed 268: 22.56247594255519
Speed 269: 22.544177296097065
Speed 270: 22.50206564783337
Speed 271: 22.71182770204644
Speed 272: 23.174044713025694
Speed 273: 23.42235231226762
Speed 274: 23.928418907178774
Speed 275: 23.90634904775487
Speed 276: 24.715578709870858
Speed 277: 25.001133620935768
Speed 278: 24.72928660609438
Speed 279: 24.18233907772718
Speed 280: 24.28523747959422
Speed 281: 23.63197671813292
Speed 282: 23.145288734354544
Speed 283: 23.264832274541345
Speed 284: 22.960888551400366
Speed 285: 22.494230431286905
Speed 286: 22.476992908242707
Speed 287: 22.5133318577946
Speed 288: 22.410414845185233
Speed 289: 22.221641385655587
Speed 290: 22.648962750011812
Speed 291: 22.820176425655227
Speed 292: 22.70846336955788
Speed 293: 23.94062433631556
Speed 294: 24.03754020477977
Speed 295: 24.603542771618436
Speed 296: 24.323052270052557
Speed 297: 23.641581796448552
Speed 298: 23.24570353862682
Speed 299: 23.111698646927763
Speed 300: 22.863394542063006
Speed 301: 23.5315876332244
Speed 302: 23.471567072176345
Speed 303: 23.702301510896916
Speed 304: 23.67906093288047
Speed 305: 23.462283766513888
Speed 306: 23.481281773240646
Speed 307: 24.33830750812601
Speed 308: 23.954333212257602
Speed 309: 24.33782843753738
Speed 310: 23.824824811724486
Speed 311: 23.595011590589767
Speed 312: 23.59680319356706
Speed 313: 23.759990738430552
Speed 314: 24.50155505241746
Speed 315: 24.47651373168519
Speed 316: 24.054705928417228
Speed 317: 24.379726914942612
Speed 318: 24.197642010484735
Speed 319: 24.316982795950654
Speed 320: 24.25887157618178
Speed 321: 23.287143150538366
Speed 322: 23.541292743335354
Speed 323: 23.832976746746002
Speed 324: 24.296279130900306
Speed 325: 25.19651051213042
Speed 326: 24.598958625398684
Speed 327: 24.857212347539562
Speed 328: 25.061859845860038
Speed 329: 24.852318849456125
Speed 330: 25.050871967681015
Speed 331: 25.300695445236997
Speed 332: 24.6913535302484
Speed 333: 24.814464910886617
Speed 334: 24.35547275788431
Speed 335: 24.029544507919017
Speed 336: 23.142172100324693
Speed 337: 22.905491637573455
Speed 338: 22.803706301836716
Speed 339: 23.07863473548491
Speed 340: 23.079084698820466
Speed 341: 22.307940623420627
Speed 342: 22.73901465186276
Speed 343: 22.679721340087713
Speed 344: 22.923906635302544
Speed 345: 23.406874694532394
Speed 346: 24.118177069016912
Speed 347: 25.09879056369942
Speed 348: 25.062671184363587
Speed 349: 25.218233407410413
Speed 350: 24.679052862002024
Speed 351: 25.209852947019655
Speed 352: 24.61740922473377
Speed 353: 23.71478338041856
Speed 354: 24.129976383088756
Speed 355: 23.86912812061485
Speed 356: 24.25793176128597
Speed 357: 24.461969085959055
Speed 358: 23.6469677604472
Speed 359: 22.287128078285892
Speed 360: 21.738827204739533
Speed 361: 21.747072948229963
Speed 362: 21.136184780882576
Speed 363: 20.80980405620822
Speed 364: 20.080333690909555
Speed 365: 20.16527267080802
Speed 366: 20.210685634326182
Speed 367: 19.969989322302364
Speed 368: 20.668521972959237
Speed 369: 21.41737948661902
Speed 370: 21.700013087887246
Speed 371: 20.800127497153873
Speed 372: 20.24778242355107
Speed 373: 20.45134758909269
Speed 374: 20.137068798970397
Speed 375: 19.893523083114484
Speed 376: 20.343006780408516
Speed 377: 20.598444191354723
Speed 378: 21.255521408261696
Speed 379: 21.040916759938458
Speed 380: 21.728529470161906
Speed 381: 21.451463846619664
Speed 382: 22.201209591689047
Speed 383: 22.254126913497437
Speed 384: 21.823872039942632
Speed 385: 21.008262286115865
Speed 386: 20.85752612868502
Speed 387: 20.729409779687302
Speed 388: 21.158240734748528
Speed 389: 21.102945483344424
Speed 390: 20.886729494055203
Speed 391: 21.42524823052897
Speed 392: 21.312834949893897
Speed 393: 21.024714041780445
Speed 394: 21.31201850042673
Speed 395: 21.0671043910031
Speed 396: 21.396505461848854
Speed 397: 21.098046905957258
Speed 398: 20.98656731447207
Speed 399: 21.062655802266203
Speed 400: 20.875592642134052
Speed 401: 20.868866907455356
Speed 402: 21.276602892075385
Speed 403: 21.48190378773541
Speed 404: 21.72238871275272
Speed 405: 21.404673493443088
Speed 406: 21.831088377580272
Speed 407: 22.165869547834813
Speed 408: 22.668079143965624
Speed 409: 22.30489622787257
Speed 410: 22.218666929531842
Speed 411: 22.535433880762042
Speed 412: 22.231026322053477
Speed 413: 22.1179650871715
Speed 414: 23.08086795590126
Speed 415: 24.05674846203517
Speed 416: 24.67671873694885
Speed 417: 25.146011305073735
Speed 418: 24.63638573032117
Speed 419: 24.89266684603423
Speed 420: 24.71310854850129
Speed 421: 24.183822599698605
Speed 422: 23.929319680402944
Speed 423: 23.987152217426118
Speed 424: 23.713474430276786
Speed 425: 23.438074717423365
Speed 426: 23.834095466634853
Speed 427: 23.90614870919647
Speed 428: 24.02287774902763
Speed 429: 24.078813947475776
Speed 430: 23.74096237578995
Speed 431: 23.055676416809607
Speed 432: 23.210958772019847
Speed 433: 22.957440455957126
Speed 434: 21.952049321664187
Speed 435: 21.75576569268161
Speed 436: 21.2096567220113
Speed 437: 21.558981839165178
Speed 438: 21.81979445278535
Speed 439: 22.068241025204582
Speed 440: 21.735720216125237
Speed 441: 22.101496007056316
Speed 442: 22.261320898623353
Speed 443: 22.056393629403445
Speed 444: 21.829724913334186
Speed 445: 22.276078989771037
Speed 446: 22.039276961289207
Speed 447: 22.191105198052348
Speed 448: 22.70808369145874
Speed 449: 23.662755004237294
Speed 450: 24.494691566456158
Speed 451: 24.945102948560674
Speed 452: 24.19214727277498
Speed 453: 23.847623058065995
Speed 454: 23.57357946432973
Speed 455: 24.40015438061239
Speed 456: 24.05049541012634
Speed 457: 24.243578598675526
Speed 458: 24.294012130304182
Speed 459: 23.82644852558541
Speed 460: 24.017360530395102
Speed 461: 24.216508573493847
Speed 462: 23.588621132623096
Speed 463: 24.2000598561498
Speed 464: 23.156804841722206
Speed 465: 22.861426265267227
Speed 466: 23.347411412200014
Speed 467: 22.750782495462992
Speed 468: 22.925915455244006
Speed 469: 22.27773526110629
Speed 470: 22.23122318888418
Speed 471: 21.074336632298078
Speed 472: 20.653050781441575
Speed 473: 19.88159005786443
Speed 474: 19.68070818680118
Speed 475: 19.47309248889035
Speed 476: 19.13626040323578
Speed 477: 19.535217001519154
Speed 478: 19.091777199583436
Speed 479: 19.40897053617796
Speed 480: 20.22360842115739
Speed 481: 20.293140496309732
Speed 482: 19.864305394022033
Speed 483: 19.239636136591262
Speed 484: 18.884743586531513
Speed 485: 19.237064946906457
Speed 486: 19.314860314390906
Speed 487: 19.7832579225179
Speed 488: 20.168423362181507
Speed 489: 20.238828688120623
Speed 490: 20.475572818953854
Speed 491: 21.403195923664093
Speed 492: 22.111024036751434
Speed 493: 21.95965102829931
Speed 494: 22.454490749267254
Speed 495: 22.74741615217622
Speed 496: 23.315610190946092
Speed 497: 23.651418476964047
Speed 498: 23.16433475944255
Speed 499: 22.3544924767562
Speed 500: 22.640805985358742
Speed 501: 23.592115084543657
Speed 502: 23.20428303057367
Speed 503: 23.110238161548846
Speed 504: 22.59236429845124
Speed 505: 23.181279050804072
Speed 506: 22.02869562328231
Speed 507: 20.896865472764407
Speed 508: 21.084375432674484
Speed 509: 21.04320360927881
Speed 510: 20.803392101741906
Speed 511: 20.6528447084802
Speed 512: 20.92133866570838
Speed 513: 20.714436671183545
Speed 514: 20.165974185316987
Speed 515: 19.702292721280504
Speed 516: 20.146462152278925
Speed 517: 19.884091174797813
Speed 518: 19.191452382914214
Speed 519: 19.2425415463862
Speed 520: 19.495038907276204
Speed 521: 20.159519281052816
Speed 522: 20.26847097461365
Speed 523: 19.938615351008814
Speed 524: 20.17561928464733
Speed 525: 20.539206719657546
Speed 526: 20.519754066325643
Speed 527: 20.497454369962856
Speed 528: 20.62752082243224
Speed 529: 20.592592573304145
Speed 530: 20.717649526745706
Speed 531: 20.206692864532243
Speed 532: 19.63147397962299
Speed 533: 19.213418289872603
Speed 534: 19.534523761537315
Speed 535: 19.66392254520762
Speed 536: 20.1840420273324
Speed 537: 20.090696566275096
Speed 538: 19.518875868354172
Speed 539: 20.09115263599645
Speed 540: 20.081769108226506
Speed 541: 20.72349662635977
Speed 542: 21.022469872055858
Speed 543: 22.116779211467275
Speed 544: 22.006892718610594
Speed 545: 22.457254671155184
Speed 546: 22.902936724331656
Speed 547: 22.62537355158443
Speed 548: 22.53913239303095
Speed 549: 21.808263221922587
Speed 550: 21.033865153421253
Speed 551: 21.09714955418664
Speed 552: 21.493653089535353
Speed 553: 21.81266510628308
Speed 554: 21.982677405412907
Speed 555: 22.414185981988453
Speed 556: 22.11933708413879
Speed 557: 21.98307070989491
Speed 558: 22.35183146660185
Speed 559: 22.56839083132632
Speed 560: 22.463296424427938
Speed 561: 23.123693617491895
Speed 562: 22.477692991968333
Speed 563: 22.218353648324037
Speed 564: 22.07665476109591
Speed 565: 22.484922200982794
Speed 566: 22.486114799940413
Speed 567: 21.855368926545104
Speed 568: 22.112371016453135
Speed 569: 22.656144174186583
Speed 570: 23.025796440753094
Speed 571: 23.33537390155584
Speed 572: 22.398217153185307
Speed 573: 21.948273914813566
Speed 574: 22.189314219149665
Speed 575: 22.16187012677247
Speed 576: 22.423148927771877
Speed 577: 21.789977589290398
Speed 578: 21.759230207147954
Speed 579: 21.06433969769985
Speed 580: 20.087500416390146
Speed 581: 20.23538996064359
Speed 582: 20.65668435887208
Speed 583: 20.779492572822967
Speed 584: 20.762994332690635
Speed 585: 19.981987161776
Speed 586: 20.485040695324773
Speed 587: 20.463018246636803
Speed 588: 21.442799249239687
Speed 589: 21.913956403378172
Speed 590: 20.911393690052098
Speed 591: 21.28891853018004
Speed 592: 20.590650911393464
Speed 593: 20.21090316617893
Speed 594: 20.085524827798857
Speed 595: 20.038493602617553
Speed 596: 20.237276210426288
Speed 597: 19.72584869002418
Speed 598: 19.150502687895855
Speed 599: 19.450805288762393
Speed 600: 19.44418015479538
Speed 601: 19.531366679146142
Speed 602: 18.434525003298813
Speed 603: 18.34595631164115
Speed 604: 17.900591720110402
Speed 605: 17.44027853360197
Speed 606: 17.901245935714257
Speed 607: 17.353410321228
Speed 608: 16.806962018064986
Speed 609: 16.641456716364114
Speed 610: 16.866601131687787
Speed 611: 16.424593766813743
Speed 612: 17.041665784703774
Speed 613: 17.766589547384385
Speed 614: 17.325866014150154
Speed 615: 17.203325136361727
Speed 616: 16.81398740003292
Speed 617: 15.971296347597308
Speed 618: 16.122801872825388
Speed 619: 16.48959930694007
Speed 620: 17.495531438503352
Speed 621: 17.046826686687684
Speed 622: 17.714944232093995
Speed 623: 18.386121077722972
Speed 624: 18.485047732506548
Speed 625: 18.78612947729458
Speed 626: 19.22276600144493
Speed 627: 20.20981597556588
Speed 628: 20.448720256874115
Speed 629: 20.418651314122272
Speed 630: 19.985566914618534
Speed 631: 20.138227292124782
Speed 632: 20.650309758511316
Speed 633: 20.77261493917605
Speed 634: 20.38265331471355
Speed 635: 20.427191415961833
Speed 636: 20.362614674731777
Speed 637: 20.49498405360963
Speed 638: 19.664059870000507
Speed 639: 19.93945417705187
Speed 640: 20.237165755433733
Speed 641: 20.459592474526985
Speed 642: 20.457711065954474
Speed 643: 19.55474293465276
Speed 644: 19.54508153866713
Speed 645: 20.075439038338214
Speed 646: 19.645374600191982
Speed 647: 18.65073986711134
Speed 648: 17.880460881175996
Speed 649: 18.037473727086297
Speed 650: 18.223911731512516
Speed 651: 18.66705832882325
Speed 652: 18.639428830958423
Speed 653: 17.889264642969138
Speed 654: 17.4800125726723
Speed 655: 17.889432258971976
Speed 656: 17.959680212691712
Speed 657: 18.284595030031703
Speed 658: 18.501989432762223
Speed 659: 18.399509156897075
Speed 660: 18.31250573814306
Speed 661: 19.241056873020987
Speed 662: 19.448394006325596
Speed 663: 19.384100231167416
Speed 664: 19.61181022663582
Speed 665: 19.723263136447958
Speed 666: 18.64458494970073
Speed 667: 18.969627206886887
Speed 668: 19.880096843931724
Speed 669: 19.48995690973669
Speed 670: 20.216974784156275
Speed 671: 20.088539935490317
Speed 672: 20.23527563431523
Speed 673: 20.770455642801817
Speed 674: 20.41045492715641
Speed 675: 21.03170188356565
Speed 676: 20.42459324288598
Speed 677: 19.987015868429022
Speed 678: 19.69025570975526
Speed 679: 20.02125839298121
Speed 680: 19.850821187696475
Speed 681: 19.09083395790354
Speed 682: 18.982567521978627
Speed 683: 18.590456830711435
Speed 684: 18.95610364113162
Speed 685: 18.78448611390407
Speed 686: 18.819873151854395
Speed 687: 18.61713692328406
Speed 688: 18.834106407399204
Speed 689: 18.742311025663927
Speed 690: 18.904910383007458
Speed 691: 17.608216100636604
Speed 692: 17.656841539125498
Speed 693: 17.863798374180615
Speed 694: 17.764158346723317
Speed 695: 18.098854582419587
Speed 696: 18.468158096916
Speed 697: 19.12026504284075
Speed 698: 19.17267084687689
Speed 699: 18.2157704945419
Speed 700: 17.073020770147078
Speed 701: 16.27210029410982
Speed 702: 16.25314676351775
Speed 703: 16.174494119377467
Speed 704: 16.312614045387456
Speed 705: 15.999991084108869
Speed 706: 15.631745498355995
Speed 707: 15.909269469561211
Speed 708: 16.23723167524746
Speed 709: 16.10890660750722
Speed 710: 16.08966827838774
Speed 711: 16.291825450052237
Speed 712: 16.543997237633732
Speed 713: 15.972006887834363
Speed 714: 15.612219959875388
Speed 715: 14.996946937052694
Speed 716: 14.74349362963428
Speed 717: 15.149660424305196
Speed 718: 15.422796357777079
Speed 719: 14.8737473775958
Speed 720: 15.12988074100879
Speed 721: 15.172802293680016
Speed 722: 14.925838940137055
Speed 723: 14.22260911258524
Speed 724: 14.135197426776356
Speed 725: 14.475169429834335
Speed 726: 13.393620605636272
Speed 727: 13.195559006760547
Speed 728: 14.322700856163028
Speed 729: 14.659019215447074
Speed 730: 14.788935462948812
Speed 731: 14.420342878163355
Speed 732: 14.08117795922637
Speed 733: 14.039533761376388
Speed 734: 14.840965576064956
Speed 735: 15.073760171512422
Speed 736: 14.637680972627011
Speed 737: 15.226074453818944
Speed 738: 15.0797773502399
Speed 739: 15.928450590746873
Speed 740: 15.645149078428021
Speed 741: 15.143516199976077
Speed 742: 15.230830988882861
Speed 743: 15.72199448078301
Speed 744: 16.240716879148465
Speed 745: 16.32031276248287
Speed 746: 15.826264418498566
Speed 747: 15.573594057549624
Speed 748: 14.564453123372516
Speed 749: 14.107892354588106
Speed 750: 14.018663947139475
Speed 751: 14.213165017466213
Speed 752: 14.043437856733824
Speed 753: 14.014948329244955
Speed 754: 13.816855606870046
Speed 755: 14.192368258964931
Speed 756: 13.742811789751663
Speed 757: 14.161585746824827
Speed 758: 15.142026153081781
Speed 759: 15.378420981092747
Speed 760: 15.114875175980726
Speed 761: 14.846740103937334
Speed 762: 15.451658715029383
Speed 763: 14.888364002093384
Speed 764: 14.411461791957102
Speed 765: 13.82923756502187
Speed 766: 13.189980644761526
Speed 767: 12.667572485071597
Speed 768: 13.062524955964344
Speed 769: 13.613666238258356
Speed 770: 13.265129702078264
Speed 771: 13.36879672510111
Speed 772: 13.748375062655226
Speed 773: 13.798657164203808
Speed 774: 13.321185785395189
Speed 775: 12.585984917826147
Speed 776: 13.091198694388902
Speed 777: 13.339288400533093
Speed 778: 13.62776634723242
Speed 779: 13.073942896781904
Speed 780: 13.19143149322643
Speed 781: 13.50593128695484
Speed 782: 13.662948208778413
Speed 783: 13.29043660037457
Speed 784: 13.796566855407237
Speed 785: 13.03275088131785
Speed 786: 13.497121843721322
Speed 787: 14.037649815764858
Speed 788: 14.823814974532471
Speed 789: 14.65256887940725
Speed 790: 14.152853871126489
Speed 791: 14.549794052280678
Speed 792: 14.20018641273719
Speed 793: 14.222184168459185
Speed 794: 14.06345305987915
Speed 795: 13.612417074172606
Speed 796: 13.772916807265052
Speed 797: 13.076908848986033
Speed 798: 13.373011689808052
Speed 799: 12.889546145579684
Speed 800: 12.02368047234572
Speed 801: 11.998626742950574
Speed 802: 12.214443669356186
Speed 803: 12.502910967882798
Speed 804: 12.912087833296379
Speed 805: 11.735267633451173
Speed 806: 11.232695417972836
Speed 807: 11.286021565224353
Speed 808: 12.045523205192426
Speed 809: 12.43739545202979
Speed 810: 13.388065477953846
Speed 811: 13.125595766496847
Speed 812: 13.262804264137852
Speed 813: 12.712818860353199
Speed 814: 12.5106427505412
Speed 815: 12.142994891399713
Speed 816: 11.826000561741353
Speed 817: 11.62927600114852
Speed 818: 11.630634771093861
Speed 819: 11.641741103352103
Speed 820: 11.913467823143467
Speed 821: 11.983462056836897
Speed 822: 11.811439242412085
Speed 823: 11.550149971646112
Speed 824: 11.39658411156677
Speed 825: 11.172065540843288
Speed 826: 11.417551068434278
Speed 827: 11.85031366376991
Speed 828: 12.487335932743452
Speed 829: 12.088484552773243
Speed 830: 12.323170665442618
Speed 831: 11.62583084464628
Speed 832: 11.81241820377257
Speed 833: 12.353754344818102
Speed 834: 12.278959593984604
Speed 835: 12.81527761761404
Speed 836: 12.245993682456302
Speed 837: 11.801671040910483
Speed 838: 11.733766119588639
Speed 839: 12.24487129688155
Speed 840: 12.036156568710556
Speed 841: 11.809380018256169
Speed 842: 11.31356583906716
Speed 843: 11.41500636128847
Speed 844: 12.038353931735687
Speed 845: 12.388693986282533
Speed 846: 12.737019313450665
Speed 847: 12.633532075988832
Speed 848: 12.351877396356874
Speed 849: 12.69050035456506
Speed 850: 12.67454481674799
Speed 851: 12.587740698888298
Speed 852: 13.036861010090107
Speed 853: 12.937967284253741
Speed 854: 12.519079154561139
Speed 855: 12.973673402226622
Speed 856: 13.014033347443554
Speed 857: 12.49551867551921
Speed 858: 11.939065728083401
Speed 859: 11.986771665996834
Speed 860: 13.155476496735972
Speed 861: 12.959066194962867
Speed 862: 12.790929265420077
Speed 863: 13.552814864228605
Speed 864: 13.524174264333347
Speed 865: 12.799940832709353
Speed 866: 12.013542606435268
Speed 867: 12.626874593329008
Speed 868: 12.960051864454103
Speed 869: 13.373114718669699
Speed 870: 13.344236439480342
Speed 871: 12.980880426488943
Speed 872: 12.87229886862686
Speed 873: 12.940314477314049
Speed 874: 12.521158899464698
Speed 875: 12.80188385424026
Speed 876: 12.1720857698404
Speed 877: 12.005706387552788
Speed 878: 11.903702451314537
Speed 879: 11.558192544726852
Speed 880: 10.455439867216942
Speed 881: 10.679374699272568
Speed 882: 10.301499319052434
Speed 883: 10.96435329871462
Speed 884: 10.793362159872594
Speed 885: 10.522682365656983
Speed 886: 10.568443339046421
Speed 887: 11.095163213361646
Speed 888: 10.813459381802561
Speed 889: 11.32082822921745
Speed 890: 12.04098004972626
Speed 891: 12.536141455054233
Speed 892: 13.349357200550362
Speed 893: 13.995680211056596
Speed 894: 14.7531213580031
Speed 895: 15.55528451771092
Speed 896: 15.659319282525901
Speed 897: 15.444707332739803
Speed 898: 14.3135855151179
Speed 899: 13.652218955357002
Speed 900: 13.428077555777604
Speed 901: 13.23721001215732
Speed 902: 13.160812780456276
Speed 903: 12.6604325353319
Speed 904: 11.862543729611243
Speed 905: 11.79743214637788
Speed 906: 11.702723181971985
Speed 907: 11.298946161197051
Speed 908: 10.927870080371859
Speed 909: 10.457791784435656
Speed 910: 10.259529914927498
Speed 911: 9.831378501429873
Speed 912: 10.46131616718838
Speed 913: 10.581814533210942
Speed 914: 10.095655574197684
Speed 915: 9.955431683463956
Speed 916: 9.365288880288361
Speed 917: 9.871373027875755
Speed 918: 10.563466390166166
Speed 919: 11.189467381542682
Speed 920: 10.617121065921383
Speed 921: 10.571487556058296
Speed 922: 10.370702218301838
Speed 923: 10.65170877125893
Speed 924: 10.147753869616981
Speed 925: 9.809808022616473
Speed 926: 9.603199508440568
Speed 927: 9.67984374300678
Speed 928: 10.026908097075722
Speed 929: 9.862544250707419
Speed 930: 10.19452678847053
